PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;LIEU-DIT;PROJET;ORGANISME;OBSERVATEUR;CD_STATION;NOM_STATION;ID_ECHANTILLON;X (Longitude);Y (Latitude);ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;RANG;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;?;?;Juvénile;?;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER/PHOTO;DETERMINATEUR;LEG/COLLECTION;DATE_DETERMINATION;Photos;ENVOI_CARDOBS
France;FRANCHE-COMTE;DOUBS;25;25309;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_GPD4;46.90951885;6.316513081;812;45748;45775;Prairie permanente;;GPD;;Arachnida;Araneae;Lycosidae;1897;ES;Alopecosa pulverulenta;Alopecosa pulverulenta (Clerck, 1758);E&S_AR_B129_T86;NHEN-48244;alopecosa pulverulenta;3;;;;3;LC;;;N.HENON;ECO&SOLS;45985;;
France;FRANCHE-COMTE;DOUBS;25;25309;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_GPD4;46.90951885;6.316513081;812;45748;45775;Prairie permanente;;GPD;;Arachnida;Araneae;Lycosidae;195830;GN;Pardosa;Pardosa Koch, 1847;E&S_AR_GB7_T22;NHEN-48245;pardosa;;;57;;57;#N/A;;;N.HENON;ECO&SOLS;45985;;
France;FRANCHE-COMTE;DOUBS;25;25309;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_GPD4;46.90951885;6.316513081;812;45748;45775;Prairie permanente;;GPD;;Arachnida;Araneae;Thomisidae;199101;GN;Xysticus;Xysticus C.L. Koch, 1835;E&S_AR_B129_T87;NHEN-48246;xysticus;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45985;;
France;FRANCHE-COMTE;DOUBS;25;25309;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_GPD4;46.90951885;6.316513081;812;45748;45775;Prairie permanente;;GPD;;Arachnida;Araneae;Thomisidae;1643;ES;Xysticus kochi;Xysticus kochi Thorell, 1872;E&S_AR_B129_T88;NHEN-48247;xysticus kochi;4;2;;;6;LC;;;N.HENON;ECO&SOLS;45985;;
France;FRANCHE-COMTE;DOUBS;25;25309;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_GPD4;46.90951885;6.316513081;812;45748;45775;Prairie permanente;;GPD;;Arachnida;Araneae;Thomisidae;1640;ES;Xysticus cristatus;Xysticus cristatus (Clerck, 1758);E&S_AR_B129_T89;NHEN-48248;xysticus cristatus;1;1;;;2;LC;;;N.HENON;ECO&SOLS;45985;;
France;FRANCHE-COMTE;DOUBS;25;25309;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_GPD4;46.90951885;6.316513081;812;45748;45775;Prairie permanente;;GPD;;Arachnida;Araneae;Lycosidae;198691;GN;Trochosa;Trochosa C.L. Koch, 1847;E&S_AR_B129_T90;NHEN-48249;trochosa;;2;;;2;#N/A;;;N.HENON;ECO&SOLS;45985;;
France;FRANCHE-COMTE;DOUBS;25;25309;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_GPD4;46.90951885;6.316513081;812;45748;45775;Prairie permanente;;GPD;;Arachnida;Araneae;Lycosidae;233895;ES;Trochosa ruricola;Trochosa ruricola (De Geer, 1778);E&S_AR_B129_T91;NHEN-48250;trochosa ruricola;1;;;;1;LC;;;N.HENON;ECO&SOLS;45985;;
France;FRANCHE-COMTE;DOUBS;25;25309;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_GPD4;46.90951885;6.316513081;812;45748;45775;Prairie permanente;;GPD;;Arachnida;Araneae;Lycosidae;1922;ES;Pardosa pullata;Pardosa pullata (Clerck, 1758);E&S_AR_B129_T92;NHEN-48251;pardosa pullata;1;;;;1;LC;;;N.HENON;ECO&SOLS;45985;;
France;FRANCHE-COMTE;DOUBS;25;25309;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_GPD4;46.90951885;6.316513081;812;45748;45775;Prairie permanente;;GPD;;Arachnida;Araneae;Lycosidae;1927;ES;Pardosa palustris;Pardosa palustris (Linnaeus, 1758);E&S_AR_B129_T93;NHEN-48252;pardosa palustris;11;1;;;12;LC;;;N.HENON;ECO&SOLS;45985;;
France;FRANCHE-COMTE;DOUBS;25;25309;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_GPD4;46.90951885;6.316513081;812;45748;45775;Prairie permanente;;GPD;;Arachnida;Araneae;Linyphiidae;458766;ES;Mermessus trilobatus;Mermessus trilobatus (Emerton, 1882);E&S_AR_B129_T94;NHEN-48253;mermessus trilobatus;1;;;;1;NA;;;N.HENON;ECO&SOLS;45985;;
France;FRANCHE-COMTE;DOUBS;25;25309;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_GPD4;46.90951885;6.316513081;812;45748;45775;Prairie permanente;;GPD;;Arachnida;Araneae;Linyphiidae;1425;ES;Tiso vagans;Tiso vagans (Blackwall, 1834);E&S_AR_B129_T95;NHEN-48254;tiso vagans;2;;;;2;LC;;;N.HENON;ECO&SOLS;45985;;
France;FRANCHE-COMTE;DOUBS;25;25309;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_GPD4;46.90951885;6.316513081;812;45748;45775;Prairie permanente;;GPD;;Arachnida;Araneae;Tetragnathidae;457316;ES;Pachygnatha degeeri;Pachygnatha degeeri Sundevall, 1830;E&S_AR_B129_T96;NHEN-48255;pachygnatha degeeri;8;9;;;17;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Lycosidae;1896;ES;Alopecosa cuneata;Alopecosa cuneata (Clerck, 1758);E&S_AR_GB7_T23;NHEN-48256;alopecosa cuneata;10;;;;10;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Thomisidae;1643;ES;Xysticus kochi;Xysticus kochi Thorell, 1872;E&S_AR_B129_T97;NHEN-48257;xysticus kochi;4;;;;4;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Thomisidae;457392;ES;Xysticus luctator;Xysticus luctator L. Koch, 1870;E&S_AR_B129_T98;NHEN-48258;xysticus luctator;1;;;;1;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Lycosidae;457340;ES;Pardosa prativaga;Pardosa prativaga (L. Koch, 1870);E&S_AR_B129_T99;NHEN-48259;pardosa prativaga;6;2;;;8;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Lycosidae;924;ES;Aulonia albimana;Aulonia albimana (Walckenaer, 1805);E&S_AR_B129_T100;NHEN-48260;aulonia albimana;2;;;;2;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Lycosidae;1922;ES;Pardosa pullata;Pardosa pullata (Clerck, 1758);E&S_AR_B130_T1;NHEN-48261;pardosa pullata;4;3;;;7;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Lycosidae;1927;ES;Pardosa palustris;Pardosa palustris (Linnaeus, 1758);E&S_AR_B130_T2;NHEN-48262;pardosa palustris;;1;;;1;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Lycosidae;195830;GN;Pardosa;Pardosa Koch, 1847;E&S_AR_B130_T3;NHEN-48263;pardosa;;2;;;2;#N/A;Pardosa proxima/tenuipes - femelles non discernables;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Lycosidae;457342;ES;Pardosa saltans;Pardosa saltans Töpfer-Hofmann, 2000;E&S_AR_B130_T4;NHEN-48264;pardosa saltans;;4;;;4;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Lycosidae;1933;ES;Pardosa nigriceps;Pardosa nigriceps (Thorell, 1856);E&S_AR_B130_T5;NHEN-48265;pardosa nigriceps;1;;;;1;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Thomisidae;199101;GN;Xysticus;Xysticus C.L. Koch, 1835;E&S_AR_B130_T6;NHEN-48266;xysticus;;1;;;1;#N/A;Xysticus cristatus/audax;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Tetragnathidae;457316;ES;Pachygnatha degeeri;Pachygnatha degeeri Sundevall, 1830;E&S_AR_B130_T7;NHEN-48267;pachygnatha degeeri;2;1;;;3;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Gnaphosidae;938619;ES;Micaria micans;Micaria micans (Blackwall, 1858);E&S_AR_B130_T8;NHEN-48268;micaria micans;1;1;;;2;DD;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Gnaphosidae;202307;GN;Drassyllus;Drassyllus Chamberlin, 1922;E&S_AR_B130_T9;NHEN-48269;drassyllus;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Gnaphosidae;233317;ES;Drassyllus lutetianus;Drassyllus lutetianus (L. Koch, 1866);E&S_AR_B130_T10;NHEN-48270;drassyllus lutetianus;1;;;;1;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Gnaphosidae;233320;ES;Drassyllus pusillus;Drassyllus pusillus (C.L. Koch, 1833);E&S_AR_B130_T11;NHEN-48271;drassyllus pusillus;4;1;;;5;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Linyphiidae;233827;ES;Walckenaeria acuminata;Walckenaeria acuminata Blackwall, 1833;E&S_AR_B130_T12;NHEN-48272;walckenaeria acuminata;;1;;;1;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Linyphiidae;233787;ES;Tenuiphantes tenuis;Tenuiphantes tenuis (Blackwall, 1852);E&S_AR_B130_T13;NHEN-48273;tenuiphantes tenuis;1;;;;1;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Hahniidae;1872;ES;Hahnia nava;Hahnia nava (Blackwall, 1841);E&S_AR_B130_T14;NHEN-48274;hahnia nava;4;;;;4;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Dictynidae;1085;ES;Argenna subnigra;Argenna subnigra (O. Pickard-Cambridge, 1861);E&S_AR_B130_T15;NHEN-48275;argenna subnigra;2;;;;2;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB2;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Lycosidae;1896;ES;Alopecosa cuneata;Alopecosa cuneata (Clerck, 1758);E&S_AR_B130_T16;NHEN-48276;alopecosa cuneata;4;;;;4;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB2;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Lycosidae;1897;ES;Alopecosa pulverulenta;Alopecosa pulverulenta (Clerck, 1758);E&S_AR_B130_T17;NHEN-48277;alopecosa pulverulenta;1;1;;;2;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB2;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Thomisidae;1643;ES;Xysticus kochi;Xysticus kochi Thorell, 1872;E&S_AR_B130_T18;NHEN-48278;xysticus kochi;2;1;;;3;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB2;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Tetragnathidae;457316;ES;Pachygnatha degeeri;Pachygnatha degeeri Sundevall, 1830;E&S_AR_B130_T19;NHEN-48279;pachygnatha degeeri;4;1;;;5;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB2;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Lycosidae;1922;ES;Pardosa pullata;Pardosa pullata (Clerck, 1758);E&S_AR_B130_T20;NHEN-48280;pardosa pullata;14;1;;;15;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB2;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Lycosidae;195830;GN;Pardosa;Pardosa Koch, 1847;E&S_AR_B130_T21;NHEN-48281;pardosa;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB2;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Lycosidae;907035;ES;Pardosa tenuipes;Pardosa tenuipes L. Koch, 1882;E&S_AR_B130_T22;NHEN-48282;pardosa tenuipes;1;;;;1;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB2;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Lycosidae;195830;GN;Pardosa;Pardosa Koch, 1847;E&S_AR_B130_T23;NHEN-48283;pardosa;;3;;;3;#N/A;Pardosa proxima/tenuipes - femelles non discernables;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB2;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Lycosidae;1933;ES;Pardosa nigriceps;Pardosa nigriceps (Thorell, 1856);E&S_AR_B130_T24;NHEN-48284;pardosa nigriceps;2;;;;2;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB2;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Gnaphosidae;184362;FM;Gnaphosidae;Gnaphosidae Pocock, 1898;E&S_AR_B130_T25;NHEN-48285;gnaphosidae;;;2;;2;#N/A;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB2;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Lycosidae;924;ES;Aulonia albimana;Aulonia albimana (Walckenaer, 1805);E&S_AR_B130_T26;NHEN-48286;aulonia albimana;3;1;;;4;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB2;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Theridiidae;1320;ES;Asagena phalerata;Asagena phalerata (Panzer, 1800);E&S_AR_B130_T27;NHEN-48287;asagena phalerata;1;;;;1;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB2;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Dictynidae;1085;ES;Argenna subnigra;Argenna subnigra (O. Pickard-Cambridge, 1861);E&S_AR_B130_T28;NHEN-48288;argenna subnigra;1;;;;1;LC;;;N.HENON;ECO&SOLS;45985;;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB2;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Arachnida;Araneae;Hahniidae;1872;ES;Hahnia nava;Hahnia nava (Blackwall, 1841);E&S_AR_B130_T29;NHEN-48289;hahnia nava;5;;;;5;LC;;;N.HENON;ECO&SOLS;45985;;
