site_id,k,draw_id,trap_set,n_species,total_abundance,coverage,mean_pairwise_distance,max_pairwise_distance,convex_hull_area,centroid_distance
RMQS_25_CASTANET_1878,2,30,"4,10",5,14,0.8571428571428572,22.090722034374522,22.090722034374522,0,21.633307652783937
RMQS_25_CASTANET_1878,2,31,"5,6",2,2,0,12,12,0,19.026297590440446
RMQS_25_CASTANET_1878,2,32,"5,7",3,5,0.6,8.48528137423857,8.48528137423857,0,16.492422502470642
RMQS_25_CASTANET_1878,2,33,"5,8",2,2,0,20.591260281974,20.591260281974,0,20.591260281974
RMQS_25_CASTANET_1878,2,34,"5,9",2,14,1,28.844410203711913,28.844410203711913,0,24.698178070456937
RMQS_25_CASTANET_1878,2,35,"5,10",3,7,0.8571428571428572,20,20,0,22.135943621178654
RMQS_25_CASTANET_1878,2,36,"6,7",2,3,0.6666666666666667,8.48528137423857,8.48528137423857,0,22.360679774997898
RMQS_25_CASTANET_1878,2,37,"6,8",0,0,0,18.110770276274835,18.110770276274835,0,26
RMQS_25_CASTANET_1878,2,38,"6,9",2,12,1,24.331050121192877,24.331050121192877,0,29.966648127543394
RMQS_25_CASTANET_1878,2,39,"6,10",2,5,1,12.649110640673518,12.649110640673518,0,27.892651361962706
RMQS_25_CASTANET_1878,2,40,"7,8",2,3,0.6666666666666667,12.649110640673518,12.649110640673518,0,24.698178070456937
RMQS_25_CASTANET_1878,2,41,"7,9",3,15,0.9333333333333333,20.591260281974,20.591260281974,0,28.844410203711913
RMQS_25_CASTANET_1878,2,42,"7,10",3,8,0.875,11.661903789690601,11.661903789690601,0,26
RMQS_25_CASTANET_1878,2,43,"8,9",2,12,1,8.48528137423857,8.48528137423857,0,34.058772731852805
RMQS_25_CASTANET_1878,2,44,"8,10",2,5,1,8.48528137423857,8.48528137423857,0,30.528675044947494
RMQS_25_CASTANET_1878,2,45,"9,10",3,17,1,12,12,0,34.66987164671943
RMQS_25_CASTANET_1878,4,1,"1,2,3,4",5,19,0.9473684210526316,12.006909682631601,18.110770276274835,96,20.8806130178211
RMQS_25_CASTANET_1878,4,2,"1,2,3,5",4,12,1,17.334576232683215,29.120439557122072,164,19.03943276465977
RMQS_25_CASTANET_1878,4,3,"1,2,3,6",4,10,1,20.354469449549285,34.40930106817051,200,20.40833163195855
RMQS_25_CASTANET_1878,4,4,"1,2,3,7",5,13,0.9230769230769231,16.225484921230933,26.076809620810597,152,21.02379604162864
RMQS_25_CASTANET_1878,4,5,"1,2,3,8",4,10,1,14.687898126937455,22.090722034374522,128,24.166091947189145
RMQS_25_CASTANET_1878,4,6,"1,2,3,9",4,22,1,17.39309262653208,29.120439557122072,152,26.16295090390226
RMQS_25_CASTANET_1878,4,7,"1,2,3,10",4,15,1,18.419372922958416,28.844410203711913,176,23.50531854708632
RMQS_25_CASTANET_1878,4,8,"1,2,4,5",5,19,0.9473684210526316,16.6712509396666,29.120439557122072,104,15.890248582070704
RMQS_25_CASTANET_1878,4,9,"1,2,4,6",5,17,0.9411764705882353,20.515022307507223,34.40930106817051,200,17.334935823359714
RMQS_25_CASTANET_1878,4,10,"1,2,4,7",6,20,0.9,16.427057139107507,26.076809620810597,152,17.88854381999832
RMQS_25_CASTANET_1878,4,11,"1,2,4,8",5,17,0.9411764705882353,16.635948071255626,22.090722034374522,200,21.02379604162864
RMQS_25_CASTANET_1878,4,12,"1,2,4,9",5,29,0.9655172413793104,19.795576931718745,29.120439557122072,260,23.03258561256204
RMQS_25_CASTANET_1878,4,13,"1,2,4,10",5,22,0.9545454545454546,19.744094296122544,28.844410203711913,248,20.40833163195855
RMQS_25_CASTANET_1878,4,14,"1,2,5,6",4,10,0.9,22.837210244946334,34.40930106817051,272,16.278820596099706
RMQS_25_CASTANET_1878,4,15,"1,2,5,7",5,13,0.8461538461538461,19.487150245803125,29.120439557122072,212,16.507574019219177
RMQS_25_CASTANET_1878,4,16,"1,2,5,8",4,10,0.9,20.840465466019687,29.120439557122072,316,19.557607215607945
RMQS_25_CASTANET_1878,4,17,"1,2,5,9",4,22,0.9545454545454546,24.010908346637077,29.120439557122072,424,21.633307652783937
RMQS_25_CASTANET_1878,4,18,"1,2,5,10",4,15,1,23.149705274828236,29.120439557122072,376,19.209372712298546
RMQS_25_CASTANET_1878,4,19,"1,2,6,7",5,11,0.8181818181818181,21.84269553159652,34.40930106817051,176,18.398369492974098
RMQS_25_CASTANET_1878,4,20,"1,2,6,8",4,8,0.875,22.782595750863216,34.40930106817051,328,21.319005605327842
RMQS_25_CASTANET_1878,4,21,"1,2,6,9",4,20,0.95,25.61422695201063,34.40930106817051,472,23.430749027719962
RMQS_25_CASTANET_1878,4,22,"1,2,6,10",4,13,1,24.280102334067212,34.40930106817051,352,21.213203435596427
RMQS_25_CASTANET_1878,4,23,"1,2,7,8",5,11,0.8181818181818181,19.10804558341336,26.076809620810597,256,21.633307652783937
RMQS_25_CASTANET_1878,4,24,"1,2,7,9",5,23,0.9130434782608696,22.226655083957844,29.120439557122072,364,23.717082451262844
RMQS_25_CASTANET_1878,4,25,"1,2,7,10",5,16,0.9375,21.35129429738709,28.844410203711913,280,21.319005605327842
RMQS_25_CASTANET_1878,4,26,"1,2,8,9",4,20,0.95,19.544644001595927,29.120439557122072,212,26.767517628648346
RMQS_25_CASTANET_1878,4,27,"1,2,8,10",4,13,1,20.157509297072405,28.844410203711913,200,24.300205760445735
RMQS_25_CASTANET_1878,4,28,"1,2,9,10",4,25,1,22.53821362836038,29.120439557122072,320,26.40075756488817
RMQS_25_CASTANET_1878,4,29,"1,3,4,5",5,20,0.95,14.424820271444636,22.090722034374522,116,15.264337522473747
RMQS_25_CASTANET_1878,4,30,"1,3,4,6",5,18,0.9444444444444444,18.051462651849867,28.844410203711913,176,17.029386365926403
RMQS_25_CASTANET_1878,4,31,"1,3,4,7",6,21,0.9047619047619048,13.987535091208088,20.591260281974,128,17.334935823359714
RMQS_25_CASTANET_1878,4,32,"1,3,4,8",5,18,0.9444444444444444,14.237445383274842,22.090722034374522,128,20.40833163195855
RMQS_25_CASTANET_1878,4,33,"1,3,4,9",5,30,0.9666666666666667,17.68405254313503,29.120439557122072,152,22.47220505424423
RMQS_25_CASTANET_1878,4,34,"1,3,4,10",5,23,0.9565217391304348,17.293758228068853,28.284271247461902,176,20
RMQS_25_CASTANET_1878,4,35,"1,3,5,6",4,11,1,20.11230760809794,28.844410203711913,248,16.32482771731451
RMQS_25_CASTANET_1878,4,36,"1,3,5,7",5,14,0.9285714285714286,16.78628521671267,22.090722034374522,188,16.278820596099706
RMQS_25_CASTANET_1878,4,37,"1,3,5,8",4,11,1,18.18061979684786,22.090722034374522,244,19.209372712298546
RMQS_25_CASTANET_1878,4,38,"1,3,5,9",4,23,1,21.638040976862325,29.120439557122072,316,21.319005605327842
RMQS_25_CASTANET_1878,4,39,"1,3,5,10",4,16,1,20.438026225583506,28.284271247461902,304,19.091883092036785
RMQS_25_CASTANET_1878,4,40,"1,3,6,7",5,12,0.9166666666666666,18.924701515070666,28.844410203711913,152,18.439088914585774
RMQS_25_CASTANET_1878,4,41,"1,3,6,8",4,9,1,19.905621094256,28.844410203711913,256,21.213203435596427
RMQS_25_CASTANET_1878,4,42,"1,3,6,9",4,21,1,23.024230594800482,29.120439557122072,364,23.33452377915607
RMQS_25_CASTANET_1878,4,43,"1,3,6,10",4,14,1,21.35129429738709,28.844410203711913,280,21.319005605327842
RMQS_25_CASTANET_1878,4,44,"1,3,7,8",5,12,0.9166666666666666,16.25510853456408,22.090722034374522,184,21.319005605327842
RMQS_25_CASTANET_1878,4,45,"1,3,7,9",5,24,0.9583333333333334,19.660696334505637,29.120439557122072,256,23.430749027719962
RMQS_25_CASTANET_1878,4,46,"1,3,7,10",5,17,0.9411764705882353,18.446523868464904,28.284271247461902,208,21.213203435596427
RMQS_25_CASTANET_1878,4,47,"1,3,8,9",4,21,1,17.019704612062352,29.120439557122072,104,26.40075756488817
RMQS_25_CASTANET_1878,4,48,"1,3,8,10",4,14,1,17.293758228068853,28.284271247461902,128,24.08318915758459
RMQS_25_CASTANET_1878,4,49,"1,3,9,10",4,26,1,19.961440858753903,29.120439557122072,212,26.201145013147805
RMQS_25_CASTANET_1878,4,50,"1,4,5,6",5,18,0.9444444444444444,16.930475941602513,28.844410203711913,96,13.729530217745982
RMQS_25_CASTANET_1878,4,51,"1,4,5,7",6,21,0.9047619047619048,13.645472910135876,20.591260281974,84,13.45362404707371
RMQS_25_CASTANET_1878,4,52,"1,4,5,8",5,18,0.9444444444444444,16.78628521671267,22.090722034374522,188,16.278820596099706
RMQS_25_CASTANET_1878,4,53,"1,4,5,9",5,30,0.9666666666666667,20.698140757595624,29.120439557122072,272,18.398369492974098
RMQS_25_CASTANET_1878,4,54,"1,4,5,10",5,23,0.9565217391304348,18.420363074294265,28.284271247461902,200,16.32482771731451
RMQS_25_CASTANET_1878,4,55,"1,4,6,7",6,19,0.8947368421052632,16.60776735946843,28.844410203711913,48,15.811388300841896
RMQS_25_CASTANET_1878,4,56,"1,4,6,8",5,16,0.9375,19.33516466509536,28.844410203711913,224,18.439088914585774
RMQS_25_CASTANET_1878,4,57,"1,4,6,9",5,28,0.9642857142857143,22.90820852650834,29.120439557122072,344,20.554804791094465
RMQS_25_CASTANET_1878,4,58,"1,4,6,10",5,21,0.9523809523809523,20.157509297072405,28.844410203711913,200,18.721645226849056
RMQS_25_CASTANET_1878,4,59,"1,4,7,8",6,19,0.8947368421052632,15.725671465322074,22.090722034374522,152,18.398369492974098
RMQS_25_CASTANET_1878,4,60,"1,4,7,9",6,31,0.935483870967742,19.585693626132127,29.120439557122072,236,20.518284528683193
RMQS_25_CASTANET_1878,4,61,"1,4,7,10",6,24,0.9166666666666666,17.293758228068853,28.284271247461902,128,18.439088914585774
RMQS_25_CASTANET_1878,4,62,"1,4,8,9",5,28,0.9642857142857143,18.691179630130442,29.120439557122072,132,23.430749027719962
RMQS_25_CASTANET_1878,4,63,"1,4,8,10",5,21,0.9523809523809523,17.887470314114402,28.284271247461902,144,21.213203435596427
RMQS_25_CASTANET_1878,4,64,"1,4,9,10",5,33,0.9696969696969697,21.009587305667942,29.120439557122072,240,23.33452377915607
RMQS_25_CASTANET_1878,4,65,"1,5,6,7",5,12,0.75,16.40103887236051,28.844410203711913,120,15.890248582070704
RMQS_25_CASTANET_1878,4,66,"1,5,6,8",4,9,0.7777777777777778,20.272860466055878,28.844410203711913,296,18.179658962697843
RMQS_25_CASTANET_1878,4,67,"1,5,6,9",4,21,0.9047619047619048,23.85671834762313,29.120439557122072,416,20.248456731316587
RMQS_25_CASTANET_1878,4,68,"1,5,6,10",4,14,0.9285714285714286,20.296298681974555,28.844410203711913,272,18.788294228055936
RMQS_25_CASTANET_1878,4,69,"1,5,7,8",5,12,0.75,17.401272435539102,22.090722034374522,212,17.804493814764857
RMQS_25_CASTANET_1878,4,70,"1,5,7,9",5,24,0.875,21.272108616503427,29.120439557122072,296,19.912307751739878
RMQS_25_CASTANET_1878,4,71,"1,5,7,10",5,17,0.8823529411764706,18.170452782227514,28.284271247461902,200,18.179658962697843
RMQS_25_CASTANET_1878,4,72,"1,5,8,9",4,21,0.9047619047619048,21.52201890857018,29.120439557122072,272,22.638462845343543
RMQS_25_CASTANET_1878,4,73,"1,5,8,10",4,14,0.9285714285714286,19.9085891563415,28.284271247461902,272,20.700241544484452
RMQS_25_CASTANET_1878,4,74,"1,5,9,10",4,26,0.9615384615384616,23.041520168049313,29.120439557122072,368,22.80350850198276
RMQS_25_CASTANET_1878,4,75,"1,6,7,8",5,10,0.7,18.46192580187456,28.844410203711913,200,20.248456731316587
RMQS_25_CASTANET_1878,4,76,"1,6,7,9",5,22,0.8636363636363636,21.993950303368905,29.120439557122072,320,22.327113561766108
RMQS_25_CASTANET_1878,4,77,"1,6,7,10",5,15,0.8666666666666667,18.419372922958416,28.844410203711913,176,20.796634343085422
RMQS_25_CASTANET_1878,4,78,"1,6,8,9",4,19,0.8947368421052632,21.8304455944858,29.120439557122072,320,24.9098374141623
RMQS_25_CASTANET_1878,4,79,"1,6,8,10",4,12,0.9166666666666666,19.744094296122544,28.844410203711913,248,23.16246964380094
RMQS_25_CASTANET_1878,4,80,"1,6,9,10",4,24,0.9583333333333334,22.53821362836038,29.120439557122072,344,25.238858928247925
RMQS_25_CASTANET_1878,4,81,"1,7,8,9",5,22,0.8636363636363636,18.921345695059447,29.120439557122072,212,24.758836806279895
RMQS_25_CASTANET_1878,4,82,"1,7,8,10",5,15,0.8666666666666667,17.293758228068853,28.284271247461902,176,22.80350850198276
RMQS_25_CASTANET_1878,4,83,"1,7,9,10",5,27,0.9259259259259259,20.374855859703764,29.120439557122072,272,24.9098374141623
RMQS_25_CASTANET_1878,4,84,"1,8,9,10",4,24,0.9583333333333334,18.077665931239274,29.120439557122072,168,27.613402542968153
RMQS_25_CASTANET_1878,4,85,"2,3,4,5",5,14,0.9285714285714286,17.019704612062352,29.120439557122072,104,18.35755975068582
RMQS_25_CASTANET_1878,4,86,"2,3,4,6",5,12,0.8333333333333334,20.053755543690336,34.40930106817051,176,20
RMQS_25_CASTANET_1878,4,87,"2,3,4,7",6,15,0.8,15.976604395444893,26.076809620810597,128,20.40833163195855
RMQS_25_CASTANET_1878,4,88,"2,3,4,8",5,12,0.8333333333333334,15.06234617230546,20.591260281974,152,23.50531854708632
RMQS_25_CASTANET_1878,4,89,"2,3,4,9",5,24,0.9583333333333334,17.960632051577537,26.076809620810597,212,25.553864678361276
RMQS_25_CASTANET_1878,4,90,"2,3,4,10",5,17,0.8823529411764706,18.46192580187456,28.844410203711913,200,23.021728866442675
RMQS_25_CASTANET_1878,4,91,"2,3,5,6",4,5,0.4,22.030425609119376,34.40930106817051,192,19.091883092036785
RMQS_25_CASTANET_1878,4,92,"2,3,5,7",5,8,0.625,18.691179630130442,29.120439557122072,132,19.209372712298546
RMQS_25_CASTANET_1878,4,93,"2,3,5,8",4,5,0.4,18.921345695059447,29.120439557122072,212,22.20360331117452
RMQS_25_CASTANET_1878,4,94,"2,3,5,9",4,17,0.9411764705882353,21.8304455944858,29.120439557122072,320,24.300205760445735
RMQS_25_CASTANET_1878,4,95,"2,3,5,10",4,10,0.9,21.52201890857018,29.120439557122072,272,21.965882636488796
RMQS_25_CASTANET_1878,4,96,"2,3,6,7",4,6,0.6666666666666667,20.237004479711192,34.40930106817051,48,21.213203435596427
RMQS_25_CASTANET_1878,4,97,"2,3,6,8",2,3,0.6666666666666667,20.053755543690336,34.40930106817051,152,24.08318915758459
RMQS_25_CASTANET_1878,4,98,"2,3,6,9",4,15,0.9333333333333333,22.62404376364671,34.40930106817051,296,26.201145013147805
RMQS_25_CASTANET_1878,4,99,"2,3,6,10",3,8,1,21.84269553159652,34.40930106817051,176,24.052026941611388
RMQS_25_CASTANET_1878,4,100,"2,3,7,8",4,6,0.6666666666666667,16.390019396394752,26.076809620810597,128,24.300205760445735
RMQS_25_CASTANET_1878,4,101,"2,3,7,9",5,18,0.8888888888888888,19.2472859157482,26.076809620810597,236,26.40075756488817
RMQS_25_CASTANET_1878,4,102,"2,3,7,10",4,11,0.9090909090909091,18.924701515070666,28.844410203711913,152,24.08318915758459
RMQS_25_CASTANET_1878,4,103,"2,3,8,9",4,15,0.9333333333333333,15.442125678098728,24.331050121192877,108,29.410882339705484
RMQS_25_CASTANET_1878,4,104,"2,3,8,10",3,8,1,16.60776735946843,28.844410203711913,48,27.018512172212592
RMQS_25_CASTANET_1878,4,105,"2,3,9,10",4,20,1,18.727128709565367,28.844410203711913,168,29.129023327259016
RMQS_25_CASTANET_1878,4,106,"2,4,5,6",5,12,0.8333333333333334,20.982279162205337,34.40930106817051,212,16.32482771731451
RMQS_25_CASTANET_1878,4,107,"2,4,5,7",6,15,0.8,17.68405254313503,29.120439557122072,152,16.278820596099706
RMQS_25_CASTANET_1878,4,108,"2,4,5,8",5,12,0.8333333333333334,19.660696334505637,29.120439557122072,256,19.209372712298546
RMQS_25_CASTANET_1878,4,109,"2,4,5,9",5,24,0.9166666666666666,23.024230594800482,29.120439557122072,364,21.319005605327842
RMQS_25_CASTANET_1878,4,110,"2,4,5,10",5,17,0.9411764705882353,21.638040976862325,29.120439557122072,316,19.091883092036785
RMQS_25_CASTANET_1878,4,111,"2,4,6,7",6,13,0.6923076923076923,20.053755543690336,34.40930106817051,152,18.439088914585774
RMQS_25_CASTANET_1878,4,112,"2,4,6,8",5,10,0.7,21.616984334111084,34.40930106817051,304,21.213203435596427
RMQS_25_CASTANET_1878,4,113,"2,4,6,9",5,22,0.9090909090909091,24.64170691493595,34.40930106817051,448,23.33452377915607
RMQS_25_CASTANET_1878,4,114,"2,4,6,10",5,15,0.8666666666666667,22.782595750863216,34.40930106817051,328,21.319005605327842
RMQS_25_CASTANET_1878,4,115,"2,4,7,8",6,13,0.6923076923076923,17.994267546734132,26.076809620810597,232,21.319005605327842
RMQS_25_CASTANET_1878,4,116,"2,4,7,9",6,25,0.88,21.30596842695607,26.076809620810597,340,23.430749027719962
RMQS_25_CASTANET_1878,4,117,"2,4,7,10",6,18,0.8333333333333334,19.905621094256,28.844410203711913,256,21.213203435596427
RMQS_25_CASTANET_1878,4,118,"2,4,8,9",5,22,0.9090909090909091,19.2472859157482,26.076809620810597,236,26.40075756488817
RMQS_25_CASTANET_1878,4,119,"2,4,8,10",5,15,0.8666666666666667,19.33516466509536,28.844410203711913,224,24.08318915758459
RMQS_25_CASTANET_1878,4,120,"2,4,9,10",5,27,0.962962962962963,21.90896037606079,28.844410203711913,344,26.201145013147805
RMQS_25_CASTANET_1878,4,121,"2,5,6,7",4,6,0.5,19.762852165763384,34.40930106817051,168,18.179658962697843
RMQS_25_CASTANET_1878,4,122,"2,5,6,8",3,3,0,22.47050524425257,34.40930106817051,320,20.700241544484452
RMQS_25_CASTANET_1878,4,123,"2,5,6,9",3,15,0.9333333333333333,25.506041845231707,34.40930106817051,464,22.80350850198276
RMQS_25_CASTANET_1878,4,124,"2,5,6,10",4,8,0.75,22.837210244946334,34.40930106817051,344,21.095023109728988
RMQS_25_CASTANET_1878,4,125,"2,5,7,8",4,6,0.5,19.585693626132127,29.120439557122072,236,20.518284528683193
RMQS_25_CASTANET_1878,4,126,"2,5,7,9",4,18,0.8888888888888888,22.90820852650834,29.120439557122072,344,22.638462845343543
RMQS_25_CASTANET_1878,4,127,"2,5,7,10",5,11,0.7272727272727273,20.698140757595624,29.120439557122072,272,20.700241544484452
RMQS_25_CASTANET_1878,4,128,"2,5,8,9",3,15,0.9333333333333333,21.993950303368905,29.120439557122072,320,25.465663156493687
RMQS_25_CASTANET_1878,4,129,"2,5,8,10",4,8,0.75,21.272108616503427,29.120439557122072,296,23.37733945512192
RMQS_25_CASTANET_1878,4,130,"2,5,9,10",4,20,0.95,23.85671834762313,29.120439557122072,416,25.495097567963924
RMQS_25_CASTANET_1878,4,131,"2,6,7,8",3,4,0.5,20.053755543690336,34.40930106817051,176,22.80350850198276
RMQS_25_CASTANET_1878,4,132,"2,6,7,9",4,16,0.875,23.037458764596572,34.40930106817051,320,24.9098374141623
RMQS_25_CASTANET_1878,4,133,"2,6,7,10",4,9,0.7777777777777778,20.354469449549285,34.40930106817051,200,23.16246964380094
RMQS_25_CASTANET_1878,4,134,"2,6,8,9",3,13,0.9230769230769231,21.709785540507276,34.40930106817051,296,27.613402542968153
RMQS_25_CASTANET_1878,4,135,"2,6,8,10",3,6,0.8333333333333334,20.515022307507223,34.40930106817051,200,25.700194551792794
RMQS_25_CASTANET_1878,4,136,"2,6,9,10",4,18,0.9444444444444444,22.76082035915695,34.40930106817051,320,27.80287754891569
RMQS_25_CASTANET_1878,4,137,"2,7,8,9",4,16,0.875,18.78746205347726,26.076809620810597,236,27.586228448267445
RMQS_25_CASTANET_1878,4,138,"2,7,8,10",4,9,0.7777777777777778,18.051462651849867,28.844410203711913,176,25.495097567963924
RMQS_25_CASTANET_1878,4,139,"2,7,9,10",5,21,0.9047619047619048,20.584239002896666,28.844410203711913,296,27.613402542968153
RMQS_25_CASTANET_1878,4,140,"2,8,9,10",4,18,0.9444444444444444,17.12288055922599,28.844410203711913,144,30.405591591021544
RMQS_25_CASTANET_1878,4,141,"3,4,5,6",5,13,0.9230769230769231,17.511634394587208,26.076809620810597,188,16.64331697709324
RMQS_25_CASTANET_1878,4,142,"3,4,5,7",6,16,0.875,14.237445383274842,22.090722034374522,128,16.32482771731451
RMQS_25_CASTANET_1878,4,143,"3,4,5,8",5,13,0.9230769230769231,16.25510853456408,22.090722034374522,184,19.091883092036785
RMQS_25_CASTANET_1878,4,144,"3,4,5,9",5,25,0.96,19.905621094256,28.844410203711913,256,21.213203435596427
RMQS_25_CASTANET_1878,4,145,"3,4,5,10",5,18,0.9444444444444444,18.18061979684786,22.090722034374522,244,19.209372712298546
RMQS_25_CASTANET_1878,4,146,"3,4,6,7",6,14,0.7857142857142857,16.390019396394752,26.076809620810597,128,18.721645226849056
RMQS_25_CASTANET_1878,4,147,"3,4,6,8",5,11,0.8181818181818181,17.994267546734132,26.076809620810597,232,21.319005605327842
RMQS_25_CASTANET_1878,4,148,"3,4,6,9",5,23,0.9565217391304348,21.30596842695607,26.076809620810597,340,23.430749027719962
RMQS_25_CASTANET_1878,4,149,"3,4,6,10",5,16,0.875,19.10804558341336,26.076809620810597,256,21.633307652783937
RMQS_25_CASTANET_1878,4,150,"3,4,7,8",6,14,0.7857142857142857,14.395588367115119,17.88854381999832,160,21.213203435596427
RMQS_25_CASTANET_1878,4,151,"3,4,7,9",6,26,0.9230769230769231,17.994267546734132,26.076809620810597,232,23.33452377915607
RMQS_25_CASTANET_1878,4,152,"3,4,7,10",6,19,0.8421052631578947,16.25510853456408,22.090722034374522,184,21.319005605327842
RMQS_25_CASTANET_1878,4,153,"3,4,8,9",5,23,0.9565217391304348,15.976604395444893,26.076809620810597,128,26.201145013147805
RMQS_25_CASTANET_1878,4,154,"3,4,8,10",5,16,0.875,15.725671465322074,22.090722034374522,152,24.052026941611388
RMQS_25_CASTANET_1878,4,155,"3,4,9,10",5,28,0.9642857142857143,18.586445475684577,26.076809620810597,236,26.1725046566048
RMQS_25_CASTANET_1878,4,156,"3,5,6,7",5,7,0.4285714285714286,15.837773037276763,26.076809620810597,132,18.788294228055936
RMQS_25_CASTANET_1878,4,157,"3,5,6,8",4,4,0,18.586445475684577,26.076809620810597,236,21.095023109728988
RMQS_25_CASTANET_1878,4,158,"3,5,6,9",4,16,0.875,21.90896037606079,28.844410203711913,344,23.16246964380094
RMQS_25_CASTANET_1878,4,159,"3,5,6,10",4,9,0.7777777777777778,18.90131709630544,26.076809620810597,260,21.691011963483863
RMQS_25_CASTANET_1878,4,160,"3,5,7,8",5,7,0.4285714285714286,15.725671465322074,22.090722034374522,152,20.700241544484452
RMQS_25_CASTANET_1878,4,161,"3,5,7,9",5,19,0.8421052631578947,19.33516466509536,28.844410203711913,224,22.80350850198276
RMQS_25_CASTANET_1878,4,162,"3,5,7,10",5,12,0.75,16.78628521671267,22.090722034374522,188,21.095023109728988
RMQS_25_CASTANET_1878,4,163,"3,5,8,9",4,16,0.875,18.46192580187456,28.844410203711913,200,25.495097567963924
RMQS_25_CASTANET_1878,4,164,"3,5,8,10",4,9,0.7777777777777778,17.401272435539102,22.090722034374522,212,23.600847442411894
RMQS_25_CASTANET_1878,4,165,"3,5,9,10",4,21,0.9523809523809523,20.272860466055878,28.844410203711913,296,25.700194551792794
RMQS_25_CASTANET_1878,4,166,"3,6,7,8",4,5,0.4,15.976604395444893,26.076809620810597,128,23.16246964380094
RMQS_25_CASTANET_1878,4,167,"3,6,7,9",5,17,0.8235294117647058,19.2472859157482,26.076809620810597,236,25.238858928247925
RMQS_25_CASTANET_1878,4,168,"3,6,7,10",4,10,0.8,16.225484921230933,26.076809620810597,152,23.706539182259394
RMQS_25_CASTANET_1878,4,169,"3,6,8,9",4,14,0.8571428571428572,17.960632051577537,26.076809620810597,212,27.80287754891569
RMQS_25_CASTANET_1878,4,170,"3,6,8,10",3,7,0.8571428571428572,16.427057139107507,26.076809620810597,152,26.076809620810597
RMQS_25_CASTANET_1878,4,171,"3,6,9,10",4,19,0.9473684210526316,18.959833490154306,26.076809620810597,236,28.151376520518493
RMQS_25_CASTANET_1878,4,172,"3,7,8,9",5,17,0.8235294117647058,15.06234617230546,20.591260281974,152,27.613402542968153
RMQS_25_CASTANET_1878,4,173,"3,7,8,10",4,10,0.8,13.987535091208088,20.591260281974,128,25.700194551792794
RMQS_25_CASTANET_1878,4,174,"3,7,9,10",5,22,0.9090909090909091,16.80728974165196,20.591260281974,212,27.80287754891569
RMQS_25_CASTANET_1878,4,175,"3,8,9,10",4,19,0.9473684210526316,13.386950657899916,20.591260281974,108,30.479501308256342
RMQS_25_CASTANET_1878,4,176,"4,5,6,7",6,14,0.7857142857142857,12.312139576802544,20.591260281974,84,16.76305461424021
RMQS_25_CASTANET_1878,4,177,"4,5,6,8",5,11,0.8181818181818181,16.80728974165196,20.591260281974,212,18.788294228055936
RMQS_25_CASTANET_1878,4,178,"4,5,6,9",5,23,0.9130434782608696,20.584239002896666,28.844410203711913,296,20.796634343085422
RMQS_25_CASTANET_1878,4,179,"4,5,6,10",5,16,0.9375,16.498832791118772,22.090722034374522,188,19.60867155112758
RMQS_25_CASTANET_1878,4,180,"4,5,7,8",6,14,0.7857142857142857,13.987535091208088,20.591260281974,128,18.179658962697843
RMQS_25_CASTANET_1878,4,181,"4,5,7,9",6,26,0.8846153846153846,18.051462651849867,28.844410203711913,176,20.248456731316587
RMQS_25_CASTANET_1878,4,182,"4,5,7,10",6,19,0.8947368421052632,14.424820271444636,22.090722034374522,116,18.788294228055936
RMQS_25_CASTANET_1878,4,183,"4,5,8,9",5,23,0.9130434782608696,18.924701515070666,28.844410203711913,152,22.80350850198276
RMQS_25_CASTANET_1878,4,184,"4,5,8,10",5,16,0.9375,16.78628521671267,22.090722034374522,188,21.095023109728988
RMQS_25_CASTANET_1878,4,185,"4,5,9,10",5,28,0.9642857142857143,20.11230760809794,28.844410203711913,248,23.16246964380094
RMQS_25_CASTANET_1878,4,186,"4,6,7,8",6,12,0.6666666666666667,15.06234617230546,20.591260281974,152,20.796634343085422
RMQS_25_CASTANET_1878,4,187,"4,6,7,9",6,24,0.875,18.78746205347726,26.076809620810597,236,22.825424421026653
RMQS_25_CASTANET_1878,4,188,"4,6,7,10",6,17,0.8235294117647058,14.687898126937455,22.090722034374522,128,21.540659228538015
RMQS_25_CASTANET_1878,4,189,"4,6,8,9",5,21,0.9047619047619048,19.2472859157482,26.076809620810597,236,25.238858928247925
RMQS_25_CASTANET_1878,4,190,"4,6,8,10",5,14,0.8571428571428572,16.635948071255626,22.090722034374522,200,23.706539182259394
RMQS_25_CASTANET_1878,4,191,"4,6,9,10",5,26,0.9615384615384616,19.62315878317092,26.076809620810597,260,25.739075352467502
RMQS_25_CASTANET_1878,4,192,"4,7,8,9",6,24,0.875,16.390019396394752,26.076809620810597,128,24.9098374141623
RMQS_25_CASTANET_1878,4,193,"4,7,8,10",6,17,0.8235294117647058,14.237445383274842,22.090722034374522,128,23.16246964380094
RMQS_25_CASTANET_1878,4,194,"4,7,9,10",6,29,0.9310344827586207,17.511634394587208,26.076809620810597,188,25.238858928247925
RMQS_25_CASTANET_1878,4,195,"4,8,9,10",5,26,0.9615384615384616,15.837773037276763,26.076809620810597,132,27.80287754891569
RMQS_25_CASTANET_1878,4,196,"5,6,7,8",3,5,0.6,13.386950657899916,20.591260281974,108,21.18962010041709
RMQS_25_CASTANET_1878,4,197,"5,6,7,9",3,17,0.9411764705882353,17.12288055922599,28.844410203711913,144,23.119256043393783
