IL_GPD_m,species,method,prediction_eff_z,p_hat,lcl,ucl,n_sites_available,n_sites_detected,n_rep,AIC,any_se_bad,p_clip,logit_p,se_p,se_logit,weight
0.8500000000000001,Stenolophus teutonus,GPD,0,0.2458896570235197,9.706295763543606e-4,0.9909444703799705,64,7,6,NA,FALSE,0.2458896570235197,-1.120655814151498,0.2525443471437796,1.3619541686688124,0.5391070526860394
0.8500000000000001,Syntomus obscuroguttatus,Pitfall10,0,0.3569162355936667,0.010854738821364748,0.9655999540289261,64,7,6,NA,FALSE,0.3569162355936667,-0.5887738669342031,0.24355745285907177,1.061127511242512,0.8881060962957025
0.8500000000000001,Syntomus obscuroguttatus,Pitfall8,0,0.4883711215839706,0.08156162345295355,0.9111912925085744,64,7,6,NA,FALSE,0.4883711215839706,-0.046523903494891966,0.21164022169786248,0.8470190590961298,1.3938422820874246
0.8500000000000001,Syntomus obscuroguttatus,Pitfall6,0,0.6569701880466131,0.2040568497348139,0.9346718026865334,64,7,6,NA,FALSE,0.6569701880466131,0.6498212828697294,0.18638136554890805,0.8270370418980181,1.4620091042265704
0.8500000000000001,Syntomus obscuroguttatus,Pitfall4,0,0.8264595054449724,0.04252995854807167,0.9980453071439143,64,7,6,NA,FALSE,0.8264595054449724,1.560739950668358,0.24375391545812314,1.6995313917469124,0.34621160272072793
0.8500000000000001,Syntomus obscuroguttatus,Pitfall2,0,0.9364160980115791,5.826733985645421e-4,0.9999973119721799,64,7,6,NA,FALSE,0.9364160980115791,2.6896996019346924,0.25495271392184066,4.28196972382658,0.05453970888896119
0.8500000000000001,Syntomus obscuroguttatus,GPD,0,0.08502196712435593,3.349451280870187e-6,0.9996122375762412,64,7,6,NA,FALSE,0.08502196712435593,-2.3759903973427297,0.2550022673788164,3.27794925171282,0.09306696441680315
0.8500000000000001,Trechus quadristriatus,Pitfall10,0,0.9987099583699566,0.9440605587322539,0.9999718422343092,64,23,6,NA,FALSE,0.9987099583699566,6.6517899153277,0.014263082526034521,11.070577825595917,0.00815942249171422
0.8500000000000001,Trechus quadristriatus,Pitfall8,0,0.9711939437275815,0.8162321045432093,0.996107702674481,64,23,6,NA,FALSE,0.9711939437275815,3.5179405321490584,0.04588663217634483,1.6401985128813132,0.3717125056025156
0.8500000000000001,Trechus quadristriatus,Pitfall6,0,0.5388621105543333,0.19681966843998042,0.8478473806233073,64,23,6,NA,FALSE,0.5388621105543333,0.15576260590683694,0.16607849800595073,0.6683515401342915,2.2386700735207588
0.8500000000000001,Trechus quadristriatus,Pitfall4,0,0.00531645629550898,6.116630807375344e-5,0.3183461937069332,64,23,6,NA,FALSE,0.00531645629550898,-5.231617668505844,0.08119516005072945,15.354050378107694,0.004241837991892459
0.8500000000000001,Trechus quadristriatus,Pitfall2,0,1.2759124397150837e-6,5.5290316701856325e-11,0.02860165304497655,64,23,6,NA,FALSE,1e-5,-11.512915464920228,0.007296340048389346,729.6413012519471,1.8783701653196598e-6
0.8500000000000001,Trechus quadristriatus,GPD,0,0.9999994200560666,0.9859938722328835,0.9999999999763229,64,23,6,NA,FALSE,0.99999,11.51291546492478,0.0035729917712855755,357.3027501576852,7.83298476851179e-6
0.9,Abax parallelepipedus,Pitfall10,0,0.9996319819688987,2.220646769055587e-25,1,64,11,6,NA,FALSE,0.9996319819688987,7.907010537671411,0.25510204081632654,693.4332993589314,2.0796517403291473e-6
0.9,Abax parallelepipedus,Pitfall8,0,0.7393305585095263,0.16804197965161477,0.9755065756813627,64,11,6,NA,FALSE,0.7393305585095263,1.0424920291673867,0.2059858663341194,1.068830021487854,0.8753519676645576
0.9,Abax parallelepipedus,Pitfall6,0,0.8472209541968654,0.38074215026792574,0.980398191204998,64,11,6,NA,FALSE,0.8472209541968654,1.7129687949202612,0.1529734798308858,1.1818317802080023,0.7159598551256547
0.9,Abax parallelepipedus,Pitfall4,0,0.9368045571533815,0.2312357172780788,0.9986330859610332,64,11,6,NA,FALSE,0.9368045571533815,2.696242485171829,0.1957646348681006,3.3067356871823805,0.09145364829163811
0.9,Abax parallelepipedus,Pitfall2,0,0.9806009497414899,0.016497349116854278,0.9999934353421357,64,11,6,NA,FALSE,0.9806009497414899,3.9229414886236476,0.2508918587309391,13.189058399044901,0.0057487366958117415
0.9,Abax parallelepipedus,GPD,0,0.2650535317272283,1.2458524693628956e-4,0.9990429181139819,64,11,6,NA,FALSE,0.2650535317272283,-1.0198658521749986,0.2548261053232259,1.3081411698392689,0.5843738479019911
0.9,Agonum muelleri,Pitfall10,0,0.506706296157431,0.13433432360143088,0.87178348311810006,64,15,6,NA,FALSE,0.506706296157431,0.02682679339911231,0.18812478559098705,0.7526345395358273,1.7653536110429797
0.9,Agonum muelleri,Pitfall8,0,0.6341515270233338,0.29169113701590915,0.8794595435901443,64,15,6,NA,FALSE,0.6341515270233338,0.5500686880791711,0.14994092004444776,0.6462876874073883,2.39413279513111
0.9,Agonum muelleri,Pitfall6,0,0.712624511279215,0.38837966828554626,0.9064006731722415,64,15,6,NA,FALSE,0.712624511279215,0.9081649658282285,0.1321482155323202,0.6452838918121516,2.4015871549693615
0.9,Agonum muelleri,Pitfall4,0,0.809470965091987,0.28152532856670115,0.9787529385263998,64,15,6,NA,FALSE,0.809470965091987,1.4465763076002405,0.17786418621420882,1.1532569124322851,0.7518788478313404
0.9,Agonum muelleri,Pitfall2,0,0.9570881692020751,0.1688453299640015,0.9995917933481122,64,15,6,NA,FALSE,0.9570881692020751,3.104747953946717,0.21192511821023233,5.160044446619203,0.03755719205767382
0.9,Agonum muelleri,GPD,0,0.38715870755595144,0.00869295252339032,0.9785000261135431,64,15,6,NA,FALSE,0.38715870755595144,-0.45927129338060907,0.24739976367095737,1.042706856277333,0.9197621669078022
0.9,Amara aenea,Pitfall10,0,0.7228652953990297,0.38003727835798207,0.91734652415213,64,31,6,NA,FALSE,0.7228652953990297,0.9587192052014621,0.13706868515156836,0.6842108511708611,2.136092646172645
0.9,Amara aenea,Pitfall8,0,0.6272172215167082,0.39629496491206423,0.811765199191863,64,31,6,NA,FALSE,0.6272172215167082,0.5202970397457403,0.10598730466321396,0.453294064757673,4.866760054097691
0.9,Amara aenea,Pitfall6,0,0.6372278834134529,0.41839811683245126,0.8109289706484334,64,31,6,NA,FALSE,0.6372278834134529,0.5633524772276147,0.10013542189183218,0.433170689001578,5.329443669139757
0.9,Amara aenea,Pitfall4,0,0.6057400077750312,0.26041798674299205,0.8701942979902837,64,31,6,NA,FALSE,0.6057400077750312,0.4294402935181113,0.15555518144063563,0.6513516444705124,2.3570509596156572
0.9,Amara aenea,Pitfall2,0,0.8345041643192274,0.23519083451415576,0.9880501236886934,64,31,6,NA,FALSE,0.8345041643192274,1.6178917008354003,0.19205594111595348,1.390631836944279,0.5171013413335799
0.9,Amara aenea,GPD,0,0.12848628410610105,0.010873530161229905,0.6641117468011154,64,31,6,NA,FALSE,0.12848628410610105,-1.9144094429321885,0.1666424022040524,1.4881767725338708,0.451534518459937
0.9,Amara communis,Pitfall10,0,0.04838366057311095,7.896867109918637e-4,0.765860813295485,64,7,6,NA,FALSE,0.04838366057311095,-2.9789997834983075,0.1951712057613503,4.238919138542896,0.05565314810258851
0.9,Amara communis,Pitfall8,0,0.1628580321005698,0.016884445045755907,0.687853713055427,64,7,6,NA,FALSE,0.1628580321005698,-1.637114818694028,0.17116562959430384,1.2554755648674638,0.6344296492192327
0.9,Amara communis,Pitfall6,0,0.5641409648339206,0.07593643527913801,0.9532407238487934,64,7,6,NA,FALSE,0.5641409648339206,0.25798528068506443,0.22380211443103454,0.9101867211203929,1.207088214204901
0.9,Amara communis,Pitfall4,0,0.9867587809898647,0.11587545085541893,0.9999764005611589,64,7,6,NA,FALSE,0.9867587809898647,4.311090996881087,0.2255359565575867,17.261431987242336,0.00335618859449482
0.9,Amara communis,Pitfall2,0,0.9999798841992041,0.0749925589658646,0.9999999999671931,64,7,6,NA,FALSE,0.9999798841992041,10.813984826471332,0.23597128596972666,11730.87938239805,7.266727276890339e-9
0.9,Amara communis,GPD,0,2.3638631071980666e-5,9.687914875157519e-11,0.852248649828721,64,7,6,NA,FALSE,2.3638631071980666e-5,-10.65260463546922,0.21741036982955148,9197.466154978427,1.1821255476405617e-8
0.9,Amara convexior,Pitfall10,0,0.999610186143771,1.80750513606295e-42,1,64,13,6,NA,FALSE,0.999610186143771,7.849451334647519,0.25510204081632654,654.6753478043212,2.3331788168871033e-6
0.9,Amara convexior,Pitfall8,0,0.9999965934207683,3.216290071297805e-236,1,64,13,6,NA,FALSE,0.99999,11.51291546492478,0.25510204081632654,25510.459186340613,1.5366092673396777e-9
0.9,Amara convexior,Pitfall6,0,0.9503881368690392,0.6012453239009411,0.995908013331438,64,13,6,NA,FALSE,0.9503881368690392,2.9526404851195958,0.10067925750777981,2.135273255484616,0.21932749526406173
0.9,Amara convexior,Pitfall4,0,0.9894529798151677,0.24603093222061256,0.9999629243038752,64,13,6,NA,FALSE,0.9894529798151677,4.541308871686689,0.19232958981715884,18.429823135384034,0.0029441346262093354
0.9,Amara convexior,Pitfall2,0,0.9991736930937276,0.006446157736458226,0.9999999955627867,64,13,6,NA,FALSE,0.9991736930937276,7.097717647737091,0.25345761169038994,306.9891062745725,1.061094518427686e-5
0.9,Amara convexior,GPD,0,0.002647946992604513,2.0142470095983014e-8,0.997150610015054,64,13,6,NA,FALSE,0.002647946992604513,-5.9313192000009725,0.2543751504777,96.32009682324916,1.0778694900424337e-4
0.9,Amara familiaris,Pitfall10,0,3.5064171293973823e-4,3.792112539638075e-7,0.24497072358997848,64,10,6,NA,FALSE,3.5064171293973823e-4,-7.955394913482897,0.06249243479049095,178.28556222496857,3.146064702548414e-5
0.9,Amara familiaris,Pitfall8,0,0.03288310900639414,0.0013473376160260137,0.4614655740072708,64,10,6,NA,FALSE,0.03288310900639414,-3.381360246309277,0.1173771011202155,3.6908937124093515,0.07340690645292468
0.9,Amara familiaris,Pitfall6,0,0.7687401808302775,0.22962340176366472,0.9737339611439265,64,10,6,NA,FALSE,0.7687401808302775,1.2012112093698935,0.18982412229088313,1.0677550575698957,0.8771153785450136
0.9,Amara familiaris,Pitfall4,0,0.9999526123965683,0.7695041432091451,0.9999999925024653,64,10,6,NA,FALSE,0.9999526123965683,9.957102505718897,0.058799961554418426,1240.8888362643934,6.494328388863037e-7
0.9,Amara familiaris,Pitfall2,0,0.999999999972808,0.9861987092741649,1,64,10,6,NA,FALSE,0.99999,11.51291546492478,0.0035207374300599836,352.0772637802384,8.067222573494665e-6
0.9,Amara familiaris,GPD,0,7.697662640748591e-13,3.950248981722935e-22,0.0014977603209161052,64,10,6,NA,FALSE,1e-5,-11.512915464920228,3.820817145194146e-4,38.20855353747683,6.849814432040469e-4
0.9,Amara lunicollis,Pitfall10,0,0.15501561349484053,0.0065759815330025204,0.8356414236370939,64,8,6,NA,FALSE,0.15501561349484053,-1.6957923056069013,0.21149628625104372,1.6146508227408674,0.38356834933243134
0.9,Amara lunicollis,Pitfall8,0,0.21066953800128532,0.035821464536041674,0.657222377515282,64,8,6,NA,FALSE,0.21066953800128532,-1.320894334519823,0.15852064106613276,0.9532903870211851,1.1003974435451098
0.9,Amara lunicollis,Pitfall6,0,0.7001329250631382,0.24447644033603075,0.9439671824162296,64,8,6,NA,FALSE,0.7001329250631382,0.847930917041473,0.1784415158367854,0.8499367714951692,1.3842889820819837
0.9,Amara lunicollis,Pitfall4,0,0.9778073328278079,0.2648924647601024,0.9998144117217407,64,8,6,NA,FALSE,0.9778073328278079,3.7855507226732077,0.187480088510622,8.639574621305947,0.01339723822448644
0.9,Amara lunicollis,Pitfall2,0,0.9991867398323113,0.044041076196631564,0.9999999694800121,64,8,6,NA,FALSE,0.9991867398323113,7.113645899108256,0.24386706461310728,300.1075954569894,1.1103145362907751e-5
0.9,Amara lunicollis,GPD,0,1.2903848752582217e-4,5.044388338639688e-9,0.7675356110756478,64,8,6,NA,FALSE,1.2903848752582217e-4,-8.955270798373924,0.19579989949777027,1517.5717899060433,4.3421168875695724e-7
0.9,Amara similata,Pitfall10,0,0.7535761837451286,0.199892489227992,0.9739798888367668,64,15,6,NA,FALSE,0.7535761837451286,1.1177772355852276,0.19747127541040174,1.0633937114735752,0.8843248407489376
0.9,Amara similata,Pitfall8,0,0.7318716209040147,0.34437068993170006,0.934143709457905,64,15,6,NA,FALSE,0.7318716209040147,1.0041392250096906,0.1504523008995421,0.7666923746046075,1.7012091592975582
0.9,Amara similata,Pitfall6,0,0.7125487029614752,0.391847029295898,0.9050933710555507,64,15,6,NA,FALSE,0.7125487029614752,0.9077948205581549,0.1309301892244012,0.6392356228809426,2.4472484488784363
0.9,Amara similata,Pitfall4,0,0.6618536802425463,0.15201677328243066,0.9552978508998919,64,15,6,NA,FALSE,0.6618536802425463,0.6715658041829267,0.20491864224935236,0.9156190428397056,1.1928075162794627
0.9,Amara similata,Pitfall2,0,0.9035693600054663,0.07003815138541779,0.9991429537096125,64,15,6,NA,FALSE,0.9035693600054663,2.237528881833479,0.2370165312051517,2.7202078722446306,0.1351437027304856
0.9,Amara similata,GPD,0,0.1006656827543081,0.0010190037426640165,0.9247154095939848,64,15,6,NA,FALSE,0.1006656827543081,-2.189849887450184,0.23563683822737774,2.602798678446668,0.14761104163459957
0.9,Anchomenus dorsalis,Pitfall10,0,0.9998750150095583,0.9905068627541844,0.9999983696858001,64,27,6,NA,FALSE,0.9998750150095583,8.987191911536671,0.0024213027886774777,19.375170126064635,0.002663844998342937
0.9,Anchomenus dorsalis,Pitfall8,0,0.9882916740963762,0.9059048083549649,0.9986505772646054,64,27,6,NA,FALSE,0.9882916740963762,4.43567766645707,0.023659634925928694,2.044692951192305,0.23919043044400148
0.9,Anchomenus dorsalis,Pitfall6,0,0.3145597075858229,0.09521088049494841,0.6668189867139368,64,27,6,NA,FALSE,0.3145597075858229,-0.7788874870663137,0.1458183944436195,0.6763003147343836,2.1863557092696273
0.9,Anchomenus dorsalis,Pitfall4,0,2.3439060793983707e-4,1.3560517916702304e-6,0.03895393738739761,64,27,6,NA,FALSE,2.3439060793983707e-4,-8.358287151498523,0.009936882993777025,42.40448343571906,5.561301568185247e-4
0.9,Anchomenus dorsalis,Pitfall2,0,2.806416566148793e-9,2.4912810327538576e-14,3.160416166579889e-4,64,27,6,NA,FALSE,1e-5,-11.512915464920228,8.062286138598881e-5,8.062366762266503,0.015384199346328018
0.9,Anchomenus dorsalis,GPD,0,0.9999999998893707,0.9999697492422869,0.9999999999999996,64,27,6,NA,FALSE,0.99999,11.51291546492478,7.717030028744852e-6,0.771710719985197,1.679155567154175
0.9,Anisodactylus binotatus,Pitfall10,0,0.6062688963753565,0.03654001691910318,0.9842561097174449,64,7,6,NA,FALSE,0.6062688963753565,0.43165541285118814,0.2417643093873321,1.0128081234631419,0.9748676250852393
0.9,Anisodactylus binotatus,Pitfall8,0,0.5061229100281837,0.10785288245928276,0.8967708117225022,64,7,6,NA,FALSE,0.5061229100281837,0.02449286447923931,0.20125457379163758,0.8051390339037162,1.542617435470725
0.9,Anisodactylus binotatus,Pitfall6,0,0.6783433297510942,0.19984680261646434,0.9468282130907221,64,7,6,NA,FALSE,0.6783433297510942,0.7461688105922298,0.19055648226384125,0.8733364897805744,1.3111029287055684
0.9,Anisodactylus binotatus,Pitfall4,0,0.7082468386093546,0.021815091114191453,0.9962298599820073,64,7,6,NA,FALSE,0.7082468386093546,0.8868845679701816,0.24857519613974896,1.2029776963589542,0.6910108222559499
0.9,Anisodactylus binotatus,Pitfall2,0,0.899476600779934,5.03512889199567e-4,0.999993708109155,64,7,6,NA,FALSE,0.899476600779934,2.1914225110075876,0.25497198857651926,2.8199112179589605,0.12575612003423045
0.9,Anisodactylus binotatus,GPD,0,0.07012844012283119,4.282928195908538e-6,0.9992475574942437,64,7,6,NA,FALSE,0.07012844012283119,-2.5847180493009274,0.2549089986137877,3.9090211745460466,0.06544311366704607
0.9,Asaphidion stierlini,Pitfall10,0,0.9993268836886876,3.869565806292912e-20,1,64,13,6,NA,FALSE,0.9993268836886876,7.3029190751664235,0.25510204081632654,379.2418420588276,6.95292436773584e-6
0.9,Asaphidion stierlini,Pitfall8,0,0.6755779020980294,0.26748775151846554,0.9223313155549411,64,13,6,NA,FALSE,0.6755779020980294,0.7335230366159513,0.16705192960114174,0.7621941876641635,1.7213482200017527
0.9,Asaphidion stierlini,Pitfall6,0,0.5459985062226692,0.20735538810636134,0.8468326908572303,64,13,6,NA,FALSE,0.5459985062226692,0.18451575159087247,0.1631319649874666,0.6580976365889392,2.3089755690836204
0.9,Asaphidion stierlini,Pitfall4,0,0.8576546077976445,0.1565160067986295,0.9949145466964874,64,13,6,NA,FALSE,0.8576546077976445,1.795945019721617,0.21387717854537192,1.7518971563530552,0.32582378513322763
0.9,Asaphidion stierlini,Pitfall2,0,0.9802658162354669,0.03114624711874639,0.9999869715586998,64,13,6,NA,FALSE,0.9802658162354669,3.905471427473113,0.24715324603060035,12.776246798592442,0.006126231655388919
0.9,Asaphidion stierlini,GPD,0,0.006868837915175111,4.062153435900484e-6,0.9217278141164013,64,13,6,NA,FALSE,0.006868837915175111,-4.973867803628717,0.23513361019463402,34.46869446147974,8.416864414880612e-4
0.9,Badister bullatus,Pitfall10,0,1.406398350084377e-4,5.60478771464829e-8,0.26090390468212593,64,11,6,NA,FALSE,1.406398350084377e-4,-8.869167647450574,0.06655710424343081,473.31160574990867,4.463809917233875e-6
0.9,Badister bullatus,Pitfall8,0,0.019745178250974365,5.10942966672901e-4,0.44248941072752557,64,11,6,NA,FALSE,0.019745178250974365,-3.904903237708454,0.11274960912266649,5.825255774020884,0.029469312350642977
0.9,Badister bullatus,Pitfall6,0,0.8692390575562238,0.3616363582202357,0.987342458029043,64,11,6,NA,FALSE,0.8692390575562238,1.8942473931733173,0.15961890301245085,1.4043231251118455,0.5070676509681368
0.9,Badister bullatus,Pitfall4,0,0.9999873474043317,0.8188374008685949,0.9999999992763986,64,11,6,NA,FALSE,0.9999873474043317,11.277635519994346,0.04621494857341931,3652.6523514606342,7.49520164650327e-8
0.9,Badister bullatus,Pitfall2,0,0.9999999999975653,0.985456364108726,1,64,11,6,NA,FALSE,0.99999,11.51291546492478,0.003710111196753585,371.0148298253452,7.264696272499153e-6
0.9,Badister bullatus,GPD,0,1.6368228860269416e-13,5.945619776179439e-24,0.0044859418761694055,64,11,6,NA,FALSE,1e-5,-11.512915464920228,0.001144372927594236,114.43843714379504,7.63582846713038e-5
0.9,Bembidion lampros,Pitfall10,0,0.9421557721618576,0.6082819603109241,0.994180692336109,64,24,6,NA,FALSE,0.9421557721618576,2.7904169535517815,0.09844355408805737,1.8063609800631502,0.30647207824060574
0.9,Bembidion lampros,Pitfall8,0,0.8889317860002393,0.6261380214407772,0.974520410820192,64,24,6,NA,FALSE,0.8889317860002393,2.0798759483135734,0.08887305851515684,0.9001438160970151,1.2341734385937577
0.9,Bembidion lampros,Pitfall6,0,0.7700627783544275,0.5124141897772613,0.9143280904340311,64,24,6,NA,FALSE,0.7700627783544275,1.208665719556077,0.1025290562899923,0.5790439770932105,2.982475622753008
0.9,Bembidion lampros,Pitfall4,0,0.5492864806204997,0.1709008262962475,0.8781292524326868,64,24,6,NA,FALSE,0.5492864806204997,0.1977882023801095,0.18041541483072432,0.7287425803855068,1.8830060174032803
0.9,Bembidion lampros,Pitfall2,0,0.29832673022280537,0.010711656355098966,0.9434861619384272,64,24,6,NA,FALSE,0.29832673022280537,-0.8552785719824998,0.23795267999574699,1.136746170945901,0.7738788899333311
0.9,Bembidion lampros,GPD,0,0.7176800453978589,0.056279166638581374,0.9908560031230753,64,24,6,NA,FALSE,0.7176800453978589,0.9329828319432764,0.23841245828686072,1.1766749261589806,0.7222490873176194
0.9,Bembidion lunulatum,Pitfall10,0,0.9998435898768696,6.924092143642597e-23,1,64,12,6,NA,FALSE,0.9998435898768696,8.762872583693587,0.25510204081632654,1631.2367926919192,3.758079673295897e-7
0.9,Bembidion lunulatum,Pitfall8,0,0.9999986049901249,4.2652385710705905e-235,1,64,12,6,NA,FALSE,0.99999,11.51291546492478,0.25510204081632654,25510.459186340613,1.5366092673396777e-9
0.9,Bembidion lunulatum,Pitfall6,0,0.9193505512704884,0.5673026620553037,0.99001124752037,64,12,6,NA,FALSE,0.9193505512704884,2.433555529026454,0.107833822822721,1.4543617958623587,0.4727756328189873
0.9,Bembidion lunulatum,Pitfall4,0,0.7456903306871353,0.24206672412975103,0.9641843434721317,64,12,6,NA,FALSE,0.7456903306871353,1.0757577127490294,0.18421367840366853,0.9714053474638801,1.0597392511293813
0.9,Bembidion lunulatum,Pitfall2,0,0.5945441440020912,0.023211493453412196,0.9890692941909901,64,12,6,NA,FALSE,0.5945441440020912,0.3827829628802629,0.24639229610652497,1.022114246265444,0.9571965330042421
0.9,Bembidion lunulatum,GPD,0,0.15784528573958054,0.00541979920151926,0.8657119582768041,64,12,6,NA,FALSE,0.15784528573958054,-1.6743483944021003,0.219462285478389,1.6509594173066022,0.36688267528019974
0.9,Bembidion obtusum,Pitfall10,0,0.8526717323305895,0.3250299114647741,0.9858274453472821,64,10,6,NA,FALSE,0.8526717323305895,1.7557114239351355,0.16857079945982345,1.3418822203900338,0.5553556604075485
0.9,Bembidion obtusum,Pitfall8,0,0.7568540126570443,0.3790113503969852,0.940741733520177,64,10,6,NA,FALSE,0.7568540126570443,1.135508351072343,0.14329856712326322,0.7786864601881172,1.6492054203941917
0.9,Bembidion obtusum,Pitfall6,0,0.6980448017096899,0.32060488208547083,0.9188633511468726,64,10,6,NA,FALSE,0.6980448017096899,0.8380046301952218,0.1526169563932147,0.7240640420697118,1.907418713706437
0.9,Bembidion obtusum,Pitfall4,0,0.4440687569877751,0.04741144797541398,0.9276399233342317,64,10,6,NA,FALSE,0.4440687569877751,-0.22466521443300122,0.224548080448678,0.9095740177462615,1.2087149891699114
0.9,Bembidion obtusum,Pitfall2,0,0.2503728697076516,0.0012467645812270513,0.9889335222978668,64,10,6,NA,FALSE,0.2503728697076516,-1.096624637752337,0.25196090758077544,1.3424576710689822,0.5548796509153336
0.9,Bembidion obtusum,GPD,0,0.17455869818594388,0.0015196033920636947,0.9670885984811223,64,10,6,NA,FALSE,0.17455869818594388,-1.55365709024167,0.24631862119618841,1.7095017708621734,0.34218493858361465
0.9,Bembidion properans,Pitfall10,0,0.9999627114794697,7.377222968946342e-41,1,64,26,6,NA,FALSE,0.9999627114794697,10.196787750048255,0.25510204081632654,6841.557399451201,2.136436800050623e-8
0.9,Bembidion properans,Pitfall8,0,0.8683927523884596,0.5964324790039425,0.9671696896357196,64,26,6,NA,FALSE,0.8683927523884596,1.8868220016217083,0.09457581903871866,0.8275306999543993,1.4602653204602207
0.9,Bembidion properans,Pitfall6,0,0.8605634003254069,0.630787947950494,0.9570720665150677,64,26,6,NA,FALSE,0.8605634003254069,1.8199772760762725,0.08323574453177901,0.693665689178539,2.0782585362392014
0.9,Bembidion properans,Pitfall4,0,0.8079732742927622,0.48048945167140983,0.9503518278247782,64,26,6,NA,FALSE,0.8079732742927622,1.4368944228709903,0.11986285105953276,0.772548815959101,1.6755142951893902
0.9,Bembidion properans,Pitfall2,0,0.8782671131768605,0.316093091523667,0.9911988102150563,64,26,6,NA,FALSE,0.8782671131768605,1.9761215843886322,0.17222084660494627,1.6108354468016521,0.3853875178942393
0.9,Bembidion properans,GPD,0,0.3379407916023289,0.04172746110777601,0.8568051459407493,64,26,6,NA,FALSE,0.3379407916023289,-0.6724842832404844,0.2079279808247381,0.9293418372297404,1.1578412622869756
0.9,Bembidion quadrimaculatum,Pitfall10,0,0.7960558658286984,0.2014306519267628,0.9837139008659876,64,13,6,NA,FALSE,0.7960558658286984,1.3618232623451199,0.19956205330082266,1.2292018302385057,0.6618409024986136
0.9,Bembidion quadrimaculatum,Pitfall8,0,0.8336168093632808,0.34991337499224484,0.9790076353810799,64,13,6,NA,FALSE,0.8336168093632808,1.611480330102714,0.16048322969102935,1.157054309604789,0.7469516852937796
0.9,Bembidion quadrimaculatum,Pitfall6,0,0.6564765346332642,0.29014918358613645,0.8993409061673845,64,13,6,NA,FALSE,0.6564765346332642,0.6476315280750463,0.1554060516788898,0.6891159649103689,2.105791542690358
0.9,Bembidion quadrimaculatum,Pitfall4,0,0.7417701974309031,0.15027527935309787,0.9790167205018127,64,13,6,NA,FALSE,0.7417701974309031,1.0551895921227092,0.21141363294610072,1.1037157643330568,0.8208910275312182
0.9,Bembidion quadrimaculatum,Pitfall2,0,0.6989874361224543,0.008790560672131428,0.9983580196181662,64,13,6,NA,FALSE,0.6989874361224543,0.8424807636638031,0.2524406783025599,1.1997902985880542,0.6946872180475798
0.9,Bembidion quadrimaculatum,GPD,0,0.37770987208482815,0.0025437053335285384,0.9931254199391677,64,13,6,NA,FALSE,0.37770987208482815,-0.499280060834396,0.2526994169912345,1.0751102257734522,0.8651551847094998
0.9,Brachinus crepitans,Pitfall10,0,0.2844649921856508,0.00266226698707186,0.9833911421889803,64,7,6,NA,FALSE,0.2844649921856508,-0.922420329881456,0.25018593755150725,1.2291451765519101,0.6619019149679412
0.9,Brachinus crepitans,Pitfall8,0,0.38906734227002776,0.055185384045426084,0.8741126738712249,64,7,6,NA,FALSE,0.38906734227002776,-0.4512342916051605,0.20891002291474461,0.8789034256642417,1.294546591555683
0.9,Brachinus crepitans,Pitfall6,0,0.7200939427013341,0.1967224119266061,0.9643175600170276,64,7,6,NA,FALSE,0.7200939427013341,0.9449276422472528,0.19581508879857693,0.9715042375724097,1.0595235188828573
0.9,Brachinus crepitans,Pitfall4,0,0.8385531278870497,0.0045922777731195,0.9998290177668361,64,7,6,NA,FALSE,0.8385531278870497,1.6475018165877406,0.25388692346778485,1.8753404204160167,0.2843411864903357
0.9,Brachinus crepitans,Pitfall2,0,0.9808663896282723,1.0746771406784294e-5,0.999999995910626,64,7,6,NA,FALSE,0.9808663896282723,3.9369897582420617,0.2550992982498008,13.592598371194738,0.005412464122256838
0.9,Brachinus crepitans,GPD,0,0.004496730368678017,9.881409590280185e-10,0.9999515727780205,64,7,6,NA,FALSE,0.004496730368678017,-5.3998978599625955,0.2550896866810917,56.98405654215032,3.0795926573528264e-4
0.9,Brachinus sclopeta,Pitfall10,0,0.5603471171660753,0.07249450506345582,0.9540923987953949,64,9,6,NA,FALSE,0.5603471171660753,0.24257093086783865,0.22489742187039263,0.9128878139133647,1.1999556101023217
0.9,Brachinus sclopeta,Pitfall8,0,0.6271115054633364,0.2252389275886205,0.9067922764741172,64,9,6,NA,FALSE,0.6271115054633364,0.5198449317850528,0.173865650225892,0.7435155175507369,1.8089223562890675
0.9,Brachinus sclopeta,Pitfall6,0,0.8008736643547817,0.4032856796744741,0.9598949177827762,64,9,6,NA,FALSE,0.8008736643547817,1.3917637364459197,0.1419921525786485,0.8903722756387481,1.2614113749917266
0.9,Brachinus sclopeta,Pitfall4,0,0.9589783212116411,0.40005327854646205,0.9987813335732346,64,9,6,NA,FALSE,0.9589783212116411,3.1517677911088287,0.15273674873131954,3.882588129753803,0.06633723337721388
0.9,Brachinus sclopeta,Pitfall2,0,0.9963675154818771,0.16431901506619667,0.9999973865476147,64,9,6,NA,FALSE,0.9963675154818771,5.614199326563063,0.213183258030974,58.9019622916874,2.882308571787132e-4
0.9,Brachinus sclopeta,GPD,0,0.006991765826656473,9.594284525094833e-6,0.8378506154652732,64,9,6,NA,FALSE,0.006991765826656473,-4.9560058100482065,0.2137349543828439,30.784764024493068,0.0010551843519691923
0.9,Calathus fuscipes,Pitfall10,0,0.9994507907653574,3.910315542251558e-34,1,64,8,6,NA,FALSE,0.9994507907653574,7.506481709389443,0.25510204081632654,464.7449571162341,4.629889521512288e-6
