STATION;PROJET;ID_ECHANTILLON;X (Longitude);Y (Latitude);ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;femelle;male;Juvénile;?;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER/PHOTO;DETERMINATEUR;LEG;DATE_DETERMINATION;ENVOI_CARDOBS;MASSE (mg)
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD2;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;9304;Harpalus dimidiatus;Harpalus dimidiatus (Rossi, 1790);CA_B35_T50;SPRU-2840;harpalus dimidiatus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;123,64
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD2;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;8819;Agonum muelleri;Agonum muelleri (Herbst, 1784);CA_B35_T51;SPRU-2841;agonum muelleri;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;36,56
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD2;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;8819;Agonum muelleri;Agonum muelleri (Herbst, 1784);CA_B35_T52;SPRU-2842;agonum muelleri;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;30,14
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD2;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;9285;Brachinus sclopeta;Brachinus sclopeta (Fabricius, 1792);CA_B35_T53;SPRU-2843;brachinus sclopeta;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;11,1
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD2;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222383;Anchomenus dorsalis;Anchomenus dorsalis (Pontoppidan, 1763);CA_B35_T54;SPRU-2844;anchomenus dorsalis;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;18,57
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;8819;Agonum muelleri;Agonum muelleri (Herbst, 1784);CA_B35_T55;SPRU-2845;agonum muelleri;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;25,88
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;8819;Agonum muelleri;Agonum muelleri (Herbst, 1784);CA_B35_T56;SPRU-2846;agonum muelleri;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;23,23
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;8819;Agonum muelleri;Agonum muelleri (Herbst, 1784);CA_B35_T57;SPRU-2847;agonum muelleri;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;24,51
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;794296;Bembidion lunulatum;Bembidion lunulatum (Geoffroy, 1785);CA_B35_T58;SPRU-2848;bembidion lunulatum;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;2,94
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;794296;Bembidion lunulatum;Bembidion lunulatum (Geoffroy, 1785);CA_B35_T59;SPRU-2849;bembidion lunulatum;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;2,39
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;9285;Brachinus sclopeta;Brachinus sclopeta (Fabricius, 1792);CA_B35_T60;SPRU-2850;brachinus sclopeta;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;6,45
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;9285;Brachinus sclopeta;Brachinus sclopeta (Fabricius, 1792);CA_B35_T61;SPRU-2851;brachinus sclopeta;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;14,19
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;8533;Notiophilus substriatus;Notiophilus substriatus G.R. Waterhouse, 1833;CA_B35_T62;SPRU-2852;notiophilus substriatus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;5,79
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2853;poecilus cupreus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;129,99
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2854;poecilus cupreus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;112,41
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2855;poecilus cupreus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;102,17
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2856;poecilus cupreus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;102,9
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2857;poecilus cupreus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;107,8
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2858;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;159,13
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2859;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;100,43
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2860;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;126,96
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2861;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;103,07
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2862;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;114,68
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2863;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;104,88
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2864;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;105,43
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2865;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;125,43
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2866;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;99,63
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2867;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;96,04
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2868;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;129,13
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2869;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;146,06
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2870;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;91,59
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T47;SPRU-2871;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;97,42
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;8520;Nebria salina;Nebria salina Fairmaire & Laboulbène, 1854;CA_B35_T63;SPRU-2872;nebria salina;1;;;;1;#N/A;fraîchement émergé;;S.PRUNOT;ECO&SOLS;01/09/2025;;44,51
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;8520;Nebria salina;Nebria salina Fairmaire & Laboulbène, 1854;CA_B35_T64;SPRU-2873;nebria salina;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;58,52
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;8520;Nebria salina;Nebria salina Fairmaire & Laboulbène, 1854;CA_B35_T65;SPRU-2874;nebria salina;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;90,98
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;794296;Bembidion lunulatum;Bembidion lunulatum (Geoffroy, 1785);CA_B35_T66;SPRU-2875;bembidion lunulatum;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;2,6
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;794296;Bembidion lunulatum;Bembidion lunulatum (Geoffroy, 1785);CA_B35_T67;SPRU-2876;bembidion lunulatum;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;2,58
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;8819;Agonum muelleri;Agonum muelleri (Herbst, 1784);CA_B35_T68;SPRU-2877;agonum muelleri;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;31,04
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;9204;Amara familiaris;Amara familiaris (Duftschmid, 1812);CA_B35_T69;SPRU-2878;amara familiaris;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;18,26
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T48;SPRU-2879;poecilus cupreus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;115,24
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T48;SPRU-2880;poecilus cupreus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;114,37
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T48;SPRU-2881;poecilus cupreus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;82,42
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T48;SPRU-2882;poecilus cupreus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;99,28
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T48;SPRU-2883;poecilus cupreus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;77,16
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T48;SPRU-2884;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;121,29
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T48;SPRU-2885;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;81,62
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T48;SPRU-2886;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;83,85
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T48;SPRU-2887;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;83,49
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T48;SPRU-2888;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;101,43
Carsac-de-Gurson;2025;RMQS_25_CARSAC-DE-GURSON_1657_GPD4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T48;SPRU-2889;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;01/09/2025;;73,45
Mont-pres-Chambord;2025;RMQS_25_MONT-PRES-CHAMBORD_899_PB1;47.5477886;1.466212932;90;19/03/2025;09/04/2025;Monoculture (colza);;Pitfall;;Insecta;Coleoptera;Carabidae;8533;Notiophilus substriatus;Notiophilus substriatus G.R. Waterhouse, 1833;CA_B35_T70;SPRU-2890;notiophilus substriatus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;02/09/2025;;5,58
Mont-pres-Chambord;2025;RMQS_25_MONT-PRES-CHAMBORD_899_PB1;47.5477886;1.466212932;90;19/03/2025;09/04/2025;Monoculture (colza);;Pitfall;;Insecta;Coleoptera;Carabidae;8729;Trechus quadristriatus;Trechus quadristriatus (Schrank, 1781);CA_B35_T71;SPRU-2891;trechus quadristriatus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;02/09/2025;;1,58
Mont-pres-Chambord;2025;RMQS_25_MONT-PRES-CHAMBORD_899_PB1;47.5477886;1.466212932;90;19/03/2025;09/04/2025;Monoculture (colza);;Pitfall;;Insecta;Coleoptera;Carabidae;222449;Harpalus affinis;Harpalus affinis (Schrank, 1781);CA_B35_T72;SPRU-2892;harpalus affinis;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;02/09/2025;;56,52
Mont-pres-Chambord;2025;RMQS_25_MONT-PRES-CHAMBORD_899_PB1;47.5477886;1.466212932;90;19/03/2025;09/04/2025;Monoculture (colza);;Pitfall;;Insecta;Coleoptera;Carabidae;8729;Trechus quadristriatus;Trechus quadristriatus (Schrank, 1781);CA_B35_T73;SPRU-2893;trechus quadristriatus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;02/09/2025;;0,98
Mont-pres-Chambord;2025;RMQS_25_MONT-PRES-CHAMBORD_899_PB1;47.5477886;1.466212932;90;19/03/2025;09/04/2025;Monoculture (colza);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T49;SPRU-2894;poecilus cupreus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;02/09/2025;;66,21
Mont-pres-Chambord;2025;RMQS_25_MONT-PRES-CHAMBORD_899_PB1;47.5477886;1.466212932;90;19/03/2025;09/04/2025;Monoculture (colza);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T49;SPRU-2895;poecilus cupreus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;02/09/2025;;86,82
Mont-pres-Chambord;2025;RMQS_25_MONT-PRES-CHAMBORD_899_PB1;47.5477886;1.466212932;90;19/03/2025;09/04/2025;Monoculture (colza);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T49;SPRU-2896;poecilus cupreus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;02/09/2025;;99,5
Mont-pres-Chambord;2025;RMQS_25_MONT-PRES-CHAMBORD_899_PB1;47.5477886;1.466212932;90;19/03/2025;09/04/2025;Monoculture (colza);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T49;SPRU-2897;poecilus cupreus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;02/09/2025;;77,96
Mont-pres-Chambord;2025;RMQS_25_MONT-PRES-CHAMBORD_899_PB1;47.5477886;1.466212932;90;19/03/2025;09/04/2025;Monoculture (colza);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T49;SPRU-2898;poecilus cupreus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;02/09/2025;;89,52
Mont-pres-Chambord;2025;RMQS_25_MONT-PRES-CHAMBORD_899_PB1;47.5477886;1.466212932;90;19/03/2025;09/04/2025;Monoculture (colza);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T49;SPRU-2899;poecilus cupreus;1;;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;02/09/2025;;95,14
Mont-pres-Chambord;2025;RMQS_25_MONT-PRES-CHAMBORD_899_PB1;47.5477886;1.466212932;90;19/03/2025;09/04/2025;Monoculture (colza);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T49;SPRU-2900;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;02/09/2025;;98,65
Mont-pres-Chambord;2025;RMQS_25_MONT-PRES-CHAMBORD_899_PB1;47.5477886;1.466212932;90;19/03/2025;09/04/2025;Monoculture (colza);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T49;SPRU-2901;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;02/09/2025;;88,07
Mont-pres-Chambord;2025;RMQS_25_MONT-PRES-CHAMBORD_899_PB1;47.5477886;1.466212932;90;19/03/2025;09/04/2025;Monoculture (colza);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T49;SPRU-2902;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;02/09/2025;;86,78
Mont-pres-Chambord;2025;RMQS_25_MONT-PRES-CHAMBORD_899_PB1;47.5477886;1.466212932;90;19/03/2025;09/04/2025;Monoculture (colza);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T49;SPRU-2903;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;02/09/2025;;69,29
Mont-pres-Chambord;2025;RMQS_25_MONT-PRES-CHAMBORD_899_PB1;47.5477886;1.466212932;90;19/03/2025;09/04/2025;Monoculture (colza);;Pitfall;;Insecta;Coleoptera;Carabidae;222539;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);CA_GB9_T49;SPRU-2904;poecilus cupreus;;1;;;1;#N/A;;;S.PRUNOT;ECO&SOLS;02/09/2025;;101,01
