IL_GPD_m,species,method,p_hat,lcl,ucl,n_sites_available,n_sites_detected,n_rep,AIC,any_se_bad
0.8500000000000001,Trechus quadristriatus,Pitfall6,0.8034782615925126,0.5295593069318556,0.9369072774604473,64,23,6,NA,FALSE
0.8500000000000001,Trechus quadristriatus,Pitfall4,0.6647675215775292,0.3984098694726637,0.8558599469242462,64,23,6,NA,FALSE
0.8500000000000001,Trechus quadristriatus,Pitfall2,0.5167576895538587,0.28993116974803845,0.7368829571602564,64,23,6,NA,FALSE
0.8500000000000001,Trechus quadristriatus,GPD,0.6225040993301166,0.38802352490417075,0.8109214845166988,64,23,6,NA,FALSE
0.9,Abax parallelepipedus,Pitfall10,0.9998001073612588,4.375525902130055e-25,1,64,11,6,NA,FALSE
0.9,Abax parallelepipedus,Pitfall8,0.7861360225696225,0.2850973807296789,0.9713322228261092,64,11,6,NA,FALSE
0.9,Abax parallelepipedus,Pitfall6,0.8209240314247607,0.3416543126146337,0.9759005487613295,64,11,6,NA,FALSE
0.9,Abax parallelepipedus,Pitfall4,0.8676364673274871,0.44224238872895827,0.9818809755302548,64,11,6,NA,FALSE
0.9,Abax parallelepipedus,Pitfall2,0.8880410572598365,0.4958476786803965,0.984607779961196,64,11,6,NA,FALSE
0.9,Abax parallelepipedus,GPD,0.7126904532301029,0.34270278382251806,0.921885599859412,64,11,6,NA,FALSE
0.9,Agonum muelleri,Pitfall10,0.7187104904724734,0.3937341065613589,0.9095202530140288,64,15,6,NA,FALSE
0.9,Agonum muelleri,Pitfall8,0.7185115240121817,0.3935262015386017,0.9094299463383182,64,15,6,NA,FALSE
0.9,Agonum muelleri,Pitfall6,0.651140342167864,0.3505147052582977,0.8658657258493374,64,15,6,NA,FALSE
0.9,Agonum muelleri,Pitfall4,0.5569027096710404,0.27513359022285805,0.8062668389611961,64,15,6,NA,FALSE
0.9,Agonum muelleri,Pitfall2,0.5842908191975645,0.3074033033186552,0.8165450717026405,64,15,6,NA,FALSE
0.9,Agonum muelleri,GPD,0.9182604451264486,0.5899332519422669,0.9887291045088075,64,15,6,NA,FALSE
0.9,Amara aenea,Pitfall10,0.8577353873701129,0.6364589167679978,0.9540510483906637,64,31,6,NA,FALSE
0.9,Amara aenea,Pitfall8,0.7060261603737986,0.49528321561527144,0.8546056855477698,64,31,6,NA,FALSE
0.9,Amara aenea,Pitfall6,0.5749595041298587,0.37082869666123225,0.7563725191048453,64,31,6,NA,FALSE
0.9,Amara aenea,Pitfall4,0.3339258538466511,0.1761576014076811,0.5403212884128971,64,31,6,NA,FALSE
0.9,Amara aenea,Pitfall2,0.28416366414117805,0.14791514212398746,0.4758300938009876,64,31,6,NA,FALSE
0.9,Amara aenea,GPD,0.675264818050673,0.47820191171724863,0.82512125155632,64,31,6,NA,FALSE
0.9,Amara communis,Pitfall10,0.7469808744137832,0.2566683206727344,0.9618930533629615,64,7,6,NA,FALSE
0.9,Amara communis,Pitfall8,0.5219612689742665,0.13113512936044147,0.8876304559225151,64,7,6,NA,FALSE
0.9,Amara communis,Pitfall6,0.2673056705842716,0.03561668104382389,0.7827905764169072,64,7,6,NA,FALSE
0.9,Amara communis,Pitfall4,0.2464535066778093,0.03212456661746573,0.7631897725279806,64,7,6,NA,FALSE
0.9,Amara communis,Pitfall2,0.18136969357021523,0.022818626677355028,0.6776307407128538,64,7,6,NA,FALSE
0.9,Amara communis,GPD,0.8980783845139568,0.34889681014158747,0.9931456820718585,64,7,6,NA,FALSE
0.9,Amara convexior,Pitfall10,0.9999652183755935,2.1620608179895018e-41,1,64,13,6,NA,FALSE
0.9,Amara convexior,Pitfall8,0.999998779574903,8.993297672866262e-236,1,64,13,6,NA,FALSE
0.9,Amara convexior,Pitfall6,0.9001674381736049,0.525524982123338,0.9865599364058604,64,13,6,NA,FALSE
0.9,Amara convexior,Pitfall4,0.787651741863336,0.4306805971237463,0.9478825930706073,64,13,6,NA,FALSE
0.9,Amara convexior,Pitfall2,0.4417086302899578,0.1714314745230332,0.7515796365977082,64,13,6,NA,FALSE
0.9,Amara convexior,GPD,0.8458838078211462,0.502595384525149,0.9675469260245138,64,13,6,NA,FALSE
0.9,Amara familiaris,Pitfall10,0.6582784535912385,0.2586970720999465,0.9140418021937275,64,10,6,NA,FALSE
0.9,Amara familiaris,Pitfall8,0.5685364557226762,0.22336835032480326,0.8578941839291607,64,10,6,NA,FALSE
0.9,Amara familiaris,Pitfall6,0.184893025754382,0.03869576370304544,0.5610629073068961,64,10,6,NA,FALSE
0.9,Amara familiaris,Pitfall4,0.17473801096609595,0.03703848982960413,0.538232611004898,64,10,6,NA,FALSE
0.9,Amara familiaris,Pitfall2,0.14257365486098525,0.029991821793990785,0.4720857278731756,64,10,6,NA,FALSE
0.9,Amara familiaris,GPD,0.3330573539660937,0.11377743792903418,0.6601460622492018,64,10,6,NA,FALSE
0.9,Amara lunicollis,Pitfall10,0.7782234878230428,0.3639295527342975,0.9555972931330986,64,8,6,NA,FALSE
0.9,Amara lunicollis,Pitfall8,0.4831316338709054,0.16217891013729674,0.8186319661841677,64,8,6,NA,FALSE
0.9,Amara lunicollis,Pitfall6,0.481963652457926,0.16150573886298625,0.8179788580380881,64,8,6,NA,FALSE
0.9,Amara lunicollis,Pitfall4,0.46034758775910456,0.1502269752585343,0.8045431752132698,64,8,6,NA,FALSE
0.9,Amara lunicollis,Pitfall2,0.13718869953163393,0.017878172777985497,0.5813840058991647,64,8,6,NA,FALSE
0.9,Amara lunicollis,GPD,0.5904967837388863,0.23362559517245504,0.8721373050855491,64,8,6,NA,FALSE
0.9,Amara similata,Pitfall10,0.8953714926258709,0.5130960123046219,0.9858145194722924,64,15,6,NA,FALSE
0.9,Amara similata,Pitfall8,0.8086390941318401,0.4693294805254071,0.9528093610803238,64,15,6,NA,FALSE
0.9,Amara similata,Pitfall6,0.64266690562567,0.34260642599187097,0.8612387455590061,64,15,6,NA,FALSE
0.9,Amara similata,Pitfall4,0.33095733247177667,0.12897901079190066,0.6229996032881269,64,15,6,NA,FALSE
0.9,Amara similata,Pitfall2,0.29231750489191616,0.11228631087002912,0.5742682935709909,64,15,6,NA,FALSE
0.9,Amara similata,GPD,0.7427735807583632,0.45083532412453675,0.9103703510118692,64,15,6,NA,FALSE
0.9,Anchomenus dorsalis,Pitfall10,0.9129069096656777,0.6983300907799969,0.9793657778805913,64,27,6,NA,FALSE
0.9,Anchomenus dorsalis,Pitfall8,0.8343268973294428,0.6119094518695177,0.9414682770050073,64,27,6,NA,FALSE
0.9,Anchomenus dorsalis,Pitfall6,0.7842434703834735,0.5539234269638951,0.9140878971518787,64,27,6,NA,FALSE
0.9,Anchomenus dorsalis,Pitfall4,0.6256163399191734,0.39312513195869697,0.8117019402355569,64,27,6,NA,FALSE
0.9,Anchomenus dorsalis,Pitfall2,0.6092326248407405,0.3904584915950136,0.7914290325004236,64,27,6,NA,FALSE
0.9,Anchomenus dorsalis,GPD,0.8765214591370585,0.6652129727409573,0.9620637993353155,64,27,6,NA,FALSE
0.9,Anisodactylus binotatus,Pitfall10,0.8048949904679865,0.3140792070492922,0.9738004647650926,64,7,6,NA,FALSE
0.9,Anisodactylus binotatus,Pitfall8,0.6089875786945669,0.20469100839679025,0.9040750471734169,64,7,6,NA,FALSE
0.9,Anisodactylus binotatus,Pitfall6,0.6079976133971684,0.20392039635687828,0.9037649378005855,64,7,6,NA,FALSE
0.9,Anisodactylus binotatus,Pitfall4,0.3940400308437901,0.09714770336605733,0.7971544492721829,64,7,6,NA,FALSE
0.9,Anisodactylus binotatus,Pitfall2,0.3104065692862308,0.0753512346249286,0.7131669407445487,64,7,6,NA,FALSE
0.9,Anisodactylus binotatus,GPD,0.6290362851237857,0.25093295011517286,0.8956512172037647,64,7,6,NA,FALSE
0.9,Asaphidion stierlini,Pitfall10,0.9998688412245339,2.0568340009358017e-19,1,64,13,6,NA,FALSE
0.9,Asaphidion stierlini,Pitfall8,0.8066488876843119,0.44911895852434575,0.9552547401704882,64,13,6,NA,FALSE
0.9,Asaphidion stierlini,Pitfall6,0.41931796833054125,0.1663751894324014,0.7231999573992921,64,13,6,NA,FALSE
0.9,Asaphidion stierlini,Pitfall4,0.40352353521621265,0.15786313440650657,0.7094272927367707,64,13,6,NA,FALSE
0.9,Asaphidion stierlini,Pitfall2,0.2577664558171672,0.08326358137333191,0.5704258407967512,64,13,6,NA,FALSE
0.9,Asaphidion stierlini,GPD,0.5482672759229816,0.28387558224380977,0.7879583124626668,64,13,6,NA,FALSE
0.9,Badister bullatus,Pitfall10,0.6000106526194239,0.20538199473098087,0.8969706143961053,64,11,6,NA,FALSE
0.9,Badister bullatus,Pitfall8,0.5085497959408791,0.1769834803940902,0.8327612996761542,64,11,6,NA,FALSE
0.9,Badister bullatus,Pitfall6,0.26944913120352604,0.06990818232102729,0.6441132772798106,64,11,6,NA,FALSE
0.9,Badister bullatus,Pitfall4,0.24621229924719254,0.064481261770035,0.6075185222048777,64,11,6,NA,FALSE
0.9,Badister bullatus,Pitfall2,0.1987310191033599,0.051236871020696545,0.5325067984098014,64,11,6,NA,FALSE
0.9,Badister bullatus,GPD,0.46347009396488337,0.166547065247259,0.7887718696786621,64,11,6,NA,FALSE
0.9,Bembidion lampros,Pitfall10,0.9333575640384435,0.6480529944984394,0.9907000406133867,64,24,6,NA,FALSE
0.9,Bembidion lampros,Pitfall8,0.882441507067691,0.6318170430297338,0.9704447501703869,64,24,6,NA,FALSE
0.9,Bembidion lampros,Pitfall6,0.7782910925767638,0.5359195858433891,0.9143186805922251,64,24,6,NA,FALSE
0.9,Bembidion lampros,Pitfall4,0.5985855906473753,0.36603853998364394,0.7938679108396477,64,24,6,NA,FALSE
0.9,Bembidion lampros,Pitfall2,0.401961283183166,0.22028139996233725,0.6152483204165851,64,24,6,NA,FALSE
0.9,Bembidion lampros,GPD,0.6120973971296414,0.3974468882913001,0.7905739926817623,64,24,6,NA,FALSE
0.9,Bembidion lunulatum,Pitfall10,0.9999023034278973,1.1159706762750448e-22,1,64,12,6,NA,FALSE
0.9,Bembidion lunulatum,Pitfall8,0.999998857751198,5.208995648079661e-235,1,64,12,6,NA,FALSE
0.9,Bembidion lunulatum,Pitfall6,0.9077786123279588,0.5504735360521293,0.9875195485384813,64,12,6,NA,FALSE
0.9,Bembidion lunulatum,Pitfall4,0.6098434377880261,0.3017312621170417,0.8497160344860034,64,12,6,NA,FALSE
0.9,Bembidion lunulatum,Pitfall2,0.260178670073507,0.0843031187871292,0.5732653450457442,64,12,6,NA,FALSE
0.9,Bembidion lunulatum,GPD,0.4532110835099085,0.1975770926585363,0.736158563990171,64,12,6,NA,FALSE
0.9,Bembidion obtusum,Pitfall10,0.8923740529019781,0.5043113630095911,0.9854168984451245,64,10,6,NA,FALSE
0.9,Bembidion obtusum,Pitfall8,0.7838421971491013,0.4235985513355828,0.9470706759199401,64,10,6,NA,FALSE
0.9,Bembidion obtusum,Pitfall6,0.6739083431049258,0.33483156369416356,0.8945650940345371,64,10,6,NA,FALSE
0.9,Bembidion obtusum,Pitfall4,0.3306625566285588,0.10827099480143575,0.6677763882702662,64,10,6,NA,FALSE
0.9,Bembidion obtusum,Pitfall2,0.10090302856373702,0.013698614217143364,0.4755708147777161,64,10,6,NA,FALSE
0.9,Bembidion obtusum,GPD,0.3969661625066415,0.1562549696043083,0.7005916278514153,64,10,6,NA,FALSE
0.9,Bembidion properans,Pitfall10,0.9999784865572063,1.2818288485530276e-40,1,64,26,6,NA,FALSE
0.9,Bembidion properans,Pitfall8,0.892872666307323,0.6564465080314072,0.9732303822926992,64,26,6,NA,FALSE
0.9,Bembidion properans,Pitfall6,0.8386869391071878,0.5998714500261013,0.9474521166394398,64,26,6,NA,FALSE
0.9,Bembidion properans,Pitfall4,0.66857170308774,0.4300431116658611,0.843583898261939,64,26,6,NA,FALSE
0.9,Bembidion properans,Pitfall2,0.5762959257179675,0.3610596059654633,0.7660141756951732,64,26,6,NA,FALSE
0.9,Bembidion properans,GPD,0.7436044959007206,0.5280229802817742,0.8826084471794415,64,26,6,NA,FALSE
0.9,Bembidion quadrimaculatum,Pitfall10,0.8583188729741117,0.4213986380600386,0.980541632751008,64,13,6,NA,FALSE
0.9,Bembidion quadrimaculatum,Pitfall8,0.8579265495128345,0.4205944837286724,0.9804815197306824,64,13,6,NA,FALSE
0.9,Bembidion quadrimaculatum,Pitfall6,0.6249426511947715,0.28463604365535305,0.8746530723333603,64,13,6,NA,FALSE
0.9,Bembidion quadrimaculatum,Pitfall4,0.6148285320080367,0.27593648815666577,0.8698935643960302,64,13,6,NA,FALSE
0.9,Bembidion quadrimaculatum,Pitfall2,0.3796586794811239,0.1473127336745218,0.6843511221596664,64,13,6,NA,FALSE
0.9,Bembidion quadrimaculatum,GPD,0.7087109607233304,0.39822172956558316,0.8994513762810719,64,13,6,NA,FALSE
0.9,Brachinus crepitans,Pitfall10,0.726838565760253,0.3365355327451796,0.9331462439350968,64,7,6,NA,FALSE
0.9,Brachinus crepitans,Pitfall8,0.5881147923956997,0.2374090327848248,0.8675298063937688,64,7,6,NA,FALSE
0.9,Brachinus crepitans,Pitfall6,0.5871541236275675,0.23659226603376063,0.8671371795466618,64,7,6,NA,FALSE
0.9,Brachinus crepitans,Pitfall4,0.29039607994507144,0.0724308299796908,0.6820075285382279,64,7,6,NA,FALSE
0.9,Brachinus crepitans,Pitfall2,0.13823602032831372,0.01867385177154306,0.5748685040370646,64,7,6,NA,FALSE
0.9,Brachinus crepitans,GPD,0.6467280961135764,0.25292032239217693,0.908251750273326,64,7,6,NA,FALSE
0.9,Brachinus sclopeta,Pitfall10,0.9072423058274127,0.5198644785175456,0.9888084108296896,64,9,6,NA,FALSE
0.9,Brachinus sclopeta,Pitfall8,0.7998491810824279,0.4233937706316989,0.9560417372946682,64,9,6,NA,FALSE
0.9,Brachinus sclopeta,Pitfall6,0.6805720119454661,0.3210598736606682,0.9056557444923284,64,9,6,NA,FALSE
0.9,Brachinus sclopeta,Pitfall4,0.6053902723758169,0.28035194168220084,0.8579867998606789,64,9,6,NA,FALSE
0.9,Brachinus sclopeta,Pitfall2,0.36175380349524994,0.12027575626508935,0.7014685940838191,64,9,6,NA,FALSE
0.9,Brachinus sclopeta,GPD,0.8146669837009107,0.4028815834580104,0.9662591570689665,64,9,6,NA,FALSE
0.9,Calathus fuscipes,Pitfall10,0.9999221198327456,2.786547350171018e-33,1,64,8,6,NA,FALSE
0.9,Calathus fuscipes,Pitfall8,0.9999950856084774,1.0860021477773595e-141,1,64,8,6,NA,FALSE
0.9,Calathus fuscipes,Pitfall6,0.9999941227072278,7.929591925009136e-130,1,64,8,6,NA,FALSE
0.9,Calathus fuscipes,Pitfall4,0.6544958405774897,0.217565350248193,0.9280845846570451,64,8,6,NA,FALSE
0.9,Calathus fuscipes,Pitfall2,0.1722462922893157,0.022883466302443,0.6489918520675492,64,8,6,NA,FALSE
0.9,Calathus fuscipes,GPD,0.8136597306324151,0.3130884969998521,0.9766528256610669,64,8,6,NA,FALSE
0.9,Carabus auratus,Pitfall10,0.9999749017236278,1.7619834812767317e-55,1,64,9,6,NA,FALSE
0.9,Carabus auratus,Pitfall8,0.9999996559912396,0,1,64,9,6,NA,FALSE
0.9,Carabus auratus,Pitfall6,0.8774113386478554,0.4676150351323995,0.9831432591269115,64,9,6,NA,FALSE
0.9,Carabus auratus,Pitfall4,0.750256865715666,0.3769863862039845,0.9371636805978328,64,9,6,NA,FALSE
0.9,Carabus auratus,Pitfall2,0.36709298393360384,0.12168117737426658,0.7083096679452838,64,9,6,NA,FALSE
0.9,Carabus auratus,GPD,0.8333266785081854,0.4189284123522084,0.9719673935370411,64,9,6,NA,FALSE
0.9,Carabus nemoralis,Pitfall10,0.8627018698362148,0.42640918557264124,0.9815187755232637,64,15,6,NA,FALSE
0.9,Carabus nemoralis,Pitfall8,0.784589842944187,0.42676666265243346,0.9468634456258026,64,15,6,NA,FALSE
0.9,Carabus nemoralis,Pitfall6,0.7843308504768755,0.42649074093491024,0.9467659788267854,64,15,6,NA,FALSE
0.9,Carabus nemoralis,Pitfall4,0.6342944025890138,0.33427673649821094,0.8569608673668421,64,15,6,NA,FALSE
0.9,Carabus nemoralis,Pitfall2,0.704762483055666,0.4240816450156567,0.885563212658817,64,15,6,NA,FALSE
0.9,Carabus nemoralis,GPD,0.7037556937694159,0.3922189143127859,0.8973838359296017,64,15,6,NA,FALSE
0.9,Harpalus affinis,Pitfall10,0.9999778819451944,1.7127366582482713e-41,1,64,26,6,NA,FALSE
0.9,Harpalus affinis,Pitfall8,0.9366060693239999,0.658933182575716,0.9912268332196618,64,26,6,NA,FALSE
0.9,Harpalus affinis,Pitfall6,0.9365444957290425,0.6587320116659174,0.991216582162212,64,26,6,NA,FALSE
0.9,Harpalus affinis,Pitfall4,0.8839125210786346,0.6343267674021263,0.9709485202094826,64,26,6,NA,FALSE
0.9,Harpalus affinis,Pitfall2,0.5665360403710797,0.345222540515444,0.7641503889991604,64,26,6,NA,FALSE
0.9,Harpalus affinis,GPD,0.8233077407006383,0.6166894087661324,0.9310108101990234,64,26,6,NA,FALSE
0.9,Harpalus dimidiatus,Pitfall10,0.8338578447358217,0.5886528015200686,0.9462437063485443,64,23,6,NA,FALSE
0.9,Harpalus dimidiatus,Pitfall8,0.7882969738527835,0.5489167106193811,0.9193157395885811,64,23,6,NA,FALSE
0.9,Harpalus dimidiatus,Pitfall6,0.7338769851799032,0.49397258658928545,0.8862379337103645,64,23,6,NA,FALSE
0.9,Harpalus dimidiatus,Pitfall4,0.7113758422355586,0.4848933957585821,0.8658317406948477,64,23,6,NA,FALSE
0.9,Harpalus dimidiatus,Pitfall2,0.4454011092034283,0.24930829996812282,0.6601056332185897,64,23,6,NA,FALSE
0.9,Harpalus dimidiatus,GPD,0.7978668416140244,0.5616568375255412,0.9240114015332732,64,23,6,NA,FALSE
0.9,Harpalus distinguendus,Pitfall10,0.7590017856547246,0.5024293149508219,0.9076029436338809,64,22,6,NA,FALSE
0.9,Harpalus distinguendus,Pitfall8,0.7586474335456302,0.5019336968575693,0.9074443278097438,64,22,6,NA,FALSE
0.9,Harpalus distinguendus,Pitfall6,0.6351342888715543,0.3861644199748237,0.8280796472403618,64,22,6,NA,FALSE
0.9,Harpalus distinguendus,Pitfall4,0.6540142926310796,0.4102189396803791,0.8370613814343643,64,22,6,NA,FALSE
0.9,Harpalus distinguendus,Pitfall2,0.44819851460707594,0.2518413398703324,0.6621548014452253,64,22,6,NA,FALSE
0.9,Harpalus distinguendus,GPD,0.8131909433817439,0.5666581720961577,0.9354464313245558,64,22,6,NA,FALSE
0.9,Harpalus rubripes,Pitfall10,0.9997400996040241,1.3808731413164327e-19,1,64,12,6,NA,FALSE
0.9,Harpalus rubripes,Pitfall8,0.7050676371247135,0.3160752168037541,0.9251841545669326,64,12,6,NA,FALSE
0.9,Harpalus rubripes,Pitfall6,0.5599799250476235,0.22097392269386518,0.850961343564832,64,12,6,NA,FALSE
0.9,Harpalus rubripes,Pitfall4,0.5449283861271957,0.21071638137232562,0.8430384671386948,64,12,6,NA,FALSE
0.9,Harpalus rubripes,Pitfall2,0.4428507734964085,0.16284570096367795,0.764588863952815,64,12,6,NA,FALSE
0.9,Harpalus rubripes,GPD,0.821662392173269,0.4382431431977247,0.9645520227511666,64,12,6,NA,FALSE
0.9,Harpalus tardus,Pitfall10,0.47216407029165347,0.05819910381739693,0.928309437195345,64,9,6,NA,FALSE
0.9,Harpalus tardus,Pitfall8,0.3503227849287139,0.05665970528399349,0.8287965989079563,64,9,6,NA,FALSE
0.9,Harpalus tardus,Pitfall6,0.3520267711315591,0.05734710333656485,0.8291041518572054,64,9,6,NA,FALSE
0.9,Harpalus tardus,Pitfall4,0.28581564772865636,0.05290312512970292,0.7414178157755268,64,9,6,NA,FALSE
0.9,Harpalus tardus,Pitfall2,0.0553964537900257,0.0036541977343340446,0.48393512033468383,64,9,6,NA,FALSE
0.9,Harpalus tardus,GPD,0.9999997694115462,0.00962138960134064,0.9999999999999996,64,9,6,NA,FALSE
0.9,Loricera pilicornis,Pitfall10,0.8598061122240244,0.5726332777271226,0.9656021569310854,64,17,6,NA,FALSE
0.9,Loricera pilicornis,Pitfall8,0.859690829903189,0.5724418676225594,0.965564604227241,64,17,6,NA,FALSE
0.9,Loricera pilicornis,Pitfall6,0.8594972535901433,0.5721182808180809,0.9655018471381136,64,17,6,NA,FALSE
0.9,Loricera pilicornis,Pitfall4,0.7836871416677004,0.4957514887856689,0.9303165895575578,64,17,6,NA,FALSE
0.9,Loricera pilicornis,Pitfall2,0.5914364179221612,0.3420400074561011,0.8012347804647928,64,17,6,NA,FALSE
0.9,Loricera pilicornis,GPD,0.806420655711652,0.5196460242468944,0.9413215080937442,64,17,6,NA,FALSE
0.9,Microlestes,Pitfall10,0.5824409038766523,0.23275925170405234,0.8651102598739066,64,9,6,NA,FALSE
0.9,Microlestes,Pitfall8,0.5763346103688072,0.22744870802485082,0.8627430913984251,64,9,6,NA,FALSE
0.9,Microlestes,Pitfall6,0.2917650722910562,0.07218003165744563,0.6856845158953773,64,9,6,NA,FALSE
0.9,Microlestes,Pitfall4,0.09798001010938015,0.012505258220119731,0.48232625485811553,64,9,6,NA,FALSE
0.9,Microlestes,Pitfall2,0.0860385567760119,0.01061536294132839,0.4523438945804685,64,9,6,NA,FALSE
0.9,Microlestes,GPD,0.6556370150948471,0.2833948439748311,0.9016333295287473,64,9,6,NA,FALSE
0.9,Nebria brevicollis,Pitfall10,0.9414958177393683,0.6659877011831937,0.9923597088236262,64,21,6,NA,FALSE
0.9,Nebria brevicollis,Pitfall8,0.8917889212044017,0.6401044679566505,0.974480803291356,64,21,6,NA,FALSE
0.9,Nebria brevicollis,Pitfall6,0.8959748403508689,0.6530302417159138,0.9752573586975649,64,21,6,NA,FALSE
0.9,Nebria brevicollis,Pitfall4,0.7264696169724076,0.4754269937957838,0.88614341616905,64,21,6,NA,FALSE
0.9,Nebria brevicollis,Pitfall2,0.3607437547108982,0.17904729618795256,0.593521042973741,64,21,6,NA,FALSE
0.9,Nebria brevicollis,GPD,0.6542164668517522,0.41102163777670925,0.836852653249283,64,21,6,NA,FALSE
0.9,Nebria salina,Pitfall10,0.7866594406421239,0.5071462121723065,0.929643403787009,64,25,6,NA,FALSE
0.9,Nebria salina,Pitfall8,0.785729186365742,0.5057020617618659,0.9292965635276123,64,25,6,NA,FALSE
0.9,Nebria salina,Pitfall6,0.6123105372304765,0.36241359603823614,0.8144174865351588,64,25,6,NA,FALSE
0.9,Nebria salina,Pitfall4,0.5449023435964878,0.3069498905991944,0.7639767297579296,64,25,6,NA,FALSE
0.9,Nebria salina,Pitfall2,0.3316734879887547,0.16870922054426143,0.5482373408292862,64,25,6,NA,FALSE
0.9,Nebria salina,GPD,0.7280240985837906,0.5011967150048193,0.8770142236770105,64,25,6,NA,FALSE
0.9,Notiophilus biguttatus,Pitfall10,0.5649485930250033,0.224605229755209,0.8534060617551866,64,16,6,NA,FALSE
0.9,Notiophilus biguttatus,Pitfall8,0.660097457984454,0.3261316017832418,0.8862696501293602,64,16,6,NA,FALSE
0.9,Notiophilus biguttatus,Pitfall6,0.5968357996437025,0.29373555352869846,0.8404937044776895,64,16,6,NA,FALSE
0.9,Notiophilus biguttatus,Pitfall4,0.28257056141188175,0.09198693903230114,0.6049466737843758,64,16,6,NA,FALSE
0.9,Notiophilus biguttatus,Pitfall2,0.2670595774254945,0.09940087718412353,0.5460476474021031,64,16,6,NA,FALSE
0.9,Notiophilus biguttatus,GPD,0.568589314451109,0.309315433208208,0.7950302019751837,64,16,6,NA,FALSE
0.9,Notiophilus quadripunctatus,Pitfall10,0.9999914325642284,3.994867825480983e-67,1,64,25,6,NA,FALSE
0.9,Notiophilus quadripunctatus,Pitfall8,0.9999997986146562,0,1,64,25,6,NA,FALSE
0.9,Notiophilus quadripunctatus,Pitfall6,0.8912789306713411,0.6529510368652668,0.9727667951656269,64,25,6,NA,FALSE
0.9,Notiophilus quadripunctatus,Pitfall4,0.6815831716379007,0.44836769255805975,0.8493333589442832,64,25,6,NA,FALSE
0.9,Notiophilus quadripunctatus,Pitfall2,0.5194133235670527,0.32141185745199524,0.7114990563140307,64,25,6,NA,FALSE
0.9,Notiophilus quadripunctatus,GPD,0.7322128969827413,0.5098875492839459,0.8778475112522833,64,25,6,NA,FALSE
0.9,Notiophilus substriatus,Pitfall10,0.8540180583783179,0.5661654429325941,0.9632691458196002,64,20,6,NA,FALSE
0.9,Notiophilus substriatus,Pitfall8,0.7287950091184661,0.4602273852813562,0.8943969427240136,64,20,6,NA,FALSE
0.9,Notiophilus substriatus,Pitfall6,0.7284765658143743,0.4598233804590424,0.8942462319058466,64,20,6,NA,FALSE
0.9,Notiophilus substriatus,Pitfall4,0.6572470387570175,0.3952467326386396,0.8490808749083156,64,20,6,NA,FALSE
0.9,Notiophilus substriatus,Pitfall2,0.47511215956454517,0.260766781684929,0.6990376868078921,64,20,6,NA,FALSE
0.9,Notiophilus substriatus,GPD,0.6508808869036083,0.40005672426670263,0.8390336870286313,64,20,6,NA,FALSE
0.9,Parophonus maculicornis,Pitfall10,0.8704444089163577,0.45249759382904653,0.9820203607184285,64,13,6,NA,FALSE
0.9,Parophonus maculicornis,Pitfall8,0.6923682794315955,0.3672470572151048,0.8971982575285861,64,13,6,NA,FALSE
0.9,Parophonus maculicornis,Pitfall6,0.6920657230812205,0.3669190117304389,0.8970664510416705,64,13,6,NA,FALSE
0.9,Parophonus maculicornis,Pitfall4,0.47976429452795677,0.20992195080550785,0.7619539215210354,64,13,6,NA,FALSE
0.9,Parophonus maculicornis,Pitfall2,0.25025563684779617,0.08086904882627542,0.5587520190790415,64,13,6,NA,FALSE
0.9,Parophonus maculicornis,GPD,0.7901178697352568,0.46564144774587857,0.9420743137301889,64,13,6,NA,FALSE
0.9,Poecilus versicolor,Pitfall10,0.9999885240541115,1.6560839209458336e-38,1,64,12,6,NA,FALSE
0.9,Poecilus versicolor,Pitfall8,0.9999998160356033,0,1,64,12,6,NA,FALSE
0.9,Poecilus versicolor,Pitfall6,0.9623038095502172,0.6733756947920783,0.9968463921003564,64,12,6,NA,FALSE
0.9,Poecilus versicolor,Pitfall4,0.8999912133066257,0.5723608002690586,0.983741769957664,64,12,6,NA,FALSE
0.9,Poecilus versicolor,Pitfall2,0.892800845927086,0.5620020047857798,0.9818373661160927,64,12,6,NA,FALSE
0.9,Poecilus versicolor,GPD,0.9234302289711286,0.577082570318194,0.9907053422979039,64,12,6,NA,FALSE
0.9,Pterostichus madidus,Pitfall10,0.9999597092107125,1.2054444879454754e-68,1,64,13,6,NA,FALSE
0.9,Pterostichus madidus,Pitfall8,0.9999964916656893,6.2507822373483405e-211,1,64,13,6,NA,FALSE
0.9,Pterostichus madidus,Pitfall6,0.9999973552417561,1.6773208655741962e-224,1,64,13,6,NA,FALSE
0.9,Pterostichus madidus,Pitfall4,0.9999983079065097,4.397929187292362e-288,1,64,13,6,NA,FALSE
0.9,Pterostichus madidus,Pitfall2,0.5585277940493119,0.2590970519889423,0.8206923944325539,64,13,6,NA,FALSE
0.9,Pterostichus madidus,GPD,0.9407968460767978,0.4864392585650032,0.9962631227099327,64,13,6,NA,FALSE
0.9,Pterostichus melanarius,Pitfall10,0.9997705478533975,1.625981468648242e-29,1,64,9,6,NA,FALSE
0.9,Pterostichus melanarius,Pitfall8,0.9999920826546406,3.594180818606733e-170,1,64,9,6,NA,FALSE
0.9,Pterostichus melanarius,Pitfall6,0.9999918485663313,1.137614153675105e-167,1,64,9,6,NA,FALSE
0.9,Pterostichus melanarius,Pitfall4,0.999989591065782,6.04264911447393e-138,1,64,9,6,NA,FALSE
