IL_GPD_m,species,method,p_hat,lcl,ucl,n_sites_available,n_sites_detected,n_rep,AIC,any_se_bad,p_clip,logit_p,se_p,se_logit,weight
0.8500000000000001,Amara lunicollis,Pitfall2,0.13719316638242915,0.017878355261711477,0.5813998447987656,64,8,6,NA,FALSE,0.13719316638242915,-1.8388009284205233,0.1437554820247587,1.2144464213161785,0.6780212120645335
0.8500000000000001,Amara lunicollis,GPD,0.5904951025350137,0.23362958578080298,0.8721332689730902,64,8,6,NA,FALSE,0.5904951025350137,0.36601247900045636,0.16288359265109367,0.6735997847922748,2.2039214944669983
0.8500000000000001,Amara similata,Pitfall10,0.8953759976199693,0.5131037575579871,0.9858154308876385,64,15,6,NA,FALSE,0.8953759976199693,2.1468707455589984,0.12058971258409473,1.2872813642835874,0.603466318681854
0.8500000000000001,Amara similata,Pitfall8,0.8086449066093007,0.46933506405332176,0.9528117309344549,64,15,6,NA,FALSE,0.8086449066093007,1.4412290622038837,0.12333588440845233,0.7970610196227851,1.574043967125835
0.8500000000000001,Amara similata,Pitfall6,0.6426702345867391,0.34260763986706017,0.8612415662004801,64,15,6,NA,FALSE,0.6426702345867391,0.586972670167982,0.13230457304423976,0.5761260006560011,3.0127635550387657
0.8500000000000001,Amara similata,Pitfall4,0.3309589059200123,0.12897925141576783,0.6230024382184048,64,15,6,NA,FALSE,0.3309589059200123,-0.7038512679996567,0.12602632316393803,0.5691600379501274,3.0869614119213056
0.8500000000000001,Amara similata,Pitfall2,0.2923199930071843,0.11228686128815363,0.5742728246147152,64,15,6,NA,FALSE,0.2923199930071843,-0.884142955293428,0.11785356207310244,0.5697013747882784,3.0810976662413827
0.8500000000000001,Amara similata,GPD,0.742757512470862,0.45082693240324134,0.9103593918359676,64,15,6,NA,FALSE,0.742757512470862,1.0603504574007243,0.11722766822263425,0.6135364553121295,2.6565577066099957
0.8500000000000001,Anchomenus dorsalis,Pitfall10,0.9126791938214902,0.6979673990396501,0.9792847826567277,64,27,6,NA,FALSE,0.9126791938214902,2.3467956788676236,0.07176463867782591,0.9004811288642327,1.2332489894904246
0.8500000000000001,Anchomenus dorsalis,Pitfall8,0.8340011733750199,0.6115546719466866,0.9412908317536842,64,27,6,NA,FALSE,0.8340011733750199,1.6142540894748965,0.08411636729770348,0.6075874977206583,2.7088336910203807
0.8500000000000001,Anchomenus dorsalis,Pitfall6,0.7843571141826785,0.5541274153139444,0.9141285618511508,64,27,6,NA,FALSE,0.7843571141826785,1.2912406863609533,0.09183702717785877,0.5429612572519078,3.3920505552390656
0.8500000000000001,Anchomenus dorsalis,Pitfall4,0.6255508065762161,0.39319054277078735,0.8115744784340311,64,27,6,NA,FALSE,0.6255508065762161,0.5131764234859588,0.10673059583246014,0.45565217333416075,4.816517114971217
0.8500000000000001,Anchomenus dorsalis,Pitfall2,0.6093199572136155,0.3906392392637382,0.7914247944515521,64,27,6,NA,FALSE,0.6093199572136155,0.44445459095161166,0.10224121305811579,0.42949623792402547,5.421023274095374
0.8500000000000001,Anchomenus dorsalis,GPD,0.876102288191629,0.6646560522211068,0.9618722794396871,64,27,6,NA,FALSE,0.876102288191629,1.956026531048987,0.07582046612718886,0.6985031190017705,2.0495725721479023
0.8500000000000001,Anisodactylus binotatus,Pitfall10,0.8048925838322015,0.3140767054934068,0.973799979035395,64,7,6,NA,FALSE,0.8048925838322015,1.417158573238912,0.1682967534545888,1.0716773077461217,0.870706788237005
0.8500000000000001,Anisodactylus binotatus,Pitfall8,0.6089847049366398,0.20468889854125555,0.904074077913067,64,7,6,NA,FALSE,0.6089847049366398,0.4430464753185509,0.17841458657444173,0.7492559958995842,1.78131016367762
0.8500000000000001,Anisodactylus binotatus,Pitfall6,0.607995055501999,0.20391845517547533,0.9037641109572354,64,7,6,NA,FALSE,0.607995055501999,0.43889229630884924,0.17853205504636738,0.74907380775539,1.7821767620175455
0.8500000000000001,Anisodactylus binotatus,Pitfall4,0.3940438068443825,0.09714912095042579,0.7971569501531166,64,7,6,NA,FALSE,0.3940438068443825,-0.43034560693271756,0.17857342581701297,0.7478785816357798,1.7878777043542942
0.8500000000000001,Anisodactylus binotatus,Pitfall2,0.31041266690922265,0.0753536322757191,0.713171555625497,64,7,6,NA,FALSE,0.31041266690922265,-0.7981907548749351,0.16270865391575964,0.76011961850576,1.7307570788787847
0.8500000000000001,Anisodactylus binotatus,GPD,0.6290111761426231,0.2509202194009895,0.8956374336762125,64,7,6,NA,FALSE,0.6290111761426231,0.5279770868748281,0.16446867711102628,0.7047969413741623,2.013130731477337
0.8500000000000001,Asaphidion stierlini,Pitfall10,0.9998522029312098,3.437941035698784e-18,1,64,13,6,NA,FALSE,0.9998522029312098,8.819522573926966,0.25510204081632654,1726.284234267464,3.3556402229851305e-7
0.8500000000000001,Asaphidion stierlini,Pitfall8,0.8061915061946626,0.44873282393880126,0.9550706258776033,64,13,6,NA,FALSE,0.8061915061946626,1.4254507888406578,0.12916780661704136,0.8266910964982288,1.4632329740664487
0.8500000000000001,Asaphidion stierlini,Pitfall6,0.41892446790955,0.16617567565805721,0.7228408112990364,64,13,6,NA,FALSE,0.41892446790955,-0.32719011584717456,0.14200641215331103,0.5833640198961283,2.9384663428770765
0.8500000000000001,Asaphidion stierlini,Pitfall4,0.40318198238824415,0.1576972605695105,0.709099373123357,64,13,6,NA,FALSE,0.40318198238824415,-0.39222420958046184,0.14066380422292005,0.5845737598230355,2.9263169714817416
0.8500000000000001,Asaphidion stierlini,Pitfall2,0.2573868594598824,0.08309179513274599,0.5700049659781359,64,13,6,NA,FALSE,0.2573868594598824,-1.0595949940908713,0.12421254358300762,0.6498549847967774,2.3679203550082355
0.8500000000000001,Asaphidion stierlini,GPD,0.5479981108156172,0.28374427422651666,0.7877029924791653,64,13,6,NA,FALSE,0.5479981108156172,0.19258548009035342,0.12856089751343078,0.5190265623334374,3.712109949811459
0.8500000000000001,Badister bullatus,Pitfall10,0.600084047758168,0.20540859438450854,0.8970120705757302,64,11,6,NA,FALSE,0.600084047758168,0.4058153193684736,0.17642945821204634,0.7351742556456088,1.850203162661851
0.8500000000000001,Badister bullatus,Pitfall8,0.5085362036165503,0.17696604629486173,0.8327628211080725,64,11,6,NA,FALSE,0.5085362036165503,0.034148132409685894,0.16729509561561498,0.6693754833858715,2.2318263275864854
0.8500000000000001,Badister bullatus,Pitfall6,0.26950404973759245,0.06992551798285625,0.6441800638674001,64,11,6,NA,FALSE,0.26950404973759245,-0.9971402702949793,0.14649350660319996,0.7441067884773495,1.8060487411729813
0.8500000000000001,Badister bullatus,Pitfall4,0.24611525935505382,0.06443985507593071,0.607432857809086,64,11,6,NA,FALSE,0.24611525935505382,-1.1194395322887338,0.13851862314621308,0.7465599225396256,1.7941991884259278
0.8500000000000001,Badister bullatus,Pitfall2,0.19869327351025676,0.051221097651935596,0.5324695587544622,64,11,6,NA,FALSE,0.19869327351025676,-1.3944815067250929,0.12276746456697107,0.7710833640794349,1.6818890114148393
0.8500000000000001,Badister bullatus,GPD,0.463404019301531,0.16652122975099062,0.7887143323759085,64,11,6,NA,FALSE,0.463404019301531,-0.14664616218708207,0.15872273026145864,0.6383103901554957,2.4543481778604606
0.8500000000000001,Bembidion lampros,Pitfall10,0.9333591712522036,0.6480546489367401,0.9907004499101264,64,24,6,NA,FALSE,0.9333591712522036,2.6394726566238274,0.08740964310545568,1.4053035988064642,0.5063603403795502
0.8500000000000001,Bembidion lampros,Pitfall8,0.882441251504715,0.6318173411227996,0.9704445720995029,64,24,6,NA,FALSE,0.882441251504715,2.015754020232455,0.08638449769813858,0.8327124470920138,1.4421481833512406
0.8500000000000001,Bembidion lampros,Pitfall6,0.7782936773235396,0.535922439106751,0.9143201288178994,64,24,6,NA,FALSE,0.7782936773235396,1.255750294951904,0.09653002288549704,0.5594236573179939,3.195349326348076
0.8500000000000001,Bembidion lampros,Pitfall4,0.5985879319267515,0.36604061307484986,0.7938696379471427,64,24,6,NA,FALSE,0.5985879319267515,0.3995849338527282,0.10914005736538084,0.45421952197126597,4.84694853289203
0.8500000000000001,Bembidion lampros,Pitfall2,0.4019541222902933,0.2202753926287572,0.6152424967033351,64,24,6,NA,FALSE,0.4019541222902933,-0.3973295111355825,0.10075691430473926,0.4191445953683831,5.692096561428565
0.8500000000000001,Bembidion lampros,GPD,0.6120982304560705,0.3974465160093189,0.7905754122407598,64,24,6,NA,FALSE,0.6120982304560705,0.45614064062208853,0.10028798373251042,0.4223825961661402,5.605159424554156
0.8500000000000001,Bembidion lunulatum,Pitfall10,0.9999937358680412,4.752302967188874e-98,1,64,12,6,NA,FALSE,0.99999,11.51291546492478,0.25510204081632654,25510.459186340613,1.5366092673396777e-9
0.8500000000000001,Bembidion lunulatum,Pitfall8,0.9999999465630336,0,1,64,12,6,NA,FALSE,0.99999,11.51291546492478,0.25510204081632654,25510.459186340613,1.5366092673396777e-9
0.8500000000000001,Bembidion lunulatum,Pitfall6,0.9077403022074761,0.5504633237263055,0.987508774721917,64,12,6,NA,FALSE,0.9077403022074761,2.2863509243901023,0.11149118647847234,1.3312722877358913,0.5642430477442949
0.8500000000000001,Bembidion lunulatum,Pitfall4,0.6098955926244931,0.30176639924539445,0.8497507193568126,64,12,6,NA,FALSE,0.6098955926244931,0.4468733683712106,0.1397919183957699,0.5875511936587787,2.896733715502232
0.8500000000000001,Bembidion lunulatum,Pitfall2,0.26019001120751645,0.08430376939711114,0.5732921098060828,64,12,6,NA,FALSE,0.26019001120751645,-1.044981204885789,0.12474192357371726,0.6480397206963828,2.381204790926639
0.8500000000000001,Bembidion lunulatum,GPD,0.45316199637849697,0.19754869326369273,0.736116408315876,64,12,6,NA,FALSE,0.45316199637849697,-0.18790293484667814,0.13738972322759777,0.5544240718840623,3.253238054136014
0.8500000000000001,Bembidion obtusum,Pitfall10,0.892343113880972,0.5042800394030738,0.9854094398640749,64,10,6,NA,FALSE,0.892343113880972,2.1149015260072614,0.12273709195433703,1.277621285184432,0.6126264210563389
0.8500000000000001,Bembidion obtusum,Pitfall8,0.7838335989557319,0.4235800062587533,0.9470693957547737,64,10,6,NA,FALSE,0.7838335989557319,1.2881482652906113,0.13354321160612767,0.7881515770153035,1.6098318008353931
0.8500000000000001,Bembidion obtusum,Pitfall6,0.6738972050363535,0.33481461045690847,0.8945627127992619,64,10,6,NA,FALSE,0.6738972050363535,0.7258649308603289,0.14279288325060036,0.6497681008512611,2.368553651772889
0.8500000000000001,Bembidion obtusum,Pitfall4,0.3306640313816542,0.10827077549706653,0.6677798487002563,64,10,6,NA,FALSE,0.3306640313816542,-0.7051832803414902,0.14273190642938516,0.6448963912181293,2.4044741180623563
0.8500000000000001,Bembidion obtusum,Pitfall2,0.10090011677227759,0.013697970450411252,0.47556668870740293,64,10,6,NA,FALSE,0.10090011677227759,-2.1872630484479605,0.11782365261657951,1.298771864708528,0.5928355738290645
0.8500000000000001,Bembidion obtusum,GPD,0.39694602208881274,0.15624539173057891,0.7005715698728994,64,10,6,NA,FALSE,0.39694602208881274,-0.41820640139680665,0.13885871891385726,0.5800768230177245,2.971864285567206
0.8500000000000001,Bembidion properans,Pitfall10,0.9998448523640661,1.6414336534925857e-13,1,64,26,6,NA,FALSE,0.9998448523640661,8.770978244806738,0.2551020408162847,1644.5086249650476,3.6976660756731226e-7
0.8500000000000001,Bembidion properans,Pitfall8,0.8929755187567832,0.6565549020104959,0.9732738777320081,64,26,6,NA,FALSE,0.8929755187567832,2.1215015609371273,0.08079565707181434,0.8454060141553356,1.3991662923840293
0.8500000000000001,Bembidion properans,Pitfall6,0.8386394122489688,0.5998240264897993,0.947426972223016,64,26,6,NA,FALSE,0.8386394122489688,1.648139295183609,0.08867422085031039,0.6552765790367093,2.3288992913280433
0.8500000000000001,Bembidion properans,Pitfall4,0.6684207546793565,0.429903896036274,0.8434790628777514,64,26,6,NA,FALSE,0.6684207546793565,0.7010510157260017,0.10550386909221364,0.47602649038111794,4.413038914838386
0.8500000000000001,Bembidion properans,Pitfall2,0.5766308244379352,0.3613508747446249,0.7662795204758498,64,26,6,NA,FALSE,0.5766308244379352,0.30895768885564723,0.10329812391102676,0.4231314874358084,5.585336081629746
0.8500000000000001,Bembidion properans,GPD,0.7436702857393853,0.5280930212755383,0.8826508326608105,64,26,6,NA,FALSE,0.7436702857393853,1.0651332101592992,0.09044842127175312,0.47448403953680657,4.441777329397122
0.8500000000000001,Bembidion quadrimaculatum,Pitfall10,0.8583186545097383,0.4213983697516243,0.9805415851945237,64,13,6,NA,FALSE,0.8583186545097383,1.8013949326274443,0.1426385753680866,1.1729399232418805,0.7268561390413611
0.8500000000000001,Bembidion quadrimaculatum,Pitfall8,0.8579262429626915,0.42059418694919376,0.9804814467751426,64,13,6,NA,FALSE,0.8579262429626915,1.7981717933726222,0.1428283826086604,1.171792463458834,0.7282803614581769
0.8500000000000001,Bembidion quadrimaculatum,Pitfall6,0.6249536736199593,0.28464385781931845,0.8746591763173083,64,13,6,NA,FALSE,0.6249536736199593,0.5106279694273658,0.1505141118617321,0.6421618175223277,2.424996084315949
0.8500000000000001,Bembidion quadrimaculatum,Pitfall4,0.6148224736043825,0.2759323577473192,0.8698901132642429,64,13,6,NA,FALSE,0.6148224736043825,0.4676292297986213,0.15151983559105198,0.639821480980303,2.4427688121074644
0.8500000000000001,Bembidion quadrimaculatum,Pitfall2,0.37966253013903145,0.1473145290454873,0.684355098212898,64,13,6,NA,FALSE,0.37966253013903145,-0.4909808566220778,0.13700014519576803,0.581694925823433,2.9553535909651827
0.8500000000000001,Bembidion quadrimaculatum,GPD,0.7086955548047905,0.398211993831661,0.899441551995254,64,13,6,NA,FALSE,0.7086955548047905,0.8890571097716177,0.12786468320499822,0.6193609019297116,2.606828300550773
0.8500000000000001,Brachinus crepitans,Pitfall10,0.7267631445195111,0.33647850858904876,0.9331147783630619,64,7,6,NA,FALSE,0.7267631445195111,0.9782616044614759,0.1522031300443911,0.7664633795655594,1.702225846235572
0.8500000000000001,Brachinus crepitans,Pitfall8,0.5879815581736655,0.23731986838844726,0.8674599844493924,64,7,6,NA,FALSE,0.5879815581736655,0.35562747369439374,0.160750029607384,0.6635454895758871,2.2712168271457913
0.8500000000000001,Brachinus crepitans,Pitfall6,0.5870201539054825,0.23650286382624108,0.8670668578618398,64,7,6,NA,FALSE,0.5870201539054825,0.3516603600111701,0.16085816174377518,0.6635310206628063,2.2713158802303646
0.8500000000000001,Brachinus crepitans,Pitfall4,0.29041261437690774,0.07243772744596996,0.6820200667855876,64,7,6,NA,FALSE,0.29041261437690774,-0.8933809341500047,0.15550569881112694,0.7546141531434837,1.7561034953649766
0.8500000000000001,Brachinus crepitans,Pitfall2,0.13821926919656838,0.01866912449966027,0.5748628224166191,64,7,6,NA,FALSE,0.13821926919656838,-1.8301595342864865,0.14188614742779562,1.1911724083549857,0.7047754211762324
0.8500000000000001,Brachinus crepitans,GPD,0.6466099780546342,0.2528749514751679,0.9081855830715327,64,7,6,NA,FALSE,0.6466099780546342,0.6041709717075593,0.16717107948886858,0.7315844432704574,1.868405238444257
0.8500000000000001,Brachinus sclopeta,Pitfall10,0.9072525860040338,0.5198810559734826,0.9888103795421477,64,9,6,NA,FALSE,0.9072525860040338,2.2805410768118253,0.119624827440986,1.4216454525156001,0.4947859964641492
0.8500000000000001,Brachinus sclopeta,Pitfall8,0.7998634266144792,0.4234047744923316,0.9560473221996706,64,9,6,NA,FALSE,0.7998634266144792,1.3854409959341583,0.13587820094574973,0.8488041396555768,1.3879857969008698
0.8500000000000001,Brachinus sclopeta,Pitfall6,0.6806009011469981,0.32107906498719807,0.9056709304452081,64,9,6,NA,FALSE,0.6806009011469981,0.7565346717113391,0.14913057792296175,0.6860258721448723,2.1248046631784767
0.8500000000000001,Brachinus sclopeta,Pitfall4,0.6054088792238642,0.2803628129273414,0.8579992147402719,64,9,6,NA,FALSE,0.6054088792238642,0.4280539716852292,0.1473562249522782,0.6168398066869828,2.628180660574519
0.8500000000000001,Brachinus sclopeta,Pitfall2,0.3617539761397394,0.12027369517497331,0.7014729864235343,64,9,6,NA,FALSE,0.3617539761397394,-0.5677594694959944,0.14826512531851044,0.6421516130399769,2.4250731565395784
0.8500000000000001,Brachinus sclopeta,GPD,0.8146253328889449,0.4028828125607898,0.9662409998746815,64,9,6,NA,FALSE,0.8146253328889449,1.480349288596344,0.14371382329436014,0.9516784774160397,1.104128206385377
0.8500000000000001,Calathus fuscipes,Pitfall10,0.9998527200557691,1.5142768878653726e-23,1,64,8,6,NA,FALSE,0.9998527200557691,8.823028108908805,0.25510204081632654,1732.3446114630262,3.332202769288191e-7
0.8500000000000001,Calathus fuscipes,Pitfall8,0.9999887919143589,1.4072124768888803e-92,1,64,8,6,NA,FALSE,0.9999887919143589,11.398863899737359,0.25510204081632654,22760.791469810603,1.930302087101198e-9
0.8500000000000001,Calathus fuscipes,Pitfall6,0.9999861982711381,1.7795977408880458e-83,1,64,8,6,NA,FALSE,0.9999861982711381,11.190702891976393,0.25510204081632654,18483.594647220863,2.927029696298993e-9
0.8500000000000001,Calathus fuscipes,Pitfall4,0.6546386112168368,0.21761608826240422,0.9281489535270219,64,8,6,NA,FALSE,0.6546386112168368,0.639491972269771,0.18125838399607594,0.8017199760776478,1.5558029488669542
0.8500000000000001,Calathus fuscipes,Pitfall2,0.1722468449730657,0.0228808221572488,0.6490205576433264,64,8,6,NA,FALSE,0.1722468449730657,-1.569786394820861,0.15972952435869328,1.1202967547811105,0.7967715970060965
0.8500000000000001,Calathus fuscipes,GPD,0.8137816080846708,0.31314121203798767,0.9766838847000511,64,8,6,NA,FALSE,0.8137816080846708,1.4747719002482864,0.1692710899648121,1.1169978788128556,0.8014848235563825
0.8500000000000001,Carabus auratus,Pitfall10,0.9999807811210392,7.719565720056746e-64,1,64,9,6,NA,FALSE,0.9999807811210392,10.859598263759025,0.25510204081632654,13273.768163359175,5.675596913198062e-9
0.8500000000000001,Carabus auratus,Pitfall8,0.9999997178208749,0,1,64,9,6,NA,FALSE,0.99999,11.51291546492478,0.25510204081632654,25510.459186340613,1.5366092673396777e-9
0.8500000000000001,Carabus auratus,Pitfall6,0.8774206896751939,0.4676073056133199,0.9831466549872264,64,9,6,NA,FALSE,0.8774206896751939,1.9682283174042674,0.1315151401464047,1.2227867037093423,0.6688035731048398
0.8500000000000001,Carabus auratus,Pitfall4,0.7503270041664101,0.37703667112950146,0.9371951566844645,64,9,6,NA,FALSE,0.7503270041664101,1.1003570720666571,0.14289757284565385,0.7627859813795717,1.7186783023051375
0.8500000000000001,Carabus auratus,Pitfall2,0.367088536489836,0.12168019836254364,0.7083036506134721,64,9,6,NA,FALSE,0.367088536489836,-0.5447274814878454,0.14964883985993074,0.6441093003773425,2.4103541632038854
0.8500000000000001,Carabus auratus,GPD,0.8332675918343552,0.4188791124509033,0.9719497275082714,64,9,6,NA,FALSE,0.8332675918343552,1.6089646483040467,0.14108944261667553,1.015523560643731,0.9696611430354982
0.8500000000000001,Carabus nemoralis,Pitfall10,0.8627053038209891,0.4264110860680428,0.9815196863596453,64,15,6,NA,FALSE,0.8627053038209891,1.8379434713997276,0.14160933680908228,1.195571793696736,0.6995981929709528
0.8500000000000001,Carabus nemoralis,Pitfall8,0.7845961890493652,0.4267707537401676,0.9468663826106147,64,15,6,NA,FALSE,0.7845961890493652,1.2926547195730616,0.13267745634450182,0.7850504371992258,1.622575374198033
0.8500000000000001,Carabus nemoralis,Pitfall6,0.7843310330922697,0.42648982342193,0.9467662767044787,64,15,6,NA,FALSE,0.7843310330922697,1.2910864958213686,0.13272358502105833,0.7846230226974541,1.624343614783771
0.8500000000000001,Carabus nemoralis,Pitfall4,0.6342965719235772,0.33427719438819264,0.85696290785319,64,15,6,NA,FALSE,0.6342965719235772,0.5506939249979387,0.1333381922104585,0.5748217162781804,3.026451132919945
0.8500000000000001,Carabus nemoralis,Pitfall2,0.7047630382297357,0.42407998188640444,0.8855644435276816,64,15,6,NA,FALSE,0.7047630382297357,0.8700833361892832,0.11772562796971356,0.5657924777148194,3.1238175585335046
0.8500000000000001,Carabus nemoralis,GPD,0.7037586722215936,0.39223118612955427,0.897381726543897,64,15,6,NA,FALSE,0.7037586722215936,0.8652610835515421,0.12886493377916908,0.6181094021326979,2.6173951932404376
0.8500000000000001,Harpalus affinis,Pitfall10,0.9999880576358405,1.1701250055337933e-57,1,64,26,6,NA,FALSE,0.9999880576358405,11.335406523858941,0.25510204081632654,21361.35558820178,2.1915045719442074e-9
0.8500000000000001,Harpalus affinis,Pitfall8,0.9365405661208063,0.6588724284467236,0.9912099897435533,64,26,6,NA,FALSE,0.9365405661208063,2.6917919724718753,0.0847799901267423,1.4264960541508755,0.49142681533397164
0.8500000000000001,Harpalus affinis,Pitfall6,0.9364829028667125,0.658673460499388,0.9912007971964732,64,26,6,NA,FALSE,0.9364829028667125,2.690822149449912,0.0848284022186442,1.4261026676825463,0.49169797017743716
0.8500000000000001,Harpalus affinis,Pitfall4,0.8839804963232268,0.6343872620760408,0.9709785302073267,64,26,6,NA,FALSE,0.8839804963232268,2.0306766872936457,0.08586511942124642,0.8372267423535222,1.4266380932366314
0.8500000000000001,Harpalus affinis,Pitfall2,0.5665468498854734,0.34523692319988303,0.764154787912647,64,26,6,NA,FALSE,0.5665468498854734,0.26777606081408434,0.10686680222264387,0.43517588533117607,5.280442975318201
0.8500000000000001,Harpalus affinis,GPD,0.8231633814511002,0.6165460829527131,0.930922263305282,64,26,6,NA,FALSE,0.8231633814511002,1.5379284531096356,0.08019800519198188,0.5509412901403011,3.2944988224791825
0.8500000000000001,Harpalus dimidiatus,Pitfall10,0.8338605613852385,0.5886564034263657,0.9462449446072145,64,23,6,NA,FALSE,0.8338605613852385,1.613238768380681,0.09122156662776756,0.6584629662597894,2.3064141394470616
0.8500000000000001,Harpalus dimidiatus,Pitfall8,0.7883019290014215,0.5489219668573025,0.9193185697675447,64,23,6,NA,FALSE,0.7883019290014215,1.3147201089608846,0.09448892931383727,0.5662020505316183,3.119299849686073
0.8500000000000001,Harpalus dimidiatus,Pitfall6,0.7338720014358227,0.4939674330535542,0.8862348668276215,64,23,6,NA,FALSE,0.7338720014358227,1.0143572377899246,0.1000682229015478,0.5123718962645857,3.8091616114846185
0.8500000000000001,Harpalus dimidiatus,Pitfall4,0.7113778547596897,0.48489507732779114,0.8658332359186443,64,23,6,NA,FALSE,0.7113778547596897,0.902085353201517,0.09717810168134008,0.4733020868459,4.463989468546131
0.8500000000000001,Harpalus dimidiatus,Pitfall2,0.44540943249248854,0.2493138132424032,0.6601141436975353,64,23,6,NA,FALSE,0.44540943249248854,-0.21923619312191694,0.10479600266712553,0.4242411863179917,5.556154874260242
0.8500000000000001,Harpalus dimidiatus,GPD,0.7978285820481296,0.5616269037153783,0.923986622981421,64,23,6,NA,FALSE,0.7978285820481296,1.372777823648686,0.09243870389439865,0.5730922027370173,3.0447455238483623
0.8500000000000001,Harpalus distinguendus,Pitfall10,0.7590056380739523,0.5024329996100491,0.9076052399459285,64,22,6,NA,FALSE,0.7590056380739523,1.1472356669411954,0.10336026539180597,0.5650693241671708,3.1318181529476865
0.8500000000000001,Harpalus distinguendus,Pitfall8,0.758650992103153,0.5019370904465624,0.9074464523274927,64,22,6,NA,FALSE,0.758650992103153,1.1452977942349374,0.10344626578595159,0.5649724492420068,3.132892260759136
0.8500000000000001,Harpalus distinguendus,Pitfall6,0.6351366535960767,0.38616573267147625,0.8280817642837158,64,22,6,NA,FALSE,0.6351366535960767,0.5543172881875884,0.11273368153373459,0.48647023903880027,4.2255908858703135
0.8500000000000001,Harpalus distinguendus,Pitfall4,0.6540201409049966,0.4102236991804443,0.8370657483978703,64,22,6,NA,FALSE,0.6540201409049966,0.6367575848184844,0.10888827786158826,0.4812150360853798,4.318387620622549
0.8500000000000001,Harpalus distinguendus,Pitfall2,0.44820719914911705,0.2518468875546336,0.6621639255930926,64,22,6,NA,FALSE,0.44820719914911705,-0.20791699143780734,0.10467271378532117,0.4232321260688414,5.5826801690755286
0.8500000000000001,Harpalus distinguendus,GPD,0.8131678065637513,0.5666428198074817,0.9354318117630531,64,22,6,NA,FALSE,0.8131678065637513,1.4707266397054448,0.09407882447846211,0.6192414133436428,2.607834422793814
0.8500000000000001,Harpalus rubripes,Pitfall10,0.9999555519405254,1.257827132009908e-50,1,64,12,6,NA,FALSE,0.9999555519405254,10.021144804275213,0.25510204081632654,5739.584205177626,3.035562201763087e-8
0.8500000000000001,Harpalus rubripes,Pitfall8,0.7050862077708009,0.3161029451017649,0.9251876393417103,64,12,6,NA,FALSE,0.7050862077708009,0.8716369919617102,0.15537874853059835,0.7472300279754399,1.7909826059010931
0.8500000000000001,Harpalus rubripes,Pitfall6,0.559940681831613,0.22095626313684283,0.8509339549307259,64,12,6,NA,FALSE,0.559940681831613,0.24092132097324823,0.16070859484537833,0.6522076079909892,2.3508681868700325
0.8500000000000001,Harpalus rubripes,Pitfall4,0.5449813274229137,0.21075542256324567,0.8430639055889185,64,12,6,NA,FALSE,0.5449813274229137,0.18041307572712137,0.1613031844453247,0.6504772316740027,2.363392214030394
0.8500000000000001,Harpalus rubripes,Pitfall2,0.4428943887288861,0.16289316759694458,0.7645898351225702,64,12,6,NA,FALSE,0.4428943887288861,-0.2294234878003196,0.15349404783816978,0.6220908711814036,2.5839990119131393
0.8500000000000001,Harpalus rubripes,GPD,0.8213360227287722,0.43818319639510617,0.9644078688192155,64,12,6,NA,FALSE,0.8213360227287722,1.525425490703215,0.1342409878632932,0.9148023485985307,1.1949382363710144
0.8500000000000001,Harpalus tardus,Pitfall10,0.4710591169504456,0.05791444210788724,0.9280652886634477,64,9,6,NA,FALSE,0.4710591169504456,-0.11589307350882931,0.22197725677437768,0.8908937875264392,1.2599349958927444
0.8500000000000001,Harpalus tardus,Pitfall8,0.3497380141778141,0.056456821822165326,0.8286066020235069,64,9,6,NA,FALSE,0.3497380141778141,-0.6201909935220662,0.1969769847452402,0.8661323890787685,1.3330039650959333
0.8500000000000001,Harpalus tardus,Pitfall6,0.3514969054688617,0.057156691761589516,0.828945457880274,64,9,6,NA,FALSE,0.3514969054688617,-0.6124658681492187,0.19688488931599094,0.8637316365661085,1.3404244646995764
0.8500000000000001,Harpalus tardus,Pitfall4,0.2854288186872052,0.05274286095763624,0.741304980007769,64,9,6,NA,FALSE,0.2854288186872052,-0.9176899399342134,0.17565360179850326,0.8612192770884509,1.3482564773838759
0.8500000000000001,Harpalus tardus,Pitfall2,0.05517964608041779,0.0036281902447098287,0.483652133171028,64,9,6,NA,FALSE,0.05517964608041779,-2.840400652891674,0.12245508748120362,2.348814296926829,0.1812602758240442
0.8500000000000001,Harpalus tardus,GPD,0.9999997818798961,0.006916729204622931,0.9999999999999998,64,9,6,NA,FALSE,0.99999,11.51291546492478,0.2533375690804533,25334.010248263105,1.5580884787751918e-9
0.8500000000000001,Loricera pilicornis,Pitfall10,0.8598260822175274,0.572665375562973,0.965608805972896,64,17,6,NA,FALSE,0.8598260822175274,1.813846217311364,0.10024067102293953,0.8316989216986693,1.4456651878039652
0.8500000000000001,Loricera pilicornis,Pitfall8,0.8597108097042946,0.5724739399820635,0.9655712620553767,64,17,6,NA,FALSE,0.8597108097042946,1.8128901278436855,0.100279929100335,0.8314524592037196,1.4465223746542273
0.8500000000000001,Loricera pilicornis,Pitfall6,0.8595169459668691,0.5721500244812249,0.9655083909543374,64,17,6,NA,FALSE,0.8595169459668691,1.8112836710682503,0.10034652205946748,0.8310438524526457,1.4479451734913742
0.8500000000000001,Loricera pilicornis,Pitfall4,0.7837123538205464,0.49578041795043454,0.9303283702939801,64,17,6,NA,FALSE,0.7837123538205464,1.2874328403509883,0.11085406947539428,0.6539781430416205,2.338156263039581
