"","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M_MAX","T2M_MIN","STATION","sampl_date","Altitude","T2M_MEAN","degree_days","DD_cum","T30_mean","T30_max","T30_min","T30_sd","T360_sd","T360_mean"
"127",4.77475157668675,45.3690149100078,2024,4,8,99,2024-04-08,21.85,10.67,1556,2024-04-10,138,16.26,6.26,43.95,10.5685,15.546,5.591,3.90655205888313,7.53455392079199,13.0884861111111
"128",4.77475157668675,45.3690149100078,2024,4,9,100,2024-04-09,12.25,4.08,1556,2024-04-10,138,8.165,0,43.95,10.5685,15.546,5.591,3.90655205888313,7.53455392079199,13.0884861111111
"129",2.52555216920108,45.2538548457955,2024,6,5,157,2024-06-05,21.11,10.02,1587,2024-06-06,902,15.565,5.565,102.705,12.1996666666667,16.4466666666667,7.95266666666667,3.6830695399293,7.2216599160371,11.0544166666667
"130",0.70364058861398,44.9526610124959,2024,3,18,78,2024-03-18,17.72,10.08,1660,2024-03-19,129,13.9,3.9,28.425,8.89533333333333,12.7676666666667,5.023,3.32795554017827,7.42479769640625,15.2020555555556
"131",4.14437731617619,44.9465981199809,2024,6,12,164,2024-06-12,15.13,5.53,1677,2024-06-13,1305,10.33,0.33,135.67,12.916,17.597,8.235,3.82516808113563,7.53809199090302,10.9955138888889
"132",5.96937133617335,44.9048619493119,2024,8,5,218,2024-08-05,22.32,10.72,1686,2024-08-06,1888,16.52,6.52,206.745,15.3086666666667,20.4463333333333,10.171,3.89166106472501,7.64913355548483,4.65197222222222
"133",-0.907607097076179,44.7733595204167,2024,4,7,98,2024-04-07,17.54,12.01,1694,2024-04-08,51,14.775,4.775,123.65,12.7863333333333,17.5183333333333,8.05433333333333,3.79824179913143,6.61428913627181,15.7797916666667
"134",1.51554524633862,44.8178511311097,2024,4,8,99,2024-04-08,22.12,8.71,1706,2024-04-10,202,15.415,5.415,70.015,11.6435,16.5273333333333,6.75966666666667,3.43737141219033,7.32571002849945,14.722375
"135",1.51554524633862,44.8178511311097,2024,4,9,100,2024-04-09,11.69,6.14,1706,2024-04-10,202,8.915,0,70.015,11.6435,16.5273333333333,6.75966666666667,3.43737141219033,7.32571002849945,14.722375
"136",5.34894544254264,44.6346263421969,2024,4,15,106,2024-04-15,19.07,6.62,1768,2024-04-23,751,12.845,2.845,35.025,7.92783333333333,13.0073333333333,2.84833333333333,3.37203229905093,7.7020228948541,11.8371111111111
"137",5.34894544254264,44.6346263421969,2024,4,16,107,2024-04-16,9.5,1.84,1768,2024-04-23,751,5.67,0,35.025,7.92783333333333,13.0073333333333,2.84833333333333,3.37203229905093,7.7020228948541,11.8371111111111
"138",5.34894544254264,44.6346263421969,2024,4,17,108,2024-04-17,7.65,-0.3,1768,2024-04-23,751,3.675,0,35.025,7.92783333333333,13.0073333333333,2.84833333333333,3.37203229905093,7.7020228948541,11.8371111111111
"139",5.34894544254264,44.6346263421969,2024,4,18,109,2024-04-18,4.94,-1.76,1768,2024-04-23,751,1.59,0,35.025,7.92783333333333,13.0073333333333,2.84833333333333,3.37203229905093,7.7020228948541,11.8371111111111
"140",5.34894544254264,44.6346263421969,2024,4,19,110,2024-04-19,11.47,-2.74,1768,2024-04-23,751,4.365,0,35.025,7.92783333333333,13.0073333333333,2.84833333333333,3.37203229905093,7.7020228948541,11.8371111111111
"141",5.34894544254264,44.6346263421969,2024,4,20,111,2024-04-20,9.01,-0.27,1768,2024-04-23,751,4.37,0,35.025,7.92783333333333,13.0073333333333,2.84833333333333,3.37203229905093,7.7020228948541,11.8371111111111
"142",5.34894544254264,44.6346263421969,2024,4,21,112,2024-04-21,9.55,-1.51,1768,2024-04-23,751,4.02,0,35.025,7.92783333333333,13.0073333333333,2.84833333333333,3.37203229905093,7.7020228948541,11.8371111111111
"143",5.34894544254264,44.6346263421969,2024,4,22,113,2024-04-22,5.37,-3.3,1768,2024-04-23,751,1.035,0,35.025,7.92783333333333,13.0073333333333,2.84833333333333,3.37203229905093,7.7020228948541,11.8371111111111
"144",0.117461238742218,44.3664478290357,2024,3,9,69,2024-03-09,14.49,5.61,1826,2024-03-12,87,10.05,0.0500000000000007,26.08,9.07133333333333,13.1983333333333,4.94433333333333,3.17292553215235,7.06119233154754,15.7839583333333
"145",0.117461238742218,44.3664478290357,2024,3,10,70,2024-03-10,10.59,2.74,1826,2024-03-12,87,6.665,0,26.08,9.07133333333333,13.1983333333333,4.94433333333333,3.17292553215235,7.06119233154754,15.7839583333333
"146",0.117461238742218,44.3664478290357,2024,3,11,71,2024-03-11,12.92,5.45,1826,2024-03-12,87,9.185,0,26.08,9.07133333333333,13.1983333333333,4.94433333333333,3.17292553215235,7.06119233154754,15.7839583333333
"147",2.32434462405189,44.3889199310117,2024,5,29,150,2024-05-29,17.98,10.16,1837,2024-05-30,579,14.07,4.07,125.59,12.1825,16.591,7.774,3.48974673869748,7.4528521217793,12.8552361111111
"148",1.32315689391354,44.2406504349493,2024,3,13,73,2024-03-13,17.68,3.4,1875,2024-03-14,191,10.54,0.539999999999999,19.12,9.07933333333333,13.3073333333333,4.85133333333333,3.11451849499732,7.31225853126331,15.5609305555556
"149",3.7226445983764,44.2375443985216,2024,6,13,165,2024-06-13,24.21,8.73,1887,2024-06-14,928,16.47,6.47,331.265,16.2936666666667,22.1686666666667,10.4186666666667,3.74446941981839,7.26909469264837,14.1751527777778
"150",4.92701588816509,44.2166800911093,2024,3,26,86,2024-03-26,12.13,8.36,1893,2024-03-28,112,10.245,0.245000000000001,50.35,10.22,15.1796666666667,5.26033333333333,2.8689024053174,7.75105605167716,16.1034861111111
"151",4.92701588816509,44.2166800911093,2024,3,27,87,2024-03-27,11.87,4.71,1893,2024-03-28,112,8.29,0,50.35,10.22,15.1796666666667,5.26033333333333,2.8689024053174,7.75105605167716,16.1034861111111
"152",6.10461897406734,43.8921670756657,2024,4,15,106,2024-04-15,19,7.96,1992,2024-04-24,712,13.48,3.48,44.28,8.92533333333333,14.269,3.58166666666667,3.36954696801557,7.66564411876091,12.6787777777778
"153",6.10461897406734,43.8921670756657,2024,4,16,107,2024-04-16,11.72,2.58,1992,2024-04-24,712,7.15,0,44.28,8.92533333333333,14.269,3.58166666666667,3.36954696801557,7.66564411876091,12.6787777777778
"154",6.10461897406734,43.8921670756657,2024,4,17,108,2024-04-17,11.23,0.31,1992,2024-04-24,712,5.77,0,44.28,8.92533333333333,14.269,3.58166666666667,3.36954696801557,7.66564411876091,12.6787777777778
"155",6.10461897406734,43.8921670756657,2024,4,18,109,2024-04-18,9.36,-1.48,1992,2024-04-24,712,3.94,0,44.28,8.92533333333333,14.269,3.58166666666667,3.36954696801557,7.66564411876091,12.6787777777778
"156",6.10461897406734,43.8921670756657,2024,4,19,110,2024-04-19,14.48,0.08,1992,2024-04-24,712,7.28,0,44.28,8.92533333333333,14.269,3.58166666666667,3.36954696801557,7.66564411876091,12.6787777777778
"157",6.10461897406734,43.8921670756657,2024,4,20,111,2024-04-20,14.39,2.04,1992,2024-04-24,712,8.215,0,44.28,8.92533333333333,14.269,3.58166666666667,3.36954696801557,7.66564411876091,12.6787777777778
"158",6.10461897406734,43.8921670756657,2024,4,21,112,2024-04-21,13,0.88,1992,2024-04-24,712,6.94,0,44.28,8.92533333333333,14.269,3.58166666666667,3.36954696801557,7.66564411876091,12.6787777777778
"159",6.10461897406734,43.8921670756657,2024,4,22,113,2024-04-22,8.31,0.32,1992,2024-04-24,712,4.315,0,44.28,8.92533333333333,14.269,3.58166666666667,3.36954696801557,7.66564411876091,12.6787777777778
"160",6.10461897406734,43.8921670756657,2024,4,23,114,2024-04-23,6.37,-0.46,1992,2024-04-24,712,2.955,0,44.28,8.92533333333333,14.269,3.58166666666667,3.36954696801557,7.66564411876091,12.6787777777778
"161",6.90327394449335,43.8563416618755,2024,4,15,106,2024-04-15,17.9,6.64,1996,2024-04-25,757,12.27,2.27,30.56,7.32516666666667,12.7183333333333,1.932,3.63111374494302,7.45031800304438,11.0478055555556
"162",6.90327394449335,43.8563416618755,2024,4,16,107,2024-04-16,14.21,0.79,1996,2024-04-25,757,7.5,0,30.56,7.32516666666667,12.7183333333333,1.932,3.63111374494302,7.45031800304438,11.0478055555556
"163",6.90327394449335,43.8563416618755,2024,4,17,108,2024-04-17,11.91,-0.65,1996,2024-04-25,757,5.63,0,30.56,7.32516666666667,12.7183333333333,1.932,3.63111374494302,7.45031800304438,11.0478055555556
"164",6.90327394449335,43.8563416618755,2024,4,18,109,2024-04-18,7.2,-2.16,1996,2024-04-25,757,2.52,0,30.56,7.32516666666667,12.7183333333333,1.932,3.63111374494302,7.45031800304438,11.0478055555556
"165",6.90327394449335,43.8563416618755,2024,4,19,110,2024-04-19,13.6,-2.41,1996,2024-04-25,757,5.595,0,30.56,7.32516666666667,12.7183333333333,1.932,3.63111374494302,7.45031800304438,11.0478055555556
"166",6.90327394449335,43.8563416618755,2024,4,20,111,2024-04-20,13.11,0.07,1996,2024-04-25,757,6.59,0,30.56,7.32516666666667,12.7183333333333,1.932,3.63111374494302,7.45031800304438,11.0478055555556
"167",6.90327394449335,43.8563416618755,2024,4,21,112,2024-04-21,11.29,-0.6,1996,2024-04-25,757,5.345,0,30.56,7.32516666666667,12.7183333333333,1.932,3.63111374494302,7.45031800304438,11.0478055555556
"168",6.90327394449335,43.8563416618755,2024,4,22,113,2024-04-22,3.55,-1.49,1996,2024-04-25,757,1.03,0,30.56,7.32516666666667,12.7183333333333,1.932,3.63111374494302,7.45031800304438,11.0478055555556
"169",6.90327394449335,43.8563416618755,2024,4,23,114,2024-04-23,5.1,-2.56,1996,2024-04-25,757,1.27,0,30.56,7.32516666666667,12.7183333333333,1.932,3.63111374494302,7.45031800304438,11.0478055555556
"170",6.90327394449335,43.8563416618755,2024,4,24,115,2024-04-24,9.73,-1.67,1996,2024-04-25,757,4.03,0,30.56,7.32516666666667,12.7183333333333,1.932,3.63111374494302,7.45031800304438,11.0478055555556
"171",0.738134796235499,43.7995981085167,2024,3,12,72,2024-03-12,15.26,6.15,2011,2024-03-13,197,10.705,0.705,23.475,9.02333333333333,13.1426666666667,4.904,3.13014266984478,7.27888333972464,15.7560277777778
"172",2.72179965795729,43.8125780995336,2024,4,7,98,2024-04-07,16.77,10.83,2021,2024-04-08,506,13.8,3.8,38.095,10.3548333333333,15.119,5.59066666666667,3.39789545325279,7.32588302701476,13.6556388888889
"173",5.30087879165883,43.7733624323249,2024,3,23,83,2024-03-23,15.7,6.45,2034,2024-03-25,292,11.075,1.075,50.105,9.98783333333333,15.085,4.89066666666667,2.83615714098136,7.74667335915948,16.1072638888889
"174",5.30087879165883,43.7733624323249,2024,3,24,84,2024-03-24,13.12,3.33,2034,2024-03-25,292,8.225,0,50.105,9.98783333333333,15.085,4.89066666666667,2.83615714098136,7.74667335915948,16.1072638888889
"175",4.50250101102574,43.6487932757976,2024,3,11,71,2024-03-11,14.74,8.16,2076,2024-03-12,0,11.45,1.45,79.18,11.287,14.5703333333333,8.00366666666667,2.05846949389671,6.48406676051956,17.5305
"176",-0.231911972629328,43.2099108298878,2024,4,14,105,2024-04-14,23.5,12.32,2182,2024-04-17,245,17.91,7.91,81.04,9.74066666666667,15.0536666666667,4.42766666666667,4.36743744126585,6.82600148387993,12.4428472222222
"177",-0.231911972629328,43.2099108298878,2024,4,15,106,2024-04-15,15.19,4.39,2182,2024-04-17,245,9.79,0,81.04,9.74066666666667,15.0536666666667,4.42766666666667,4.36743744126585,6.82600148387993,12.4428472222222
"178",-0.231911972629328,43.2099108298878,2024,4,16,107,2024-04-16,8.26,3.4,2182,2024-04-17,245,5.83,0,81.04,9.74066666666667,15.0536666666667,4.42766666666667,4.36743744126585,6.82600148387993,12.4428472222222
"179",5.85371529787471,43.1807256825456,2024,3,26,86,2024-03-26,13.74,12.82,2205,2024-03-27,274,13.28,3.28,194.405,12.869,14.5916666666667,11.1463333333333,1.50922053283445,5.20089804533666,17.5209027777778
"180",2.12771511077881,42.9518241882324,2024,5,12,133,2024-05-12,23.62,13.19,2257,2024-05-13,528,18.405,8.405,177.85,10.9285,16.5353333333333,5.32166666666667,4.44245585072524,7.39194539716584,14.3040138888889
"181",2.7153799533844,42.949275970459,2024,5,13,134,2024-05-13,23.24,12.36,2260,2024-05-14,349,17.8,7.8,226.085,11.978,16.904,7.052,3.68765851306608,6.96782931321733,15.3206944444444
"182",1.34712195396423,42.8033485412598,2024,6,17,169,2024-06-17,30.34,12.69,2276,2024-06-18,1218,21.515,11.515,350.98,15.8781666666667,21.6143333333333,10.142,4.7745754303341,7.25990887056057,13.6600416666667
"183",1.73446702957153,42.5280876159668,2024,6,24,176,2024-06-24,18.86,5.77,2312,2024-06-25,2267,12.315,2.315,71.76,11.511,16.904,6.118,4.63068702248918,7.28221089917906,8.05093055555556
