species,component,term,estimate,se,z,p
Microlestes minutulus,state,(Intercept),11.425951699685058,131.2201513399038,0.0870746724722794,0.9306121573431072
Microlestes minutulus,state,DOY_z,0.10008225590304037,136.11937133818262,7.352535860189244e-4,0.9994133525682973
Microlestes minutulus,det,(Intercept),1.4583308812967422,NA,NA,NA
Microlestes minutulus,det,Pitfall10,10.999084776974708,NA,NA,NA
Microlestes minutulus,det,Pitfall8,0.4169728264264768,NA,NA,NA
Microlestes minutulus,det,Pitfall6,-0.9000008556949094,NA,NA,NA
Microlestes minutulus,det,Pitfall4,-4.08428314988687,NA,NA,NA
Microlestes minutulus,det,Pitfall2,-4.897575704359868,NA,NA,NA
Microlestes minutulus,det,GPD,-0.07586701179466189,NA,NA,NA
Microlestes minutulus,det,eff_z,-1.3026285573640302,1.608225971694989,-0.8099785604078545,0.4179524979940901
Molops piceus,state,(Intercept),40.65145352926377,NA,NA,NA
Molops piceus,state,DOY_z,-13.900599538083497,NA,NA,NA
Molops piceus,det,(Intercept),2.047351886221158,22793.062103243625,8.982346807758685e-5,0.9999283312417195
Molops piceus,det,Pitfall10,44.29049691924249,NA,NA,NA
Molops piceus,det,Pitfall8,11.693206701568768,22793.072638003396,5.130158135008276e-4,0.9995906726209148
Molops piceus,det,Pitfall6,-7.969983995669763,22793.059480127216,-3.496671433081909e-4,0.9997210059906196
Molops piceus,det,Pitfall4,-37.3442238448994,22999.50745785168,-0.0016236966775630083,0.9987044780587959
Molops piceus,det,Pitfall2,-61.1518787813622,22793.135615311767,-0.0026829076882376,0.9978593519455581
Molops piceus,det,GPD,52.52973488628857,22793.135560194874,0.002304629599888163,0.9981611732516456
Molops piceus,det,eff_z,-30.943097322007326,24.272172752458616,-1.2748383771647716,0.20236645404586334
Nebria brevicollis,state,(Intercept),12.732386621803169,135.0469484341266,0.09428118716813355,0.9248857938057276
Nebria brevicollis,state,DOY_z,0.19998923129452503,192.32555425707284,0.0010398474194812848,0.9991703219479245
Nebria brevicollis,det,(Intercept),4.847859038919666,NA,NA,NA
Nebria brevicollis,det,Pitfall10,5.007677521344561,NA,NA,NA
Nebria brevicollis,det,Pitfall8,5.94694058760227,NA,NA,NA
Nebria brevicollis,det,Pitfall6,7.299655864921918,NA,NA,NA
Nebria brevicollis,det,Pitfall4,-2.6397672880176466,NA,NA,NA
Nebria brevicollis,det,Pitfall2,-2.936573858815474,NA,NA,NA
Nebria brevicollis,det,GPD,-7.830073789009013,NA,NA,NA
Nebria brevicollis,det,eff_z,2.112503380259626,1.6932549384649227,1.247599125371391,0.21217789894893346
Nebria salina,state,(Intercept),11.8935832718263,95.72864962307938,0.12424267258188562,0.9011231361290777
Nebria salina,state,DOY_z,-0.0880544706879813,134.52519019502193,-6.545574889009876e-4,0.9994777387227414
Nebria salina,det,(Intercept),2.6091046106942017,NA,NA,NA
Nebria salina,det,Pitfall10,9.59439097023125,NA,NA,NA
Nebria salina,det,Pitfall8,0.004218483572705156,NA,NA,NA
Nebria salina,det,Pitfall6,-0.9152568714129622,NA,NA,NA
Nebria salina,det,Pitfall4,-0.204668853228877,NA,NA,NA
Nebria salina,det,Pitfall2,0.4683717782030062,NA,NA,NA
Nebria salina,det,GPD,-6.337950897242663,NA,NA,NA
Nebria salina,det,eff_z,2.7184056450289362,0.9294155606552268,2.924854887422471,0.0034461688286372013
Notiophilus biguttatus,state,(Intercept),11.072802858964934,71.18922203078259,0.15554043917177515,0.8763952759990746
Notiophilus biguttatus,state,DOY_z,-0.08448087711705783,65.0231694298885,-0.0012992426831508065,0.9989633546140262
Notiophilus biguttatus,det,(Intercept),4.246312403967048,NA,NA,NA
Notiophilus biguttatus,det,Pitfall10,9.416340967511035,NA,NA,NA
Notiophilus biguttatus,det,Pitfall8,8.172239017546444,NA,NA,NA
Notiophilus biguttatus,det,Pitfall6,-1.744643020369312,NA,NA,NA
Notiophilus biguttatus,det,Pitfall4,-4.498511162346941,NA,NA,NA
Notiophilus biguttatus,det,Pitfall2,-7.567034603321744,NA,NA,NA
Notiophilus biguttatus,det,GPD,0.46792120530404263,NA,NA,NA
Notiophilus biguttatus,det,eff_z,-2.5076368008252024,1.3870424970119417,-1.8079019253031674,0.07062176607078068
Notiophilus quadripunctatus,state,(Intercept),14.291766491809208,383.39688819759675,0.037276688809334976,0.9702643922071507
Notiophilus quadripunctatus,state,DOY_z,2.369053601474238,371.2914990291936,0.0063805759293399985,0.9949090715204065
Notiophilus quadripunctatus,det,(Intercept),4.359826499917693,NA,NA,NA
Notiophilus quadripunctatus,det,Pitfall10,8.084694402805038,NA,NA,NA
Notiophilus quadripunctatus,det,Pitfall8,8.70780560007181,NA,NA,NA
Notiophilus quadripunctatus,det,Pitfall6,-1.3429609606490036,NA,NA,NA
Notiophilus quadripunctatus,det,Pitfall4,-3.0613866018236244,NA,NA,NA
Notiophilus quadripunctatus,det,Pitfall2,-3.1256256840142944,NA,NA,NA
Notiophilus quadripunctatus,det,GPD,-4.902700256579297,NA,NA,NA
Notiophilus quadripunctatus,det,eff_z,0.8835853381280074,0.9939505129444102,0.8889631089484882,0.3740229065844017
Notiophilus rufipes,state,(Intercept),11.231806623257846,120.31911747312749,0.09335014135028374,0.9256253989180563
Notiophilus rufipes,state,DOY_z,1.2246477036430825,245.12452422869941,0.004996022766373613,0.9960137671521881
Notiophilus rufipes,det,(Intercept),1.987497154582285,33554.72289606201,5.9231517445061004e-5,0.9999527400867453
Notiophilus rufipes,det,Pitfall10,11.069223768885223,33554.99373611756,3.2988305275618787e-4,0.9997367914101092
Notiophilus rufipes,det,Pitfall8,0.5574595551372056,33554.72301034829,1.661344529547405e-5,0.9999867443884977
Notiophilus rufipes,det,Pitfall6,-0.9430907577331503,33554.72292667713,-2.8106051115187768e-5,0.999977574615753
Notiophilus rufipes,det,Pitfall4,-3.783667271683036,33554.7227622194,-1.1276109471967439e-4,0.9999100296636546
Notiophilus rufipes,det,Pitfall2,-6.5617744979591315,33554.722611018755,-1.9555442534948463e-4,0.9998439701442114
Notiophilus rufipes,det,GPD,1.6493463591133122,33554.72359656452,4.915392476313467e-5,0.9999607808423444
Notiophilus rufipes,det,eff_z,-2.462615984984945,2.080414737538312,-1.1837139684459645,0.2365263076471736
Notiophilus substriatus,state,(Intercept),11.048787607764572,325.68492587697926,0.03392477431374279,0.9729371375102622
Notiophilus substriatus,state,DOY_z,-3.5467766992879994,641.0167139815169,-0.005533048705170373,0.995585288389778
Notiophilus substriatus,det,(Intercept),2.9943607788503575,7910.080219825357,3.785499888288704e-4,0.999697960815635
Notiophilus substriatus,det,Pitfall10,12.099520146073662,7922.483889427122,0.0015272382140430686,0.998781440682053
Notiophilus substriatus,det,Pitfall8,-1.0769435519417323,7910.080238894011,-1.3614824621454292e-4,0.9998913694167006
Notiophilus substriatus,det,Pitfall6,-0.9630998019968479,7910.080301336483,-1.2175600819553287e-4,0.9999028527611158
Notiophilus substriatus,det,Pitfall4,-1.9416459724809372,7910.080308578678,-2.45464761005672e-4,0.9998041474589392
Notiophilus substriatus,det,Pitfall2,-2.4217894981024757,7910.080388201515,-3.061649666310292e-4,0.9997557157038828
Notiophilus substriatus,det,GPD,-2.7016805427501907,7910.0800917903325,-3.415490755339121e-4,0.9997274832711734
Notiophilus substriatus,det,eff_z,0.370273585706438,0.6489109354007704,0.5706077144126956,0.5682655880333669
Parophonus maculicornis,state,(Intercept),10.297715350055093,56.369627893299764,0.18268198203378783,0.855047554097006
Parophonus maculicornis,state,DOY_z,0.059050536628143975,91.18159003749184,6.476146841030488e-4,0.9994832782783242
Parophonus maculicornis,det,(Intercept),1.084156249760298,11863.52021042301,9.13857127168531e-5,0.9999270847508468
Parophonus maculicornis,det,Pitfall10,8.498478644591785,11864.429088149911,7.162989960536738e-4,0.9994284761390035
Parophonus maculicornis,det,Pitfall8,-1.650131829478718,11863.520631887366,-1.390929287081451e-4,0.9998890199000248
Parophonus maculicornis,det,Pitfall6,-0.6895103080523874,11863.52024806842,-5.8120211677023206e-5,0.9999536267804584
Parophonus maculicornis,det,Pitfall4,1.2550092146287335,11863.519968224418,1.0578725521516254e-4,0.9999155939824915
Parophonus maculicornis,det,Pitfall2,4.169866980649524,11863.51974021503,3.5148649574160394e-4,0.9997195543574916
Parophonus maculicornis,det,GPD,-10.499556452569262,11863.523207704751,-8.850285255690601e-4,0.9992938494957634
Parophonus maculicornis,det,eff_z,6.097999806671273,3.3099038265661616,1.842349544336339,0.06542403706659057
Poecilus cupreus,state,(Intercept),13.857293158476647,188.29595298634484,0.07359315449271273,0.9413341182931146
Poecilus cupreus,state,DOY_z,-1.1452189070160061,287.02350998392893,-0.003989982935823373,0.9968164626646084
Poecilus cupreus,det,(Intercept),7.500741568324878,NA,NA,NA
Poecilus cupreus,det,Pitfall10,15.41637523668467,18727.05171479439,8.232142182052992e-4,0.9993431701592476
Poecilus cupreus,det,Pitfall8,8.16602309894017,NA,NA,NA
Poecilus cupreus,det,Pitfall6,-2.8767027654796817,NA,NA,NA
Poecilus cupreus,det,Pitfall4,-1.5502760258803123,NA,NA,NA
Poecilus cupreus,det,Pitfall2,-0.4010286436431467,NA,NA,NA
Poecilus cupreus,det,GPD,-11.25364933701593,NA,NA,NA
Poecilus cupreus,det,eff_z,4.521622585665344,0.9925608238354506,4.555511840768511,5.2258171600914275e-6
Poecilus versicolor,state,(Intercept),12.721972295272392,180.46083630594234,0.07049713697272428,0.9437979792473068
Poecilus versicolor,state,DOY_z,-1.5305627811992284,279.1095171635368,-0.005483735548517451,0.9956246339991875
Poecilus versicolor,det,(Intercept),3.918133641384468,19389.796604223775,2.020719309933845e-4,0.999838769927186
Poecilus versicolor,det,Pitfall10,7.754346194059693,19426.511153332856,3.991630886706767e-4,0.9996815139427647
Poecilus versicolor,det,Pitfall8,7.775833455311366,19392.653706290323,4.0096799401874265e-4,0.999680073836769
Poecilus versicolor,det,Pitfall6,-2.210048768089829,19389.7965654145,-1.1397998739356986e-4,0.999909057128015
Poecilus versicolor,det,Pitfall4,0.6377531912760454,19389.796130947045,3.289117569720914e-5,0.9999737566387292
Poecilus versicolor,det,Pitfall2,5.891353101550221,19389.795546832866,3.0383781444835896e-4,0.9997575725025936
Poecilus versicolor,det,GPD,-15.931103521561349,19389.798960879845,-8.216229344978442e-4,0.9993444398195201
Poecilus versicolor,det,eff_z,7.990610019900886,2.6323123379958373,3.0355858248891137,0.002400688881138263
Pseudoophonus rufipes,state,(Intercept),17.287145673128553,2357.274292329603,0.0073335316680708945,0.9941487407533911
Pseudoophonus rufipes,state,DOY_z,2.2711629639491244,4669.672123142156,4.863645463872292e-4,0.9996119372528152
Pseudoophonus rufipes,det,(Intercept),4.4486581489900505,NA,NA,NA
Pseudoophonus rufipes,det,Pitfall10,9.300457305550601,NA,NA,NA
Pseudoophonus rufipes,det,Pitfall8,9.333052604081752,NA,NA,NA
Pseudoophonus rufipes,det,Pitfall6,-2.4305020001597897,NA,NA,NA
Pseudoophonus rufipes,det,Pitfall4,-4.598946213902774,NA,NA,NA
Pseudoophonus rufipes,det,Pitfall2,-5.904669486222595,NA,NA,NA
Pseudoophonus rufipes,det,GPD,-1.2507340586299343,NA,NA,NA
Pseudoophonus rufipes,det,eff_z,-0.660813398925741,1.349733136729879,-0.4895881866890766,0.6244253375175264
Pterostichus madidus,state,(Intercept),13.091683291050668,220.8656896340106,0.0592744093152018,0.9527335436752377
Pterostichus madidus,state,DOY_z,-1.0218706346468158,147.08381043215152,-0.006947539852580824,0.9944567098103072
Pterostichus madidus,det,(Intercept),5.242023152089052,NA,NA,NA
Pterostichus madidus,det,Pitfall10,10.289958937470127,NA,NA,NA
Pterostichus madidus,det,Pitfall8,10.322085670295253,NA,NA,NA
Pterostichus madidus,det,Pitfall6,-3.144079379419064,NA,NA,NA
Pterostichus madidus,det,Pitfall4,-3.196641255302701,NA,NA,NA
Pterostichus madidus,det,Pitfall2,-3.6344889446734165,NA,NA,NA
Pterostichus madidus,det,GPD,-5.394811876355933,NA,NA,NA
Pterostichus madidus,det,eff_z,1.1303908322603033,0.7227805675617063,1.5639474592872171,0.11782990772911459
Pterostichus melanarius,state,(Intercept),13.966126744200764,383.02475895804406,0.036462725757450555,0.9709133994692368
Pterostichus melanarius,state,DOY_z,0.2772481324957007,583.4990693321638,4.7514751448193637e-4,0.9996208871483561
Pterostichus melanarius,det,(Intercept),10.946342147273272,NA,NA,NA
Pterostichus melanarius,det,Pitfall10,8.260669285812215,NA,NA,NA
Pterostichus melanarius,det,Pitfall8,7.095136401783402,NA,NA,NA
Pterostichus melanarius,det,Pitfall6,7.72337558135552,NA,NA,NA
Pterostichus melanarius,det,Pitfall4,5.595883212535339,NA,NA,NA
Pterostichus melanarius,det,Pitfall2,-15.080643538325063,NA,NA,NA
Pterostichus melanarius,det,GPD,-2.648078817906731,NA,NA,NA
Pterostichus melanarius,det,eff_z,-4.131662890206305,3.3141893972626075,-1.246658653129148,0.21252268551244485
Pterostichus strenuus,state,(Intercept),14.866367547493955,683.7147512496921,0.02174352318758846,0.9826525454858392
Pterostichus strenuus,state,DOY_z,1.0059946187595792,1112.5357132968863,9.042357982184828e-4,0.9992785243155944
Pterostichus strenuus,det,(Intercept),5.147900138879482,NA,NA,NA
Pterostichus strenuus,det,Pitfall10,11.79917255988585,NA,NA,NA
Pterostichus strenuus,det,Pitfall8,12.810617819864088,NA,NA,NA
Pterostichus strenuus,det,Pitfall6,-3.1785258379854597,NA,NA,NA
Pterostichus strenuus,det,Pitfall4,-6.451966089683396,NA,NA,NA
Pterostichus strenuus,det,Pitfall2,-9.514940585135323,NA,NA,NA
Pterostichus strenuus,det,GPD,-0.31645772463435895,NA,NA,NA
Pterostichus strenuus,det,eff_z,-3.841049939115326,2.5298522123461127,-1.5182902465093981,0.12894124538695695
Pterostichus vernalis,state,(Intercept),10.571254169672034,81.01944979023227,0.130477980250941,0.8961882744166633
Pterostichus vernalis,state,DOY_z,0.3109576638474835,147.51202986178822,0.00210801562515841,0.9983180481244449
Pterostichus vernalis,det,(Intercept),3.8593006798114455,19373.14822736511,1.9920875195493916e-4,0.9998410544134896
Pterostichus vernalis,det,Pitfall10,8.176123264018862,19373.68732516149,4.2202205118692913e-4,0.9996632751310348
Pterostichus vernalis,det,Pitfall8,8.348425826071603,19373.96412830107,4.309095325450924e-4,0.9996561839475196
Pterostichus vernalis,det,Pitfall6,-2.1602397441476304,19373.14830898726,-1.115069017019546e-4,0.9999110303648934
Pterostichus vernalis,det,Pitfall4,-3.7562754162860825,19373.14795680597,-1.938908134424518e-4,0.9998452975144421
Pterostichus vernalis,det,Pitfall2,-6.223184244855071,19373.147604797003,-3.212273179250512e-4,0.9997436976869273
Pterostichus vernalis,det,GPD,-0.5255490053585227,19373.15032374247,-2.712769975848709e-5,0.9999783552271952
Pterostichus vernalis,det,eff_z,-1.5431102102838894,3.004273132647321,-0.5136384550109542,0.6075047884842986
Stenolophus teutonus,state,(Intercept),9.600061266476022,157.5530695588183,0.06093223885360159,0.9514131742456827
Stenolophus teutonus,state,DOY_z,-4.395137371048688,525.1701721972884,-0.008368977530958452,0.9933225999857099
Stenolophus teutonus,det,(Intercept),1.8937663497692552,21229.933246808705,8.920265211167949e-5,0.9999288265811919
Stenolophus teutonus,det,Pitfall10,10.014757860345139,21231.87261977966,4.716850953135131e-4,0.999623649758844
Stenolophus teutonus,det,Pitfall8,-1.0681577753053308,21229.932922688076,-5.0313761197229615e-5,0.9999598554267618
Stenolophus teutonus,det,Pitfall6,-1.4533816154375023,21229.93327808221,-6.84590759848489e-5,0.9999453775602676
Stenolophus teutonus,det,Pitfall4,-0.5986716888010596,21229.933949547056,-2.819941363095161e-5,0.9999775001232432
Stenolophus teutonus,det,Pitfall2,-0.19126642426048182,21229.93512923962,-9.009279731479438e-6,0.9999928116347984
Stenolophus teutonus,det,GPD,-4.809514008017933,21229.931896340913,-2.2654401490788002e-4,0.9998192440297088
Stenolophus teutonus,det,eff_z,2.002455423212184,3.8490659990239284,0.5202445018401815,0.6028931718071602
Syntomus foveatus,state,(Intercept),17.88974244170709,3554.792575026774,0.005032569992237126,0.9959846070515241
Syntomus foveatus,state,DOY_z,-1.1646142327504432,1839.0793546892837,-6.332593695758209e-4,0.9994947321598019
Syntomus foveatus,det,(Intercept),8.786312170417855,NA,NA,NA
Syntomus foveatus,det,Pitfall10,10.73644478926076,NA,NA,NA
Syntomus foveatus,det,Pitfall8,11.452026160274782,NA,NA,NA
Syntomus foveatus,det,Pitfall6,12.487810602458802,NA,NA,NA
Syntomus foveatus,det,Pitfall4,-6.958870880780341,NA,NA,NA
Syntomus foveatus,det,Pitfall2,-9.704868888565649,NA,NA,NA
Syntomus foveatus,det,GPD,-9.22622961217555,NA,NA,NA
Syntomus foveatus,det,eff_z,0.6591652086375731,3.75139468942784,0.1757120386439819,0.8605201769903406
Syntomus obscuroguttatus,state,(Intercept),12.66332514356173,269.23832884582237,0.04703388703178775,0.9624862194591127
Syntomus obscuroguttatus,state,DOY_z,2.4958910447991762,838.0052240501034,0.0029783717012364947,0.9976236067166296
Syntomus obscuroguttatus,det,(Intercept),7.640597640640153,NA,NA,NA
Syntomus obscuroguttatus,det,Pitfall10,5.19432199439346,NA,NA,NA
Syntomus obscuroguttatus,det,Pitfall8,5.463608498887526,NA,NA,NA
Syntomus obscuroguttatus,det,Pitfall6,6.1148501156712625,NA,NA,NA
Syntomus obscuroguttatus,det,Pitfall4,9.702632657095277,NA,NA,NA
Syntomus obscuroguttatus,det,Pitfall2,-1.1456295441839706,NA,NA,NA
Syntomus obscuroguttatus,det,GPD,-17.689186082256125,NA,NA,NA
Syntomus obscuroguttatus,det,eff_z,5.697100176232211,4.5924673226646355,1.2405314563951315,0.21477888671398773
Tachys bistriatus,state,(Intercept),12.67322748657604,214.92076518155196,0.05896697546126113,0.9529784120867203
Tachys bistriatus,state,DOY_z,-0.24857542869749866,336.1393358065694,-7.395011598420626e-4,0.9994099634956443
Tachys bistriatus,det,(Intercept),6.981565160421032,NA,NA,NA
Tachys bistriatus,det,Pitfall10,8.919462487316167,NA,NA,NA
Tachys bistriatus,det,Pitfall8,8.536952049507866,NA,NA,NA
Tachys bistriatus,det,Pitfall6,7.8763177440854815,NA,NA,NA
Tachys bistriatus,det,Pitfall4,-6.352514180603436,NA,NA,NA
Tachys bistriatus,det,Pitfall2,-10.074972368400829,NA,NA,NA
Tachys bistriatus,det,GPD,-1.9236805706714961,NA,NA,NA
Tachys bistriatus,det,eff_z,-3.232743869301262,3.0104286884973668,-1.0738483464675133,0.2828906572723337
Trechus quadristriatus,state,(Intercept),10.78669999115114,51.218436145027816,0.2106019004681831,0.8331979292140748
Trechus quadristriatus,state,DOY_z,-0.3038025520088498,55.00464288387711,-0.005523216515562544,0.995593133222194
Trechus quadristriatus,det,(Intercept),3.4639000838799037,NA,NA,NA
Trechus quadristriatus,det,Pitfall10,10.396416836936819,NA,NA,NA
Trechus quadristriatus,det,Pitfall8,0.6177979553961219,NA,NA,NA
Trechus quadristriatus,det,Pitfall6,-0.3829166921614049,NA,NA,NA
Trechus quadristriatus,det,Pitfall4,-3.359348151563938,NA,NA,NA
Trechus quadristriatus,det,Pitfall2,-6.635299707150773,NA,NA,NA
Trechus quadristriatus,det,GPD,2.827249842906471,NA,NA,NA
Trechus quadristriatus,det,eff_z,-3.4004468466332756,1.8270995583479286,-1.8611174367027785,0.06272759435228423
