world_id,replicate_id,n_regional_species,n_genera,n_families,mean_species_per_genus,cv_species_per_genus,prop_monotypic_genera,mean_genera_per_family,cv_genera_per_family,prop_difficult_genera,n_observed_species,true_alpha_q0,true_gamma,true_mean_occupancy,true_mean_bray_curtis
32,4,307,92,23,3.3369565217391304,0.46441739809670635,0.11956521739130435,4,3.59687364248454,0.32608695652173914,72,18.530864197530864,72,0.2573731138545953,0.8016759263220503
32,5,307,92,29,3.3369565217391304,0.47699674342827475,0.10869565217391304,3.1724137931034484,3.6275139810839825,0.32608695652173914,72,18.308641975308642,72,0.2542866941015089,0.7977076198023854
33,1,254,254,34,1,0,1,7.470588235294118,0.938591564816462,0.051181102362204724,126,30.82882882882883,126,0.24467324467324467,0.8613495687361117
33,2,254,254,34,1,0,1,7.470588235294118,1.0623317761190008,0.051181102362204724,126,30.91891891891892,126,0.24538824538824539,0.8707105303519672
33,3,254,254,34,1,0,1,7.470588235294118,0.6795444659013271,0.051181102362204724,126,30.52252252252252,126,0.24224224224224225,0.8665861553945026
33,4,254,254,34,1,0,1,7.470588235294118,0.8720175524255886,0.051181102362204724,126,30.864864864864863,126,0.24495924495924495,0.8640605040747579
33,5,254,254,34,1,0,1,7.470588235294118,0.6969012810902384,0.051181102362204724,126,32.6036036036036,126,0.25875875875875876,0.8595818376357429
34,1,993,100,8,9.93,0.44262405395570975,0,12.5,2.5699805446734416,0.15,493,21.875,353,0.06196883852691218,0.9157456416991882
34,2,993,100,8,9.93,0.49671512114716065,0,12.5,2.505855998598939,0.15,493,24.078125,382,0.06303174083769633,0.910279643607622
34,3,993,100,8,9.93,0.4841830272635514,0.01,12.5,2.4411706793492103,0.15,493,24.921875,357,0.06980917366946779,0.8996647737308501
34,4,993,100,7,9.93,0.4391387892439606,0,14.285714285714286,2.245721858705273,0.15,493,22.875,356,0.06425561797752809,0.9160925909204857
34,5,993,100,9,9.93,0.5189051380880368,0.02,11.11111111111111,2.6291110665013755,0.15,493,23.328125,368,0.06339164402173914,0.91879930023015
35,1,491,43,7,11.418604651162791,0.4873171232904779,0,6.142857142857143,2.2150476092633777,0.18604651162790697,151,6.557377049180328,137,0.04786406605241115,0.9492354682459646
35,2,491,43,5,11.418604651162791,0.399607437761953,0,8.6,1.9760600731393492,0.18604651162790697,151,6.024793388429752,133,0.044927893504252435,0.953360313729346
35,3,491,43,8,11.418604651162791,0.574668492045047,0,5.375,2.3022081247934105,0.18604651162790697,151,6.040983606557377,132,0.045765027322404374,0.9562276682221899
35,4,491,43,8,11.418604651162791,0.45394829316044777,0,5.375,2.3022081247934105,0.18604651162790697,151,5.283333333333333,132,0.03936910084451068,0.9606506877336676
35,5,491,43,6,11.418604651162791,0.46546797399534245,0,7.166666666666667,2.107700476348316,0.18604651162790697,151,5.385245901639344,132,0.0407973174366617,0.9601621021007991
36,1,695,318,8,2.1855345911949686,0.5254466105621092,0.34591194968553457,39.75,1.4090456731968677,0.27358490566037735,482,199.45238095238096,466,0.42800940118536684,0.4946071543687997
36,2,695,318,8,2.1855345911949686,0.5860527106251568,0.36792452830188677,39.75,1.3165637524474803,0.27358490566037735,482,201.72619047619048,474,0.4255826803295158,0.48819271261956626
36,3,695,318,8,2.1855345911949686,0.6135789854101262,0.39622641509433965,39.75,1.329683590774782,0.27358490566037735,482,185.07142857142858,467,0.39629856225145305,0.510813931823497
36,4,695,318,8,2.1855345911949686,0.6081734070113184,0.3742138364779874,39.75,1.3326720291245302,0.27358490566037735,482,213.02380952380952,470,0.453242147922999,0.47275055132881505
36,5,695,318,8,2.1855345911949686,0.5826621771029888,0.3742138364779874,39.75,1.3790825609750408,0.27358490566037735,482,213.32142857142858,465,0.4587557603686636,0.49384400518090177
37,1,811,46,4,17.630434782608695,0.4514480725990501,0,11.5,1.826086956521739,0.021739130434782608,186,61.37593984962406,186,0.32997817123453793,0.759651470867731
37,2,811,46,4,17.630434782608695,0.4656361518708532,0,11.5,1.826086956521739,0.021739130434782608,186,58.1578947368421,186,0.3126768534238823,0.7651196097605923
37,3,811,46,5,17.630434782608695,0.4539748090976837,0,9.2,1.9930171103802474,0.021739130434782608,186,63.150375939849624,186,0.33951815021424525,0.7512176214425348
37,4,811,46,4,17.630434782608695,0.3827117072827155,0,11.5,1.826086956521739,0.021739130434782608,186,56.255639097744364,186,0.30244967256851807,0.7743650947656747
37,5,811,46,4,17.630434782608695,0.4708274913841519,0,11.5,1.826086956521739,0.021739130434782608,186,56.72932330827068,186,0.30499636187242296,0.7792438920276935
38,1,608,238,38,2.5546218487394956,1.2827002292516314,0.592436974789916,6.2631578947368425,3.3041286463350743,0.3697478991596639,232,16.60655737704918,230,0.0722024233784747,0.9270357483424431
38,2,608,238,37,2.5546218487394956,1.165441602181718,0.5798319327731093,6.4324324324324325,3.6932114516083834,0.3697478991596639,232,15.040983606557377,227,0.06625983967646422,0.9321787395812187
38,3,608,238,38,2.5546218487394956,1.211145573859234,0.592436974789916,6.2631578947368425,3.178719941127569,0.3697478991596639,232,15.459016393442623,230,0.06721311475409836,0.9254439447033425
38,4,608,238,32,2.5546218487394956,1.1138146310604782,0.5756302521008403,7.4375,3.5543504417846816,0.3697478991596639,232,15.71311475409836,224,0.0701478337236534,0.9166576999149543
38,5,608,238,35,2.5546218487394956,1.4268261089828291,0.6512605042016807,6.8,3.590482307389125,0.3697478991596639,232,16.581967213114755,225,0.07369763205828779,0.9175198865275621
39,1,576,319,58,1.8056426332288402,0.49491271797642544,0.4482758620689655,5.5,3.354852965854471,0.16614420062695925,187,33.875,185,0.1831081081081081,0.8216887227340665
39,2,576,319,61,1.8056426332288402,0.5083717316393493,0.445141065830721,5.229508196721311,3.292212499531004,0.16614420062695925,187,33,184,0.1793478260869565,0.8260901167299071
39,3,576,319,59,1.8056426332288402,0.47298969765837606,0.42946708463949845,5.406779661016949,3.333777521296568,0.16614420062695925,187,33.25,182,0.18269230769230768,0.825701999136839
39,4,576,319,62,1.8056426332288402,0.498795209498998,0.445141065830721,5.145161290322581,3.451358030893892,0.16614420062695925,187,33.53125,184,0.18223505434782608,0.8267596804066127
39,5,576,319,62,1.8056426332288402,0.5537757669708897,0.5015673981191222,5.145161290322581,3.4517168615870704,0.16614420062695925,187,32.3125,185,0.17466216216216215,0.8317727651489685
40,1,194,109,48,1.7798165137614679,0.5688755809775097,0.5137614678899083,2.2708333333333335,2.9164550387226083,0.027522935779816515,133,15.835616438356164,93,0.1702754455737222,0.7003833133793492
40,2,194,109,48,1.7798165137614679,0.5034559730986637,0.44954128440366975,2.2708333333333335,2.8535276393696054,0.027522935779816515,133,10.349315068493151,94,0.11009909647333138,0.7674903101737273
40,3,194,109,52,1.7798165137614679,0.5479375785962366,0.5137614678899083,2.0961538461538463,3.2359650065718655,0.027522935779816515,133,10.068493150684931,95,0.10598413842826243,0.7311402492440228
40,4,194,109,49,1.7798165137614679,0.5371626120092601,0.48623853211009177,2.2244897959183674,3.0075976467331613,0.027522935779816515,133,12.650684931506849,91,0.1390185157308445,0.7599888556022881
40,5,194,109,45,1.7798165137614679,0.5739907540902965,0.5229357798165137,2.422222222222222,2.9410464124003344,0.027522935779816515,133,12.58904109589041,91,0.13834111094385065,0.7626744829139728
41,1,275,245,27,1.1224489795918366,0.33415920812056843,0.8938775510204081,9.074074074074074,0.6308019711241402,0.05714285714285714,71,7.961240310077519,69,0.11538029434894956,0.9251869416862026
41,2,275,245,27,1.1224489795918366,0.32427840332251684,0.889795918367347,9.074074074074074,0.5492593522461491,0.05714285714285714,71,8.837209302325581,70,0.12624584717607973,0.9204612900643696
41,3,275,245,27,1.1224489795918366,0.303553448079036,0.8816326530612245,9.074074074074074,0.6519230662910195,0.05714285714285714,71,10.217054263565892,71,0.14390217272628017,0.9173954527859405
41,4,275,245,27,1.1224489795918366,0.3140869136895653,0.8857142857142857,9.074074074074074,0.5406880568244081,0.05714285714285714,71,8.317829457364342,69,0.1205482530052803,0.9224178150683737
41,5,275,245,27,1.1224489795918366,0.303553448079036,0.8816326530612245,9.074074074074074,0.618840455040241,0.05714285714285714,71,8.015503875968992,70,0.11450719822812847,0.9278809265209558
42,1,793,314,57,2.5254777070063694,0.9601258312160162,0.4872611464968153,5.508771929824562,4.544322552913886,0.3471337579617834,544,100.67479674796748,447,0.22522325894399883,0.5961441074792457
42,2,793,314,55,2.5254777070063694,0.9384914233556567,0.5063694267515924,5.709090909090909,4.441548761771527,0.3471337579617834,544,99.20325203252033,453,0.21899172634110448,0.5927489346014132
42,3,793,314,62,2.5254777070063694,0.9802618991096299,0.5222929936305732,5.064516129032258,4.567555018919442,0.3471337579617834,544,107.60975609756098,466,0.23092222338532398,0.5878699212047928
42,4,793,314,68,2.5254777070063694,1.0583978593254182,0.5414012738853503,4.617647058823529,4.5766964967353685,0.3471337579617834,544,94.130081300813,460,0.20463061152350653,0.6107189652692073
42,5,793,314,56,2.5254777070063694,1.0808766683137179,0.5191082802547771,5.607142857142857,4.481262606112055,0.3471337579617834,544,104.1951219512195,470,0.22169174883238194,0.5929779315709324
43,1,771,298,42,2.587248322147651,0.7930104081210756,0.41946308724832215,7.095238095238095,4.059094959930015,0.3825503355704698,404,182.81666666666666,404,0.452516501650165,0.5937046103486088
43,2,771,298,42,2.587248322147651,0.8093339653684829,0.37919463087248323,7.095238095238095,3.971617508572285,0.3825503355704698,404,181.88333333333333,404,0.4502062706270627,0.5885290513997319
43,3,771,298,43,2.587248322147651,0.7891954869318336,0.412751677852349,6.930232558139535,3.816707226005868,0.3825503355704698,404,184.45833333333334,404,0.45658003300330036,0.5843942593222679
43,4,771,298,43,2.587248322147651,0.7371266090676853,0.3691275167785235,6.930232558139535,4.131196150463319,0.3825503355704698,404,191.13333333333333,404,0.4731023102310231,0.5691968368080732
43,5,771,298,40,2.587248322147651,0.793644445488124,0.3691275167785235,7.45,3.918811222469112,0.3825503355704698,404,180.93333333333334,404,0.44785478547854785,0.5795553875301722
44,1,644,265,14,2.430188679245283,0.5484351035161856,0.2792452830188679,18.928571428571427,2.0928372335858088,0.3660377358490566,158,40.252873563218394,158,0.2547650225520151,0.7768457974666106
44,2,644,265,14,2.430188679245283,0.5565612245594926,0.29056603773584905,18.928571428571427,2.19898828330435,0.3660377358490566,158,36.9080459770115,158,0.2335952277026044,0.796175972777723
44,3,644,265,14,2.430188679245283,0.5183743946943097,0.2641509433962264,18.928571428571427,2.0777024560044546,0.3660377358490566,158,36.770114942528735,158,0.23272224647170087,0.8022971480029928
44,4,644,265,14,2.430188679245283,0.5071165104636308,0.22641509433962265,18.928571428571427,2.1846873159711726,0.3660377358490566,158,37.05747126436781,158,0.23454095736941658,0.7978890135798752
44,5,644,265,14,2.430188679245283,0.560007752309248,0.2679245283018868,18.928571428571427,2.1065388245193803,0.3660377358490566,158,38.632183908045974,158,0.2445074930888986,0.7875168889346108
45,1,853,285,15,2.992982456140351,0.7059824125677887,0.27017543859649124,19,2.6211824710419958,0.37543859649122807,438,122.63265306122449,430,0.2851922164214523,0.7624820125285088
45,2,853,285,15,2.992982456140351,0.6521499607458859,0.24912280701754386,19,2.4896302546577083,0.37543859649122807,438,121.85714285714286,434,0.2807768268597762,0.7645316400150621
45,3,853,285,17,2.992982456140351,0.7026338233550302,0.2631578947368421,16.764705882352942,2.6244367992749864,0.37543859649122807,438,119.93877551020408,435,0.2757213230119634,0.7681820689800968
45,4,853,285,15,2.992982456140351,0.7606563469188967,0.28771929824561404,19,2.566796602031612,0.37543859649122807,438,116.9795918367347,434,0.2695382300385592,0.7776844502960651
45,5,853,285,15,2.992982456140351,0.6992691989427108,0.256140350877193,19,2.66579262816282,0.37543859649122807,438,121.89795918367346,434,0.28087087369510016,0.7675060896455279
46,1,608,285,25,2.1333333333333333,0.5328140811487836,0.3333333333333333,11.4,2.530211421378238,0.28421052631578947,212,89.28461538461538,212,0.42115384615384616,0.6761895906653337
46,2,608,285,25,2.1333333333333333,0.5443067208275387,0.3543859649122807,11.4,2.4720142843306863,0.28421052631578947,212,88.16923076923077,212,0.41589259796806965,0.680847049050899
46,3,608,285,25,2.1333333333333333,0.5652259359891305,0.3684210526315789,11.4,2.668839527186563,0.28421052631578947,212,86.87692307692308,212,0.4097968069666183,0.682949101835486
46,4,608,285,24,2.1333333333333333,0.5471421631120468,0.3473684210526316,11.875,2.525743642305329,0.28421052631578947,212,88.67692307692307,212,0.41828737300435415,0.6749395427641597
46,5,608,285,24,2.1333333333333333,0.5313600238181001,0.3333333333333333,11.875,2.611212724403586,0.28421052631578947,212,89.05384615384615,212,0.42006531204644415,0.6785485646972705
47,1,88,88,56,1,0,1,1.5714285714285714,0.5801629347036114,0.06818181818181818,12,2.303030303030303,11,0.16450216450216448,0.9204556485054896
47,2,88,88,56,1,0,1,1.5714285714285714,0.5269591544068887,0.06818181818181818,12,2.5384615384615383,12,0.19642857142857142,0.8712833075723612
47,3,88,88,56,1,0,1,1.5714285714285714,0.4517267978821586,0.06818181818181818,12,2.263157894736842,12,0.17063492063492064,0.86670566450521
47,4,88,88,56,1,0,1,1.5714285714285714,0.4982312818540013,0.06818181818181818,12,2.3846153846153846,12,0.18452380952380953,0.8868255647885909
47,5,88,88,56,1,0,1,1.5714285714285714,0.4982312818540013,0.06818181818181818,12,2.575,12,0.20436507936507936,0.8618983292745042
48,1,650,198,32,3.282828282828283,0.6313139427623428,0.21212121212121213,6.1875,3.921012164091586,0.20707070707070707,111,43.944954128440365,111,0.3959004876436069,0.8752339144230206
48,2,650,198,36,3.282828282828283,0.6619084533292442,0.21212121212121213,5.5,4.132287130675019,0.20707070707070707,111,43.80733944954128,111,0.3946607157616332,0.8763107416151458
48,3,650,198,37,3.282828282828283,0.5832247172365578,0.16666666666666666,5.351351351351352,4.253336435024532,0.20707070707070707,111,41.5045871559633,111,0.373915199603273,0.8835463591852301
48,4,650,198,35,3.282828282828283,0.556781755418613,0.15656565656565657,5.6571428571428575,3.9827436459796126,0.20707070707070707,111,43.57798165137615,111,0.39259442929167704,0.874910010974911
48,5,650,198,37,3.282828282828283,0.5991592343138482,0.1717171717171717,5.351351351351352,4.254020546948795,0.20707070707070707,111,43.68807339449541,111,0.393586246797256,0.8749727381971775
49,1,448,255,68,1.7568627450980392,0.5211456727237581,0.49411764705882355,3.75,3.486167881905458,0.33725490196078434,276,119.97115384615384,256,0.4686373197115385,0.37168576200718695
49,2,448,255,72,1.7568627450980392,0.5746887713554557,0.5372549019607843,3.5416666666666665,3.440177663982505,0.33725490196078434,276,116.63461538461539,256,0.45560396634615385,0.38717632537679975
49,3,448,255,66,1.7568627450980392,0.5356296948821742,0.49411764705882355,3.8636363636363638,3.446829328452981,0.33725490196078434,276,132.03846153846155,261,0.5058944886531094,0.3700195629010249
49,4,448,255,70,1.7568627450980392,0.49348875990958363,0.4588235294117647,3.642857142857143,3.5188674546054006,0.33725490196078434,276,113.90384615384616,259,0.4397831897831898,0.3858823463738003
49,5,448,255,65,1.7568627450980392,0.5543533594745632,0.5098039215686274,3.923076923076923,3.5133810093524054,0.33725490196078434,276,118.91346153846153,259,0.45912533412533413,0.40100298709260984
50,1,350,284,95,1.232394366197183,0.6411041891769663,0.8767605633802817,2.9894736842105263,1.7643157494789112,0.05985915492957746,91,15.13888888888889,89,0.17009987515605493,0.8541297241497074
50,2,350,284,94,1.232394366197183,0.5801419470557911,0.8591549295774648,3.021276595744681,1.8193569362043425,0.05985915492957746,91,18.694444444444443,88,0.21243686868686867,0.8201602501907493
50,3,350,284,91,1.232394366197183,0.5298370048880656,0.852112676056338,3.120879120879121,1.8937397519106665,0.05985915492957746,91,16.5,90,0.18333333333333332,0.8461535315888536
50,4,350,284,94,1.232394366197183,0.5555591464832706,0.8450704225352113,3.021276595744681,1.7601204955588634,0.05985915492957746,91,16.47222222222222,90,0.18302469135802468,0.8366928925903595
50,5,350,284,92,1.232394366197183,0.5513554627695363,0.8591549295774648,3.0869565217391304,2.0598312754335053,0.05985915492957746,91,16.305555555555557,90,0.18117283950617283,0.8485372800995088
51,1,314,99,19,3.1717171717171717,0.5291887675927708,0.1111111111111111,5.2105263157894735,2.9680874724115998,0.20202020202020202,30,1.6391752577319587,19,0.06108336534767576,0.933667644484324
51,2,314,99,18,3.1717171717171717,0.5803826181102868,0.1717171717171717,5.5,2.9760018923052414,0.20202020202020202,30,2.357142857142857,20,0.09635036496350365,0.9187398550530932
51,3,314,99,20,3.1717171717171717,0.6992821295977161,0.2222222222222222,4.95,2.8126514193375947,0.20202020202020202,30,1.4891304347826086,15,0.06666666666666667,0.931674593723501
51,4,314,99,18,3.1717171717171717,0.5786322636697814,0.13131313131313133,5.5,3.019463679853155,0.20202020202020202,30,1.5333333333333334,19,0.0530157510564733,0.9637913118381565
51,5,314,99,17,3.1717171717171717,0.5461674956922788,0.1717171717171717,5.823529411764706,2.887603902957868,0.20202020202020202,30,1.3846153846153846,17,0.038643194504079006,0.9767020651279031
52,1,187,64,23,2.921875,0.5921745390828632,0.234375,2.782608695652174,2.9949242394898894,0.328125,92,26.774774774774773,92,0.291030160595378,0.7416652702633078
52,2,187,64,21,2.921875,0.6257587662988253,0.21875,3.0476190476190474,2.930206204081464,0.328125,92,22.9009009009009,92,0.24892283587935762,0.7690324162369386
52,3,187,64,21,2.921875,0.6798715117895311,0.15625,3.0476190476190474,2.783219983501574,0.328125,92,25.63963963963964,92,0.27869173521347435,0.7384417963312735
52,4,187,64,21,2.921875,0.5532168197153889,0.1875,3.0476190476190474,3.078918045048455,0.328125,92,27.45945945945946,92,0.2984723854289072,0.7200963937121182
52,5,187,64,23,2.921875,0.5002714820110362,0.171875,2.782608695652174,2.842051971817434,0.328125,92,27.7027027027027,92,0.3011163337250294,0.7292485277971495
53,1,296,290,7,1.0206896551724138,0.1396989563783779,0.9793103448275862,41.42857142857143,0.8544119718715135,0.08275862068965517,141,12.90625,129,0.1000484496124031,0.9260518534080219
53,2,296,290,7,1.0206896551724138,0.1396989563783779,0.9793103448275862,41.42857142857143,0.5424069608122066,0.08275862068965517,141,13.9375,131,0.10639312977099237,0.9123031220002203
53,3,296,290,7,1.0206896551724138,0.1396989563783779,0.9793103448275862,41.42857142857143,0.574066303218956,0.08275862068965517,141,13.0625,126,0.10367063492063493,0.9238042614509104
53,4,296,290,7,1.0206896551724138,0.16173589506054903,0.9827586206896551,41.42857142857143,0.9516241826571221,0.08275862068965517,141,12.5,129,0.09689922480620156,0.9234557162486903
53,5,296,290,7,1.0206896551724138,0.1396989563783779,0.9793103448275862,41.42857142857143,1.0375433651859087,0.08275862068965517,141,14.40625,131,0.10997137404580153,0.913769113699196
54,1,437,50,9,8.74,0.6342320941205759,0.02,5.555555555555555,2.46,0.14,125,3.5681818181818183,59,0.059133709981167605,0.9426173247885997
54,2,437,50,5,8.74,0.8608232879220331,0.06,10,2.0124611797498106,0.14,125,3.9318181818181817,64,0.060069444444444446,0.9359594344540011
54,3,437,50,5,8.74,0.6450914485094765,0.04,10,2.0124611797498106,0.14,125,3.744186046511628,64,0.05590277777777778,0.9533561064963693
54,4,437,50,10,8.74,0.7172586944079409,0.02,5,2.5298221281347035,0.14,125,3.7209302325581395,56,0.06349206349206349,0.9406403335361214
54,5,437,50,8,8.74,0.5928649296624731,0,6.25,2.3758787847867997,0.14,125,3.3181818181818183,56,0.05793650793650794,0.9201209915186097
55,1,97,97,40,1,0,1,2.425,0.8241472873688408,0.1134020618556701,61,11.444444444444445,61,0.18761384335154827,0.8443583211690835
55,2,97,97,40,1,0,1,2.425,0.639439543564105,0.1134020618556701,61,12.022222222222222,61,0.1970856102003643,0.844799408105446
55,3,97,97,40,1,0,1,2.425,0.6462224386705712,0.1134020618556701,61,11.955555555555556,61,0.19599271402550092,0.8553110540989323
55,4,97,97,40,1,0,1,2.425,0.8241472873688408,0.1134020618556701,61,12.533333333333333,60,0.20888888888888887,0.8563902332576121
55,5,97,97,40,1,0,1,2.425,0.5823391167786315,0.1134020618556701,61,11.911111111111111,61,0.19526411657559198,0.8547600017580882
56,1,122,122,10,1,0,1,12.2,1.8654620446023265,0.3114754098360656,33,12.44186046511628,33,0.3770260747004933,0.6717648691673316
56,2,122,122,10,1,0,1,12.2,1.085218936595096,0.3114754098360656,33,13.651162790697674,33,0.41367159971811135,0.666826458815715
56,3,122,122,10,1,0,1,12.2,2.2503446141378634,0.3114754098360656,33,11.895348837209303,33,0.36046511627906974,0.6996405716610581
56,4,122,122,10,1,0,1,12.2,1.0516818993415877,0.3114754098360656,33,12.790697674418604,33,0.3875968992248062,0.6807384673130885
56,5,122,122,10,1,0,1,12.2,1.377439445088525,0.3114754098360656,33,14.662790697674419,33,0.44432699083861876,0.6290104253638339
57,1,964,262,52,3.6793893129770994,0.5412383883716725,0.12595419847328243,5.038461538461538,4.913096989168293,0.35877862595419846,123,11.419354838709678,82,0.13926042486231313,0.7843303536923696
57,2,964,262,48,3.6793893129770994,0.5521101189571639,0.10305343511450382,5.458333333333333,4.986174344565003,0.35877862595419846,123,14.064516129032258,96,0.14650537634408603,0.7932398244499504
57,3,964,262,51,3.6793893129770994,0.5171728220699031,0.12213740458015267,5.137254901960785,5.002939815196245,0.35877862595419846,123,13.516129032258064,86,0.1571642910727682,0.7565327337081283
57,4,964,262,50,3.6793893129770994,0.596463002854099,0.1297709923664122,5.24,4.952920202711932,0.35877862595419846,123,12.258064516129032,86,0.14253563390847712,0.7883523627446236
57,5,964,262,43,3.6793893129770994,0.5936092528640423,0.15267175572519084,6.093023255813954,4.663277106988749,0.35877862595419846,123,11.903225806451612,85,0.14003795066413663,0.7826893625486653
58,1,464,333,17,1.3933933933933933,0.44816112290336185,0.6756756756756757,19.58823529411765,1.1044117692177213,0.018018018018018018,46,8.601851851851851,46,0.18699677938808373,0.8871977022026905
58,2,464,333,17,1.3933933933933933,0.49110479767295506,0.6966966966966966,19.58823529411765,1.1026404859547339,0.018018018018018018,46,7.87037037037037,46,0.17109500805152977,0.8813244942919145
58,3,464,333,17,1.3933933933933933,0.4618000914421401,0.6816816816816816,19.58823529411765,1.1231316543492527,0.018018018018018018,46,9.38888888888889,46,0.2041062801932367,0.8733838394795924
58,4,464,333,17,1.3933933933933933,0.49110479767295506,0.6966966966966966,19.58823529411765,1.0909077501599291,0.018018018018018018,46,8.824074074074074,46,0.19182769726247986,0.8764290569168739
58,5,464,333,17,1.3933933933933933,0.4446860229291118,0.6666666666666666,19.58823529411765,1.1442525151044358,0.018018018018018018,46,8.462962962962964,46,0.18397745571658614,0.8818887105848736
59,1,184,72,27,2.5555555555555554,0.48211440899718955,0.18055555555555555,2.6666666666666665,3.2475952641916455,0,72,23.849557522123895,72,0.331243854473943,0.7418943809686185
59,2,184,72,29,2.5555555555555554,0.5082455967578194,0.2361111111111111,2.4827586206896552,3.216140093149773,0,72,22.539823008849556,72,0.31305309734513276,0.7613765403875925
59,3,184,72,28,2.5555555555555554,0.5796131782548773,0.2638888888888889,2.5714285714285716,3.2336960468567213,0,72,22.04424778761062,72,0.3061701081612586,0.7598364168701742
59,4,184,72,28,2.5555555555555554,0.5290365356077791,0.2638888888888889,2.5714285714285716,3.2336960468567213,0,72,23.327433628318584,72,0.323992133726647,0.7382243901783018
59,5,184,72,33,2.5555555555555554,0.47762023563274153,0.2222222222222222,2.1818181818181817,3.1116381002080993,0,72,21.035398230088497,72,0.2921583087512291,0.7583007625216426
60,1,945,156,22,6.0576923076923075,0.7330570495835004,0.08333333333333333,7.090909090909091,3.7780809440838437,0.30128205128205127,207,38.13636363636363,207,0.18423364075537987,0.9302790926377257
60,2,945,156,19,6.0576923076923075,0.625376083826958,0.057692307692307696,8.210526315789474,3.5633133644263686,0.30128205128205127,207,37.1,207,0.17922705314009663,0.9326188983107823
60,3,945,156,19,6.0576923076923075,0.739742003415797,0.0641025641025641,8.210526315789474,3.739800945386146,0.30128205128205127,207,34.872727272727275,207,0.16846728151075976,0.9352316007969227
60,4,945,156,19,6.0576923076923075,0.6633035400516205,0.0641025641025641,8.210526315789474,3.504782248874279,0.30128205128205127,207,36.77272727272727,207,0.17764602547211242,0.9326785103203081
60,5,945,156,17,6.0576923076923075,0.787180837411145,0.11538461538461539,9.176470588235293,3.5059092362252584,0.30128205128205127,207,36.72727272727273,207,0.17742643829600352,0.932894934517112
