alpha_q0_spearman,bray_spearman,jaccard_spearman,sorensen_spearman,world_id,replicate_id,scenario
0.9479937210393762,0.9925663592269727,0.8354383917589098,0.8354383917589098,13,1,rare_weighted_error
0.9848436628208739,0.9931733752641224,0.9763933287011032,0.9763933287011032,13,1,mixed_rtu_reporting
0.9892891147996103,0.9905181987868086,0.9788308602846678,0.9788308602846678,13,1,drop_unresolved
0.9985255409019462,0.9998381785474827,0.999335280830406,0.999335280830406,13,1,rare_species_to_genus
0.9948199320661149,0.9848338883720238,0.9942511880803594,0.9942511880803594,13,1,difficult_genera_to_genus
0.9401513295008955,0.8208518493138273,0.8502374703279124,0.8502374703279124,13,1,genus_level
0.5376116058088048,0.2487543584838142,0.3837065601760787,0.3837065601760787,13,1,family_level
0.9556159433918423,0.9929601651046074,0.8411885792095576,0.8411885792095576,13,2,observed_congeneric_error
0.914083786271305,0.9968791742098276,0.8965071298120006,0.8965071298120006,13,2,regional_congeneric_error
0.9381976406729,0.9927188358077059,0.837153274649953,0.837153274649953,13,2,rare_weighted_error
0.9809729882814798,0.9945252202348487,0.978169009440073,0.978169009440073,13,2,mixed_rtu_reporting
0.9838205743186875,0.991517097459102,0.9764934102056123,0.9764934102056123,13,2,drop_unresolved
0.9998307743195207,0.9999095038056337,0.9997849642046914,0.9997849642046914,13,2,rare_species_to_genus
0.9958722720244264,0.9866280469344899,0.9939404887279246,0.9939404887279246,13,2,difficult_genera_to_genus
0.9169870250802047,0.8470045493907424,0.8544270933531629,0.8544270933531629,13,2,genus_level
0.6543075497812444,0.33301542840975584,0.5527559960623927,0.5527559960623927,13,2,family_level
0.9580387276811795,0.9936284940132472,0.8663550484427254,0.8663550484427254,13,3,observed_congeneric_error
0.953660169065541,0.9974138161397679,0.9169432437717631,0.9169432437717631,13,3,regional_congeneric_error
0.9646721181642455,0.9929980331585014,0.8530076633784976,0.8530076633784976,13,3,rare_weighted_error
0.9884340972465654,0.9945449118820402,0.9775405749430595,0.9775405749430595,13,3,mixed_rtu_reporting
0.9888401408575148,0.9918851282448827,0.9774715345291071,0.9774715345291071,13,3,drop_unresolved
1,0.9998699085159418,0.9997480910347978,0.9997480910347978,13,3,rare_species_to_genus
0.9845736775544889,0.9744313896834196,0.9843082752812722,0.9843082752812722,13,3,difficult_genera_to_genus
0.9583382954499102,0.8934075094907004,0.8586190100958173,0.8586190100958173,13,3,genus_level
0.4232055959801723,0.4105947932550989,0.43616322502633575,0.43616322502633575,13,3,family_level
0.9742619374372558,0.9938292905919287,0.8885157403005567,0.8885157403005567,13,4,observed_congeneric_error
0.9577172795258564,0.9970697866129448,0.92013530710037,0.92013530710037,13,4,regional_congeneric_error
0.9690272122602583,0.9945039328276807,0.8985907034989958,0.8985907034989958,13,4,rare_weighted_error
0.9886364085642707,0.9939784907662673,0.9797613280414377,0.9797613280414377,13,4,mixed_rtu_reporting
0.9883958741932214,0.9916460376050668,0.979313048756176,0.979313048756176,13,4,drop_unresolved
0.9998850732956978,0.9998470434881854,0.9996579192279568,0.9996579192279568,13,4,rare_species_to_genus
0.9942284943943759,0.984120561499707,0.9925780107517992,0.9925780107517992,13,4,difficult_genera_to_genus
0.9522445962339164,0.8941343809973249,0.897072146492381,0.897072146492381,13,4,genus_level
0.6056400503731179,0.43029713651044643,0.521790869234265,0.521790869234265,13,4,family_level
0.9391006790154223,0.9929522921544066,0.854186973206039,0.854186973206039,13,5,observed_congeneric_error
0.9181059044890729,0.9973815424376394,0.9016920813712339,0.9016920813712339,13,5,regional_congeneric_error
0.9569204960135599,0.9923993402452248,0.8454235682826751,0.8454235682826751,13,5,rare_weighted_error
0.9828352732831837,0.9941699509923255,0.9778924497039513,0.9778924497039513,13,5,mixed_rtu_reporting
0.9887259956080983,0.9920161036917673,0.9764053577962659,0.9764053577962659,13,5,drop_unresolved
1,0.9999999999999998,1,1,13,5,rare_species_to_genus
0.986704189918443,0.9827775696601553,0.989558937826976,0.989558937826976,13,5,difficult_genera_to_genus
0.9406661222080988,0.8610974963212183,0.8644870624145372,0.8644870624145372,13,5,genus_level
0.5002165813401154,0.3687250995995196,0.5587868152409894,0.5587868152409894,13,5,family_level
0.9556722903627911,0.9913499283896174,0.7846730281478004,0.7846730281478004,14,1,observed_congeneric_error
0.9012248291909887,0.9962092791028061,0.8174586151305335,0.8174586151305335,14,1,regional_congeneric_error
0.9503349459424486,0.9904186139851489,0.7823935268556772,0.7823935268556772,14,1,rare_weighted_error
0.9930440987996791,0.9936126576452073,0.971896392173367,0.971896392173367,14,1,mixed_rtu_reporting
0.992506946698097,0.9887035745938237,0.9721823394897326,0.9721823394897326,14,1,drop_unresolved
0.9998124154599308,0.9993467699487008,0.9989880951794574,0.9989880951794574,14,1,rare_species_to_genus
0.993904242712548,0.952142634762387,0.9649974960034414,0.9649974960034414,14,1,difficult_genera_to_genus
0.9748438954333882,0.8826548247405442,0.8979365938045288,0.8979365938045288,14,1,genus_level
0.5166811866118961,0.3738941466928843,0.49790161218952206,0.49790161218952206,14,1,family_level
0.9102553327833878,0.9956708271817113,0.7540267410474838,0.7540267410474838,14,2,observed_congeneric_error
0.808145129227077,0.9972782214360206,0.8153803879416204,0.8153803879416204,14,2,regional_congeneric_error
0.8854701774807237,0.9956387152576757,0.7627763965804824,0.7627763965804824,14,2,rare_weighted_error
0.9902101110696151,0.9956774574296305,0.9770255033607408,0.9770255033607408,14,2,mixed_rtu_reporting
0.9877542479021829,0.9914932343315083,0.9770221089200477,0.9770221089200477,14,2,drop_unresolved
1,1,0.9999999999999998,0.9999999999999998,14,2,rare_species_to_genus
0.978832406253431,0.951147913423334,0.9496294087541467,0.9496294087541467,14,2,difficult_genera_to_genus
0.9649374881925509,0.9235095843431272,0.9151321952358159,0.9151321952358159,14,2,genus_level
0.5201602941592512,0.31540307314745286,0.5488231849793692,0.5488231849793692,14,2,family_level
0.846445354893954,0.9878692941147431,0.6779368181696376,0.6779368181696376,14,3,observed_congeneric_error
0.8937701866591529,0.9922441795905748,0.7619867371219277,0.7619867371219277,14,3,regional_congeneric_error
0.8606672413623458,0.9869585594645148,0.6827188234072947,0.6827188234072947,14,3,rare_weighted_error
0.9892509194921792,0.9909725390157511,0.9550479769959791,0.9550479769959791,14,3,mixed_rtu_reporting
0.9881827275124777,0.9873054199675186,0.9542837790099288,0.9542837790099288,14,3,drop_unresolved
1,1,1,1,14,3,rare_species_to_genus
0.9745305067678675,0.9158095323883748,0.9234045009983833,0.9234045009983833,14,3,difficult_genera_to_genus
0.9522146980966307,0.8343199672428863,0.8237408330403753,0.8237408330403753,14,3,genus_level
0.5151726067608583,0.38001639945144466,0.4125264987112005,0.4125264987112005,14,3,family_level
0.9629189848136486,0.9888437491110244,0.7588532848725202,0.7588532848725202,14,4,observed_congeneric_error
0.9086003096854526,0.9949190406892082,0.7730408216109623,0.7730408216109623,14,4,regional_congeneric_error
0.9612274846242246,0.9871602611400222,0.7582138926327493,0.7582138926327493,14,4,rare_weighted_error
0.9911607389781611,0.9930722572012038,0.9635341101292153,0.9635341101292153,14,4,mixed_rtu_reporting
0.9928476388035363,0.9891570357543906,0.9647287746706772,0.9647287746706772,14,4,drop_unresolved
1,1,1,1,14,4,rare_species_to_genus
0.984625147834585,0.9387486797825254,0.9359618638280449,0.9359618638280449,14,4,difficult_genera_to_genus
0.976871457342172,0.8739604734061708,0.8697454605584468,0.8697454605584468,14,4,genus_level
0.5754632923622358,0.3724729702661523,0.4860885015006748,0.4860885015006748,14,4,family_level
0.9441526907189649,0.9898937342166191,0.7592979825412165,0.7592979825412165,14,5,observed_congeneric_error
0.8948136993689817,0.9946325190705452,0.755644256221617,0.755644256221617,14,5,regional_congeneric_error
0.9322102003595307,0.9885945089515996,0.7436521345067235,0.7436521345067235,14,5,rare_weighted_error
0.9877587363937241,0.9921975500737729,0.9625384678589116,0.9625384678589116,14,5,mixed_rtu_reporting
0.9907049346543297,0.9877392986352855,0.9629425251828397,0.9629425251828397,14,5,drop_unresolved
0.9997413636949943,0.9976040689537963,0.9962960307108556,0.9962960307108556,14,5,rare_species_to_genus
0.9889288273937469,0.9466439128108471,0.9528791672700497,0.9528791672700497,14,5,difficult_genera_to_genus
0.9554036321459012,0.8430490891391363,0.8538241506416208,0.8538241506416208,14,5,genus_level
0.4919787355363998,0.2251510012307133,0.38272258498615,0.38272258498615,14,5,family_level
0.7591521968671215,0.9770237895390775,0.5618573106398637,0.5618573106398637,15,1,observed_congeneric_error
0.8305755869473619,0.9827401446618749,0.6089644596393251,0.6089644596393251,15,1,regional_congeneric_error
0.7937988438710137,0.9738785124870203,0.5371525840076128,0.5371525840076128,15,1,rare_weighted_error
0.9640339530150336,0.9678354481242303,0.9243132874955805,0.9243132874955805,15,1,mixed_rtu_reporting
0.9686804933258455,0.9573042198048,0.9181391188020921,0.9181391188020921,15,1,drop_unresolved
0.992307885982171,0.9941620220532256,0.9865939257663501,0.9865939257663501,15,1,rare_species_to_genus
0.9439990088376835,0.8711234859942603,0.8940728851509707,0.8940728851509707,15,1,difficult_genera_to_genus
0.6717526408372158,0.5214265186931046,0.40294864923954665,0.40294864923954665,15,1,genus_level
0.46317649430714797,0.21865612127669906,0.21189244176354236,0.21189244176354236,15,1,family_level
0.84084120654643,0.9737050570387132,0.6084616508134754,0.6084616508134754,15,2,observed_congeneric_error
0.8151555156495993,0.9820316964475176,0.6220220653073102,0.6220220653073102,15,2,regional_congeneric_error
0.8322126021360818,0.9725825962180645,0.5960260165797745,0.5960260165797745,15,2,rare_weighted_error
0.9615691884772605,0.9651136491555645,0.9295831932185162,0.9295831932185162,15,2,mixed_rtu_reporting
0.9624336144665333,0.9509733187659889,0.93546199862968,0.93546199862968,15,2,drop_unresolved
0.9947195458908524,0.9929365263760936,0.985436473079991,0.985436473079991,15,2,rare_species_to_genus
0.976800619626495,0.9698872189141946,0.9670411135818294,0.9670411135818294,15,2,difficult_genera_to_genus
0.5861563422478786,0.48207099405008147,0.4381108107882205,0.4381108107882205,15,2,genus_level
0.25655902812211173,0.08483854856711788,0.08114001600330098,0.08114001600330098,15,2,family_level
0.7842099573531152,0.9750444170544174,0.5536596035668238,0.5536596035668238,15,3,observed_congeneric_error
0.7411304471077055,0.9833209275020431,0.5927789557402154,0.5927789557402154,15,3,regional_congeneric_error
0.7583816638598421,0.9756252870732739,0.5439357149120384,0.5439357149120384,15,3,rare_weighted_error
0.9340465467295966,0.9652774498091977,0.9235108076325478,0.9235108076325478,15,3,mixed_rtu_reporting
0.9490101901541145,0.9485711210617392,0.926072342424604,0.926072342424604,15,3,drop_unresolved
0.9919657016313703,0.9923736624111757,0.9843412032041502,0.9843412032041502,15,3,rare_species_to_genus
0.903368294170054,0.9051821298010072,0.9102965634412746,0.9102965634412746,15,3,difficult_genera_to_genus
0.46186566745654484,0.5044022305674997,0.43500871572851896,0.43500871572851896,15,3,genus_level
-0.2051409123303111,0.07755653064210852,-0.009458280239559065,-0.009458280239559065,15,3,family_level
0.7971292079802579,0.9725602052353649,0.5206347007937899,0.5206347007937899,15,4,observed_congeneric_error
0.8299297554943619,0.9794952027719348,0.5961490169485727,0.5961490169485727,15,4,regional_congeneric_error
0.8003964710961556,0.9707478581792491,0.5213865199652021,0.5213865199652021,15,4,rare_weighted_error
0.9580362115347674,0.9647671483351321,0.9205160247093934,0.9205160247093934,15,4,mixed_rtu_reporting
0.9503762739551691,0.9476616819697637,0.9166560309301892,0.9166560309301892,15,4,drop_unresolved
0.9982850754993595,0.9984128648336387,0.9964681471833957,0.9964681471833957,15,4,rare_species_to_genus
0.9408297369814228,0.8917489163238709,0.9041137641844105,0.9041137641844105,15,4,difficult_genera_to_genus
0.617476610801482,0.510495331684263,0.43603645953975884,0.43603645953975884,15,4,genus_level
0.11467874230556925,0.1949197790153787,0.10208689650847813,0.10208689650847813,15,4,family_level
0.6508595761383784,0.9689154645044118,0.4616322166250974,0.4616322166250974,15,5,observed_congeneric_error
0.7354980601101022,0.9795165195691761,0.5791426907504719,0.5791426907504719,15,5,regional_congeneric_error
0.7546818340851048,0.9733544856684629,0.5065535364619811,0.5065535364619811,15,5,rare_weighted_error
0.9439879607723861,0.9613729568172951,0.9123381289525734,0.9123381289525734,15,5,mixed_rtu_reporting
0.9527341119875784,0.9451746002795375,0.9122805914427766,0.9122805914427766,15,5,drop_unresolved
0.9972184034545479,0.9961614180711154,0.9897875127820663,0.9897875127820663,15,5,rare_species_to_genus
0.9264336348200558,0.8904430373696534,0.895374059694432,0.895374059694432,15,5,difficult_genera_to_genus
0.4765549093367163,0.4690500291875387,0.30354288492005804,0.30354288492005804,15,5,genus_level
0.05787884541871071,0.08813535109413276,0.037943065090356394,0.037943065090356394,15,5,family_level
0.8903769638255491,0.9253870361131837,0.8115538838265516,0.8115538838265516,16,1,observed_congeneric_error
0.9164346789737181,0.9294233713110422,0.8419969736589382,0.8419969736589382,16,1,regional_congeneric_error
0.8976902868598546,0.9205129908869752,0.7982573958491374,0.7982573958491374,16,1,rare_weighted_error
0.9908173637698031,0.9351432342611602,0.9289115163149564,0.9289115163149564,16,1,mixed_rtu_reporting
0.9914729345162678,0.9343754735215676,0.9274350304129103,0.9274350304129103,16,1,drop_unresolved
1,1,1,1,16,1,rare_species_to_genus
1,0.9911868600243805,0.9857606083942478,0.9857606083942478,16,1,difficult_genera_to_genus
0.989840887217286,0.8821340942142706,0.83180062316574,0.83180062316574,16,1,genus_level
0.707686768334527,0.39515997471038095,0.41884842938318434,0.41884842938318434,16,1,family_level
0.9327579157677081,0.9549044134285128,0.7990369952400799,0.7990369952400799,16,2,observed_congeneric_error
0.9010359670248658,0.9607374266087635,0.8183158374910166,0.8183158374910166,16,2,regional_congeneric_error
0.9292582590875683,0.9567805259058085,0.7833545811868536,0.7833545811868536,16,2,rare_weighted_error
0.9923642463833177,0.9618191422450953,0.9486215243310531,0.9486215243310531,16,2,mixed_rtu_reporting
0.9907695458050307,0.960874517308588,0.9490268229919223,0.9490268229919223,16,2,drop_unresolved
0.9999999999999999,1,1,1,16,2,rare_species_to_genus
0.9996925112584771,0.9980145475603613,0.9937747053952846,0.9937747053952846,16,2,difficult_genera_to_genus
0.9937258106052816,0.904090561193147,0.859027169999307,0.859027169999307,16,2,genus_level
0.7638178652532258,0.4149964001412531,0.43670110064144063,0.43670110064144063,16,2,family_level
0.8875979509610938,0.9481291013578474,0.8516073087207017,0.8516073087207017,16,3,observed_congeneric_error
0.891338914799122,0.9518902305318001,0.8803257545681786,0.8803257545681786,16,3,regional_congeneric_error
0.8976140234295962,0.9437086117761817,0.8279348221713123,0.8279348221713123,16,3,rare_weighted_error
0.9916232555795755,0.9567170660324522,0.9482761071491681,0.9482761071491681,16,3,mixed_rtu_reporting
0.9904840106608971,0.9567400221814806,0.9489092667424169,0.9489092667424169,16,3,drop_unresolved
1,0.9996176375319056,0.9991633251493823,0.9991633251493823,16,3,rare_species_to_genus
1,0.9940245300403526,0.9888381419145092,0.9888381419145092,16,3,difficult_genera_to_genus
0.9973830789402783,0.9324787225004129,0.8778107093357089,0.8778107093357089,16,3,genus_level
0.6910463933108105,0.25155848905469014,0.215845299643552,0.215845299643552,16,3,family_level
0.9286487955348578,0.9668499754247265,0.8277050779281815,0.8277050779281815,16,4,observed_congeneric_error
0.8462585483059277,0.9711746717170571,0.8566319540175116,0.8566319540175116,16,4,regional_congeneric_error
0.9287939408174254,0.9657935531753606,0.8060788067146641,0.8060788067146641,16,4,rare_weighted_error
0.9919807292808387,0.9742023307656285,0.9579375001592196,0.9579375001592196,16,4,mixed_rtu_reporting
0.9911004961511534,0.9723983854851033,0.9563902902428507,0.9563902902428507,16,4,drop_unresolved
1,1,0.9999999999999999,0.9999999999999999,16,4,rare_species_to_genus
0.9986801930130145,0.9947906888114664,0.9798559543600459,0.9798559543600459,16,4,difficult_genera_to_genus
0.990858516869013,0.9384717905437535,0.8754764976419435,0.8754764976419435,16,4,genus_level
0.7237722636980436,0.4066776064555292,0.4648639104533106,0.4648639104533106,16,4,family_level
0.8952268673149801,0.9583454380246061,0.8565468173995491,0.8565468173995491,16,5,observed_congeneric_error
0.9103812538190967,0.9615698208980112,0.9158036260048247,0.9158036260048247,16,5,regional_congeneric_error
0.8987298057545308,0.9550263996609996,0.8394091772918371,0.8394091772918371,16,5,rare_weighted_error
0.98927190608927,0.964979624019161,0.9570275263265076,0.9570275263265076,16,5,mixed_rtu_reporting
0.9857278044879251,0.966162019752797,0.9593245863081151,0.9593245863081151,16,5,drop_unresolved
1,1,1,1,16,5,rare_species_to_genus
1,0.9889469150508955,0.9788369158529114,0.9788369158529114,16,5,difficult_genera_to_genus
0.99762723120198,0.9455678580332036,0.8928083607590039,0.8928083607590039,16,5,genus_level
0.7236736003717376,0.3240265180324241,0.3485156592082969,0.3485156592082969,16,5,family_level
0.9736286286673926,0.9910927752225743,0.8841029004352559,0.8841029004352559,17,1,observed_congeneric_error
0.9651106615408939,0.9938556259965289,0.8982603940072018,0.8982603940072018,17,1,regional_congeneric_error
0.975236194463134,0.9900967459718275,0.8894771578572144,0.8894771578572144,17,1,rare_weighted_error
0.9904014155466957,0.9935716153742487,0.9735662547008206,0.9735662547008206,17,1,mixed_rtu_reporting
0.9907949381306314,0.9879535248483284,0.9721949366643619,0.9721949366643619,17,1,drop_unresolved
0.9998205832355955,0.9997560889207888,0.9995982799759197,0.9995982799759197,17,1,rare_species_to_genus
0.9963742329288584,0.9874047014606109,0.9925751478126825,0.9925751478126825,17,1,difficult_genera_to_genus
0.9716235239310559,0.8963389858588433,0.9068369583824664,0.9068369583824664,17,1,genus_level
0.5074322960672181,0.37182587650499754,0.31830503145340944,0.31830503145340944,17,1,family_level
0.969291914859379,0.9907536702112646,0.8756141698119452,0.8756141698119452,17,2,observed_congeneric_error
0.9614974079859199,0.9939201232796839,0.8979838432540215,0.8979838432540215,17,2,regional_congeneric_error
0.9719046145309955,0.99001808894387755,0.8823952761370907,0.8823952761370907,17,2,rare_weighted_error
0.9876477215543795,0.9930740379740408,0.9712713568923087,0.9712713568923087,17,2,mixed_rtu_reporting
0.9890400955405954,0.9874099335192748,0.9712616754233638,0.9712616754233638,17,2,drop_unresolved
1,1,1,1,17,2,rare_species_to_genus
0.9959959785293669,0.9877402581648097,0.9930993813727378,0.9930993813727378,17,2,difficult_genera_to_genus
0.9736144295085909,0.886697165996742,0.9086311371737519,0.9086311371737519,17,2,genus_level
0.6208637188261903,0.5254684052712769,0.34936777716981404,0.34936777716981404,17,2,family_level
0.9748974556439686,0.9906100664450853,0.886893029392403,0.886893029392403,17,3,observed_congeneric_error
0.9666357793280635,0.9927695215225,0.8974748335207894,0.8974748335207894,17,3,regional_congeneric_error
0.9731187965108414,0.9904239804566838,0.8842149177730746,0.8842149177730746,17,3,rare_weighted_error
0.9893819385522631,0.9932522119091879,0.9749568515680316,0.9749568515680316,17,3,mixed_rtu_reporting
0.9897275187639462,0.987962506079924,0.9727613931647088,0.9727613931647088,17,3,drop_unresolved
0.9999257281534667,0.9997092923917678,0.9995589878352336,0.9995589878352336,17,3,rare_species_to_genus
0.9960935013242757,0.9864035302920946,0.9917180480054735,0.9917180480054735,17,3,difficult_genera_to_genus
0.9623461149430356,0.8999155850780057,0.9028972864119577,0.9028972864119577,17,3,genus_level
0.5590773511076572,0.4347690549495354,0.38741684298549545,0.38741684298549545,17,3,family_level
0.9693059338544723,0.9906164190778798,0.8766084741486424,0.8766084741486424,17,4,observed_congeneric_error
0.9595058043628147,0.9939297009414488,0.9008861107601979,0.9008861107601979,17,4,regional_congeneric_error
0.970483447369598,0.9905320269268616,0.8814092221540715,0.8814092221540715,17,4,rare_weighted_error
0.9887283537629231,0.9929816253754766,0.9716090412469028,0.9716090412469028,17,4,mixed_rtu_reporting
0.9869845407286054,0.9884723697065017,0.972179787712044,0.972179787712044,17,4,drop_unresolved
0.9999498409695151,0.9996788797876726,0.9995867835212414,0.9995867835212414,17,4,rare_species_to_genus
0.9943984807054209,0.9839477587954526,0.9890887002436242,0.9890887002436242,17,4,difficult_genera_to_genus
0.9711117445628594,0.8846279189937027,0.910782713885722,0.910782713885722,17,4,genus_level
0.41088844465515517,0.3506734441128201,0.25358849330115185,0.25358849330115185,17,4,family_level
0.9573674666540151,0.9897065514138237,0.8744055219127198,0.8744055219127198,17,5,observed_congeneric_error
0.955749206773762,0.9918789803912753,0.8932092530495391,0.8932092530495391,17,5,regional_congeneric_error
0.9602963754869541,0.9893580564132156,0.8789653268488348,0.8789653268488348,17,5,rare_weighted_error
0.9873375068339713,0.9924787491983416,0.9745373337489096,0.9745373337489096,17,5,mixed_rtu_reporting
0.9852806832702891,0.9876995034830092,0.9742883816601765,0.9742883816601765,17,5,drop_unresolved
0.9998803898697418,0.9998043540992593,0.9996702528653428,0.9996702528653428,17,5,rare_species_to_genus
0.9941576936935299,0.9843109786719133,0.9909034919799875,0.9909034919799875,17,5,difficult_genera_to_genus
0.9503146528460575,0.8769073163624961,0.9132266184438533,0.9132266184438533,17,5,genus_level
0.6434426306404973,0.43858802951247045,0.4634574791053155,0.4634574791053155,17,5,family_level
0.9240412727232046,0.9922905094920346,0.6797405395279353,0.6797405395279353,18,1,observed_congeneric_error
0.9247532773035708,0.995936175371582,0.7475693964379542,0.7475693964379542,18,1,regional_congeneric_error
0.9052147490847351,0.9912011442325191,0.657319299388294,0.657319299388294,18,1,rare_weighted_error
0.9898159451468983,0.9878811569986987,0.9771103329833214,0.9771103329833214,18,1,mixed_rtu_reporting
0.9886629080388377,0.9860480699454138,0.9749429556325246,0.9749429556325246,18,1,drop_unresolved
0.9989199405761982,0.9980974659777183,0.9975635832774105,0.9975635832774105,18,1,rare_species_to_genus
0.9535646567882029,0.9030023112845403,0.9416867761471193,0.9416867761471193,18,1,difficult_genera_to_genus
0.8350895944459916,0.7068958796703769,0.6614425916431039,0.6614425916431039,18,1,genus_level
0.19469172360325632,0.3744386089975935,0.41482874408702713,0.41482874408702713,18,1,family_level
0.9224337939333195,0.9907236976432378,0.6630341371854634,0.6630341371854634,18,2,observed_congeneric_error
0.9404376980737897,0.9957012427376082,0.7272076420899409,0.7272076420899409,18,2,regional_congeneric_error
0.9171649762677441,0.990550714395336,0.6503608216784719,0.6503608216784719,18,2,rare_weighted_error
0.9922234590881651,0.9871383324568145,0.9816715434434033,0.9816715434434033,18,2,mixed_rtu_reporting
0.9924206840255048,0.9850694030580451,0.9817624746889816,0.9817624746889816,18,2,drop_unresolved
0.9990385966529619,0.9982030598741374,0.997759098248258,0.997759098248258,18,2,rare_species_to_genus
0.9609075682579101,0.916078925287048,0.9517618501774346,0.9517618501774346,18,2,difficult_genera_to_genus
0.819182780565665,0.6958516959080766,0.6267559024764812,0.6267559024764812,18,2,genus_level
0.5128390977341046,0.35425680283361877,0.31187048286416,0.31187048286416,18,2,family_level
0.9424248694257044,0.9911621350718712,0.7272717051042693,0.7272717051042693,18,3,observed_congeneric_error
0.9555433295852299,0.9958942035925736,0.7908072744555725,0.7908072744555725,18,3,regional_congeneric_error
0.9440204737910348,0.9905308672921709,0.7191063425889117,0.7191063425889117,18,3,rare_weighted_error
0.9958541929190325,0.9881032246605721,0.9810729219554992,0.9810729219554992,18,3,mixed_rtu_reporting
0.9941970968309125,0.9869582957885029,0.9813154861983993,0.9813154861983993,18,3,drop_unresolved
0.999679550964701,0.9989177121500518,0.9987661318060301,0.9987661318060301,18,3,rare_species_to_genus
0.976252428171725,0.9313753601004126,0.9573017993883485,0.9573017993883485,18,3,difficult_genera_to_genus
0.8863861519583971,0.7485809087362296,0.6813276672272132,0.6813276672272132,18,3,genus_level
0.4755835821714387,0.4722314470717437,0.304207481755452,0.304207481755452,18,3,family_level
0.9263454102300459,0.9900287066745389,0.670362440518012,0.670362440518012,18,4,observed_congeneric_error
0.9381013369791831,0.9953081702861346,0.7352308681239749,0.7352308681239749,18,4,regional_congeneric_error
0.9326181074755299,0.9889302809745357,0.6487943248360694,0.6487943248360694,18,4,rare_weighted_error
0.9950245675971914,0.9881244516810818,0.9814776393050343,0.9814776393050343,18,4,mixed_rtu_reporting
0.9947763200695423,0.9858701608006258,0.980362349882348,0.980362349882348,18,4,drop_unresolved
0.9997673205500855,0.9995067349406344,0.9992006771826079,0.9992006771826079,18,4,rare_species_to_genus
0.9752687527016336,0.9100502951181787,0.9457104502069835,0.9457104502069835,18,4,difficult_genera_to_genus
0.8849281899590936,0.6723855797895045,0.6398470696735162,0.6398470696735162,18,4,genus_level
0.1679323185214553,0.3173613512811633,0.226291930022366,0.226291930022366,18,4,family_level
0.9365761998781589,0.9923485368646641,0.6741430121636931,0.6741430121636931,18,5,observed_congeneric_error
0.9371875503369982,0.9958732459166096,0.7430337184902103,0.7430337184902103,18,5,regional_congeneric_error
0.9385486758579776,0.9925706403182335,0.6795593474535019,0.6795593474535019,18,5,rare_weighted_error
0.9933162254044348,0.9898810864175498,0.984031818161624,0.984031818161624,18,5,mixed_rtu_reporting
0.9917002624074542,0.9871192585053676,0.9835919200156928,0.9835919200156928,18,5,drop_unresolved
0.9993830762457615,0.9989045906667573,0.9986960444503401,0.9986960444503401,18,5,rare_species_to_genus
0.9616249321100195,0.8843247316849414,0.9326544869315523,0.9326544869315523,18,5,difficult_genera_to_genus
0.8516646532073879,0.7298143579000237,0.6799895016738376,0.6799895016738376,18,5,genus_level
0.34942440637785704,0.24759386574554648,0.24464523325375223,0.24464523325375223,18,5,family_level
0.8235097708054178,0.9549458881677211,0.43655166395237893,0.43655166395237893,19,1,observed_congeneric_error
0.8456399244991734,0.9773731414840686,0.6055739902336222,0.6055739902336222,19,1,regional_congeneric_error
0.8322895129078508,0.9556150405215722,0.35699974061707895,0.35699974061707895,19,1,rare_weighted_error
0.9744053650333216,0.9121147996567612,0.7729590497247912,0.7729590497247912,19,1,mixed_rtu_reporting
0.9659677817566281,0.9104405858834794,0.7724681888668106,0.7724681888668106,19,1,drop_unresolved
0.9999999999999998,0.9998720740488849,0.999186655910897,0.999186655910897,19,1,rare_species_to_genus
0.9457192505596935,0.5960821395108508,0.5907266271059537,0.5907266271059537,19,1,difficult_genera_to_genus
0.8264552503343543,0.43790951993024607,0.3731013255292428,0.3731013255292428,19,1,genus_level
-0.001704807857628111,0.08476984471224956,0.030129530523749375,0.030129530523749375,19,1,family_level
0.7794109289870225,0.9535128057722742,0.3904464122425968,0.3904464122425968,19,2,observed_congeneric_error
0.7703629925414862,0.9760358419735182,0.5296180840846515,0.5296180840846515,19,2,regional_congeneric_error
0.83307019871604,0.9530759658032805,0.3461935289204944,0.3461935289204944,19,2,rare_weighted_error
0.9734697178377387,0.9110177892839458,0.7410437777425002,0.7410437777425002,19,2,mixed_rtu_reporting
0.9695587576210299,0.911781014140673,0.7506129457380858,0.7506129457380858,19,2,drop_unresolved
1,0.9999471342683494,0.9996962841965406,0.9996962841965406,19,2,rare_species_to_genus
0.9519841621696884,0.7533723566494068,0.6645104451661933,0.6645104451661933,19,2,difficult_genera_to_genus
0.7932455573212623,0.4432347547610219,0.3335958321184524,0.3335958321184524,19,2,genus_level
0.0835549045682161,0.07278288265478328,0.0236138011874859,0.0236138011874859,19,2,family_level
0.8024694662190635,0.8868190217179178,0.3919912667462012,0.3919912667462012,19,3,observed_congeneric_error
0.7392701838893666,0.9295681814269001,0.55182706040833,0.55182706040833,19,3,regional_congeneric_error
0.8388124289915968,0.8824948097751883,0.3414642682119253,0.3414642682119253,19,3,rare_weighted_error
0.9641072681558749,0.8354403926750692,0.714172986185933,0.714172986185933,19,3,mixed_rtu_reporting
0.9650740248004431,0.8353675657322109,0.714061279685347,0.714061279685347,19,3,drop_unresolved
1,0.999245391351546,0.99751888357379,0.99751888357379,19,3,rare_species_to_genus
