species,method,p_hat,lcl,ucl,n_sites,n_rep
Pardosa prativaga,Pitfall10,0.9999860163324893,1.1592664832679227e-54,1,16,7
Pardosa prativaga,Pitfall8,0.9346869013327954,0.6525300483349745,0.9909136940563746,16,7
Pardosa prativaga,Pitfall6,0.896141247721616,0.6535331861788125,0.9752899835755354,16,7
Pardosa prativaga,Pitfall4,0.6737777188381444,0.417137604596344,0.8563350074075738,16,7
Pardosa prativaga,Pitfall2,0.47229781852323977,0.24606618633202362,0.7105094104026025,16,7
Pardosa prativaga,GPD,0.8070801706055364,0.5097508643126939,0.9439213771377556,16,7
Pardosa prativaga,DVAC,0.14285993117800233,0.03596186834241888,0.42682873718443837,16,7
Pardosa proxima,Pitfall10,0.9999996794643472,1.3210052747025588e-283,1,27,7
Pardosa proxima,Pitfall8,0.9629647136107795,0.7785137435093923,0.9948277671587975,27,7
Pardosa proxima,Pitfall6,0.9259431343600399,0.7466357099017427,0.981498162311477,27,7
Pardosa proxima,Pitfall4,0.8148222982402841,0.6225197017762517,0.9215106489311062,27,7
Pardosa proxima,Pitfall2,0.5555845937688845,0.36692827794295846,0.72947086598319,27,7
Pardosa proxima,GPD,0.8799929588025913,0.6745441915871317,0.9628851317734954,27,7
Pardosa proxima,DVAC,0.04347426229163431,0.006088539238146798,0.2521765898444625,27,7
Pardosa pullata,Pitfall10,0.9999998837759132,0,1,23,7
Pardosa pullata,Pitfall8,0.999998605440667,4.247016309979284e-308,1,23,7
Pardosa pullata,Pitfall6,0.9999975299535437,1.0700510795217289e-222,1,23,7
Pardosa pullata,Pitfall4,0.47899501529658495,0.11385462126001535,0.8680492610488271,23,7
Pardosa pullata,Pitfall2,0.3419684524394695,0.06797558502514782,0.787369485921945,23,7
Pardosa pullata,GPD,0.3543983686601815,0.0636829427098038,0.8158553298326207,23,7
Pardosa pullata,DVAC,0.06873431662665079,0.008766806725002414,0.3811629886637948,23,7
Pardosa saltans,Pitfall10,0.9999985644455525,8.117450251593854e-136,1,18,7
Pardosa saltans,Pitfall8,0.9602332570332308,0.7495320722275598,0.9948937583682543,18,7
Pardosa saltans,Pitfall6,0.8327726841096108,0.5926826003091701,0.9445772354305555,18,7
Pardosa saltans,Pitfall4,0.7315180183134107,0.4819265073939949,0.8886476759848405,18,7
Pardosa saltans,Pitfall2,0.6182391154678941,0.3740723995374998,0.8144134846068636,18,7
Pardosa saltans,GPD,0.7278350256211622,0.4220166133210322,0.9073611919895763,18,7
Pardosa saltans,DVAC,2.7937320059740426e-6,0,1,18,7
Pardosa tenuipes,Pitfall10,0.9999981850108698,7.236222336995042e-114,1,30,7
Pardosa tenuipes,Pitfall8,0.9999983092056719,7.412981827416642e-116,1,30,7
Pardosa tenuipes,Pitfall6,0.9678644654868126,0.8028811395381775,0.9955298783692204,30,7
Pardosa tenuipes,Pitfall4,0.9034927317931708,0.7370767998106352,0.9690057657211674,30,7
Pardosa tenuipes,Pitfall2,0.7072885017374274,0.5215392024970777,0.8426782548000545,30,7
Pardosa tenuipes,GPD,0.9353225098818578,0.7554532806513135,0.9854433652786543,30,7
Pardosa tenuipes,DVAC,0.07997124310774403,0.020077386321415706,0.2694143081233172,30,7
Pelecopsis parallela,Pitfall10,0.9999882383498913,2.5990415570522074e-56,1,16,7
Pelecopsis parallela,Pitfall8,0.9999878178957959,3.8804787737539403e-56,1,16,7
Pelecopsis parallela,Pitfall6,0.8724065919594729,0.6068842422947672,0.9680335494611882,16,7
Pelecopsis parallela,Pitfall4,0.7445725452988284,0.48134865203056454,0.9015337592329384,16,7
Pelecopsis parallela,Pitfall2,0.49061433716719643,0.26021661365474996,0.7250694424106482,16,7
Pelecopsis parallela,GPD,0.7409300289025325,0.47209439983226364,0.9014423586613977,16,7
Pelecopsis parallela,DVAC,0.6429043622409163,0.37630639581816483,0.8430686855264347,16,7
Phrurolithus minimus,Pitfall10,0.9999999979279042,0,1,2,7
Phrurolithus minimus,Pitfall8,0.9999999976728451,0,1,2,7
Phrurolithus minimus,Pitfall6,0.9999999974569194,0,1,2,7
Phrurolithus minimus,Pitfall4,0.9999999976874847,0,1,2,7
Phrurolithus minimus,Pitfall2,0.9999999989880188,0,1,2,7
Phrurolithus minimus,GPD,0.9999999995486109,0,1,2,7
Phrurolithus minimus,DVAC,9.32771379288393e-9,0,1,2,7
Phrurolithus nigrinus,Pitfall10,0.9999999846440704,0,1,2,7
Phrurolithus nigrinus,Pitfall8,3.8270195995372256e-8,NA,NA,2,7
Phrurolithus nigrinus,Pitfall6,1.3498647509953602e-23,0,1,2,7
Phrurolithus nigrinus,Pitfall4,1.2718376584574777e-23,0,1,2,7
Phrurolithus nigrinus,Pitfall2,8.368712828894016e-24,0,1,2,7
Phrurolithus nigrinus,GPD,2.6671310934630852e-24,0,1,2,7
Phrurolithus nigrinus,DVAC,1.2811881059231099e-23,0,1,2,7
Piratula hygrophila,Pitfall10,0.9999999893634209,0,1,4,7
Piratula hygrophila,Pitfall8,0.6054067007037913,0.07544595417197165,0.9664951038897366,4,7
Piratula hygrophila,Pitfall6,0.5995417362001846,0.0700955182192737,0.9674641274209016,4,7
Piratula hygrophila,Pitfall4,0.6100243969521361,0.07953266842688345,0.9658927618186326,4,7
Piratula hygrophila,Pitfall2,0.37973746083983917,0.05716760243306823,0.8607550974001782,4,7
Piratula hygrophila,GPD,0.35137567327088454,0.03993036648467254,0.8758683620148667,4,7
Piratula hygrophila,DVAC,5.1347539624745335e-12,0,1,4,7
Piratula latitans,Pitfall10,0.9999999934500434,0,1,4,7
Piratula latitans,Pitfall8,0.9999999971358522,0,1,4,7
Piratula latitans,Pitfall6,0.9999999986816455,0,1,4,7
Piratula latitans,Pitfall4,0.32521527174695924,0.006896007310538853,0.9709732197867389,4,7
Piratula latitans,Pitfall2,0.11013631235227508,0.0011957624390308216,0.9275114026196093,4,7
Piratula latitans,GPD,0.3019055003097539,0.003805226721703865,0.9799856099466715,4,7
Piratula latitans,DVAC,3.8284417701360124e-12,0,1,4,7
Pisaura mirabilis,Pitfall10,0.9999996474510524,1.6051276491223678e-154,1,5,6
Pisaura mirabilis,Pitfall8,0.9999994720156647,4.555885719198803e-156,1,5,6
Pisaura mirabilis,Pitfall6,0.9723845738150919,0.3612805268749454,0.9995440012073616,5,6
Pisaura mirabilis,Pitfall4,0.9609269149773859,0.3669806197571064,0.9990423986885605,5,6
Pisaura mirabilis,Pitfall2,0.3696312688162481,0.048137576773509744,0.8717766310773429,5,6
Pisaura mirabilis,GPD,0.5718007538087307,0.06217035774141269,0.9641565888368003,5,6
Pocadicnemis juncea,Pitfall10,0.9999999997087268,0,1,4,7
Pocadicnemis juncea,Pitfall8,0.9999999995049056,0,1,4,7
Pocadicnemis juncea,Pitfall6,0.9779275321224736,0.3061305927558543,0.9997752913284091,4,7
Pocadicnemis juncea,Pitfall4,0.978006430576401,0.2872501875344838,0.9997962288391077,4,7
Pocadicnemis juncea,Pitfall2,0.8576766893527068,0.15494736293507666,0.9949763652678079,4,7
Pocadicnemis juncea,GPD,0.8817114838849929,0.07881769956230791,0.9984624046391247,4,7
Pocadicnemis juncea,DVAC,0.959244798071379,0.19963972166260185,0.9995499371993151,4,7
Porrhomma microphthalmum,Pitfall10,0.9999924999313425,5.748316471372964e-92,1,11,7
Porrhomma microphthalmum,Pitfall8,0.9999898421041613,4.1759838207335384e-79,1,11,7
Porrhomma microphthalmum,Pitfall6,0.6112018643267488,0.3006365091162725,0.8518269716342699,11,7
Porrhomma microphthalmum,Pitfall4,0.6157202341862912,0.30911710282035026,0.8515858782554921,11,7
Porrhomma microphthalmum,Pitfall2,0.3528805462602282,0.1358964146461228,0.6540743385934942,11,7
Porrhomma microphthalmum,GPD,0.27825481077639325,0.08414050694389914,0.6180087965523562,11,7
Porrhomma microphthalmum,DVAC,0.09998296463770565,0.0138769283157136,0.4672284967079605,11,7
Prinerigone vagans,Pitfall10,0.9999775282320785,3.9408752457169635e-88,1,11,7
Prinerigone vagans,Pitfall8,0.9999946114601772,2.5289997400002176e-175,1,11,7
Prinerigone vagans,Pitfall6,0.6631505442860425,0.14369495093642243,0.95849959120298,11,7
Prinerigone vagans,Pitfall4,0.6697917132573316,0.14706216512510883,0.959779146572902,11,7
Prinerigone vagans,Pitfall2,0.2664754903465379,0.03227853549738205,0.798248683038976,11,7
Prinerigone vagans,GPD,0.4002311632338917,0.05837934246831021,0.8777867647858061,11,7
Prinerigone vagans,DVAC,0.17047651189269142,0.014178402467117825,0.7459727928203915,11,7
Robertus arundineti,Pitfall10,0.999995935680547,1.6767296348118528e-113,1,12,7
Robertus arundineti,Pitfall8,0.7597530885383045,0.4585277092795869,0.9219343428756568,12,7
Robertus arundineti,Pitfall6,0.6933897898633439,0.3936902379142052,0.8873402903960352,12,7
Robertus arundineti,Pitfall4,0.6143347844269821,0.32389451612638553,0.8411850415238702,12,7
Robertus arundineti,Pitfall2,0.2607466109631867,0.08642208656676044,0.5680604264800369,12,7
Robertus arundineti,GPD,0.6087615233126011,0.2794470774159977,0.8619313459244785,12,7
Robertus arundineti,DVAC,0.1249665971294109,0.017263525014001496,0.5372592879622553,12,7
Savignia frontata,Pitfall10,0.9999999995775466,0,1,2,7
Savignia frontata,Pitfall8,0.9999999996450526,0,1,2,7
Savignia frontata,Pitfall6,0.9999999997467006,0,1,2,7
Savignia frontata,Pitfall4,0.9999999998284821,0,1,2,7
Savignia frontata,Pitfall2,0.9999999999129114,0,1,2,7
Savignia frontata,GPD,0.9999999997843123,0,1,2,7
Savignia frontata,DVAC,4.973922830099446e-9,0,1,2,7
Scotina palliardii,Pitfall10,0.9999999986590109,0,1,2,5
Scotina palliardii,Pitfall8,0.9999999994718789,0,1,2,5
Scotina palliardii,Pitfall6,4.838708157681352e-8,0,1,2,5
Scotina palliardii,Pitfall4,3.903272332268497e-8,0,1,2,5
Scotina palliardii,Pitfall2,2.308260168623024e-9,0,1,2,5
Stemonyphantes lineatus,Pitfall10,0.9999997593518404,0,1,2,7
Stemonyphantes lineatus,Pitfall8,0.5325849301278593,0,1,2,7
Stemonyphantes lineatus,Pitfall6,0.49999516382365755,0.058865694753237476,0.9411321617965234,2,7
Stemonyphantes lineatus,Pitfall4,0.49998059748016005,0.05886245426859571,0.9411289463081154,2,7
Stemonyphantes lineatus,Pitfall2,2.9009837978383723e-7,0,1,2,7
Stemonyphantes lineatus,GPD,1.8686021036111416e-8,0,1,2,7
Stemonyphantes lineatus,DVAC,9.350224408479778e-7,0,1,2,7
Tapinocyba praecox,Pitfall10,0.9999995234401098,NA,NA,2,7
Tapinocyba praecox,Pitfall8,0.9999991407367064,NA,NA,2,7
Tapinocyba praecox,Pitfall6,0.999998605726172,0,1,2,7
Tapinocyba praecox,Pitfall4,0.9999985168282719,0,1,2,7
Tapinocyba praecox,Pitfall2,0.9999988779964287,0,1,2,7
Tapinocyba praecox,GPD,0.5000019014213313,0.05888986631624578,0.9411109767203993,2,7
Tapinocyba praecox,DVAC,6.672126207604814e-11,0,1,2,7
Tenuiphantes flavipes,Pitfall10,0.9999965933772712,2.4016343330443914e-145,1,9,6
Tenuiphantes flavipes,Pitfall8,0.99999623689872,7.868587423104732e-147,1,9,6
Tenuiphantes flavipes,Pitfall6,0.9999969721910459,3.7012778521264405e-179,1,9,6
Tenuiphantes flavipes,Pitfall4,0.7431776923822693,0.36653335491897127,0.9353673290037623,9,6
Tenuiphantes flavipes,Pitfall2,0.5130467100923934,0.21267880679697587,0.8042781406444561,9,6
Tenuiphantes flavipes,GPD,0.4852121183097464,0.14944643203342484,0.8348794890991882,9,6
Theonina cornix,Pitfall10,0.9999981884072351,0,1,2,6
Theonina cornix,Pitfall8,0.9999984161729226,NA,NA,2,6
Theonina cornix,Pitfall6,0.9999983994310896,0,1,2,6
Theonina cornix,Pitfall4,0.9999985935426513,0,1,2,6
Theonina cornix,Pitfall2,0.5000028972040441,0.058867416983120285,0.9411338670919629,2,6
Theonina cornix,GPD,0.5000042340414067,0.05887841844671944,0.9411234584503974,2,6
Tiso vagans,Pitfall10,0.9999984033663787,6.84576155591599e-161,1,13,7
Tiso vagans,Pitfall8,0.9999942222391159,1.122810176476217e-134,1,13,7
Tiso vagans,Pitfall6,0.4902076392176493,0.06539332408839689,0.9296520474164526,13,7
Tiso vagans,Pitfall4,0.2108986462076052,0.018687570418191073,0.7895139403337139,13,7
Tiso vagans,Pitfall2,0.07945937927277463,0.005528248109792862,0.5727084839145659,13,7
Tiso vagans,GPD,0.21924548592321175,0.018995308263548772,0.8028570781467361,13,7
Tiso vagans,DVAC,0.04390060604912572,0.0023113386480320144,0.4764541547609984,13,7
Trachyzelotes pedestris,Pitfall10,0.9999999885815779,0,1,5,7
Trachyzelotes pedestris,Pitfall8,0.999999979832944,0,1,5,7
Trachyzelotes pedestris,Pitfall6,0.9829480850491471,0.41101713402067114,0.9997900329133059,5,7
Trachyzelotes pedestris,Pitfall4,0.9667724450567218,0.3874741139293199,0.9992533069946472,5,7
Trachyzelotes pedestris,Pitfall2,0.8968311633116756,0.24562487224489424,0.995709643510286,5,7
Trachyzelotes pedestris,GPD,0.9131816037098359,0.3110858483852287,0.9959350484296182,5,7
Trachyzelotes pedestris,DVAC,7.787515606333169e-7,0,1,5,7
Trochosa robusta,Pitfall10,0.9999999999997564,0,1,6,7
Trochosa robusta,Pitfall8,0.8469820890638078,0.38365514139767215,0.9800878419477231,6,7
Trochosa robusta,Pitfall6,0.6251706606130794,0.21854486779883533,0.9086510278549809,6,7
Trochosa robusta,Pitfall4,0.44212998922256513,0.11933745709133287,0.8225433985084908,6,7
Trochosa robusta,Pitfall2,0.14260550513432463,0.016838758782594773,0.6176198328586492,6,7
Trochosa robusta,GPD,0.6000006865371409,0.20041112505362885,0.8997691986798645,6,7
Trochosa robusta,DVAC,1.4703745212940588e-8,0,1,6,7
Trochosa ruricola,Pitfall10,0.9999757994585967,7.679779101585114e-30,1,26,7
Trochosa ruricola,Pitfall8,0.8486041499547479,0.6582041571027633,0.9422467872122866,26,7
Trochosa ruricola,Pitfall6,0.8249181003336111,0.6344551871020087,0.9274849683545945,26,7
Trochosa ruricola,Pitfall4,0.7138235668532112,0.5149459208165752,0.8542402942982729,26,7
Trochosa ruricola,Pitfall2,0.5568923277310096,0.3647640008973667,0.7333848277990129,26,7
Trochosa ruricola,GPD,0.7199794729843748,0.5066178857127257,0.8655585802069177,26,7
Trochosa ruricola,DVAC,1.0150718298634086e-5,5.169996244650759e-67,1,26,7
Trochosa terricola,Pitfall10,0.9999980281629833,5.240378119502332e-155,1,24,7
Trochosa terricola,Pitfall8,0.7898581344193963,0.48270827137107497,0.9380418558931938,24,7
Trochosa terricola,Pitfall6,0.5679569542960693,0.28997238876405856,0.8088506084756075,24,7
Trochosa terricola,Pitfall4,0.5589625877731418,0.28610039164083284,0.8003215486148931,24,7
Trochosa terricola,Pitfall2,0.31703455388858837,0.13103435694784688,0.5883084642934203,24,7
Trochosa terricola,GPD,0.6132958840331665,0.30935334219337907,0.8488384221736087,24,7
Trochosa terricola,DVAC,1.7527709283196897e-5,2.0584881622318818e-35,1,24,7
Walckenaeria acuminata,Pitfall10,0.9999985179543873,0,1,6,7
Walckenaeria acuminata,Pitfall8,0.9999986931517021,0,1,6,7
Walckenaeria acuminata,Pitfall6,0.9999985191344121,0,1,6,7
Walckenaeria acuminata,Pitfall4,0.7500322763492974,0.23785349334430483,0.9664973095186914,6,7
Walckenaeria acuminata,Pitfall2,0.2500363867331488,0.033521291657249326,0.7621751649370967,6,7
Walckenaeria acuminata,GPD,5.721998547761683e-7,0,1,6,7
Walckenaeria acuminata,DVAC,1.7741079252275283e-16,0,1,6,7
Walckenaeria antica,Pitfall10,0.9999999999999887,0,1,3,7
Walckenaeria antica,Pitfall8,0.9999999999999927,0,1,3,7
Walckenaeria antica,Pitfall6,0.999999999999996,0,1,3,7
Walckenaeria antica,Pitfall4,0.999999999999998,0,1,3,7
Walckenaeria antica,Pitfall2,2.5071212628454693e-12,0,1,3,7
Walckenaeria antica,GPD,0.49999764302202393,0.058866156691166266,0.9411327986699264,3,7
Walckenaeria antica,DVAC,1.220695050057684e-4,0,1,3,7
Walckenaeria atrotibialis,Pitfall10,0.9999994255634093,0,1,6,6
Walckenaeria atrotibialis,Pitfall8,0.9268076668547414,0.4480896482664783,0.9949620386717427,6,6
Walckenaeria atrotibialis,Pitfall6,0.9518472756286029,0.4306483231165759,0.9980679895638946,6,6
Walckenaeria atrotibialis,Pitfall4,0.910698826049616,0.460716049392344,0.9918524376303475,6,6
Walckenaeria atrotibialis,Pitfall2,0.7403431491074894,0.30798834339643827,0.9480953424049369,6,6
Walckenaeria atrotibialis,GPD,0.3434861701057036,0.043580514701878466,0.8572937921397171,6,6
Xysticus acerbus,Pitfall10,0.9999966927468891,4.3513939160664665e-119,1,17,7
Xysticus acerbus,Pitfall8,0.814605287140196,0.5544262411488633,0.9394521041693719,17,7
Xysticus acerbus,Pitfall6,0.7452757240870321,0.49821182182173707,0.8960697135481949,17,7
Xysticus acerbus,Pitfall4,0.447148727398712,0.23201957826579253,0.6840715969741465,17,7
Xysticus acerbus,Pitfall2,0.19810165312386643,0.065521423694852865,0.4653576993426735,17,7
Xysticus acerbus,GPD,0.9227275521427969,0.6508180553795998,0.9870976067167878,17,7
Xysticus acerbus,DVAC,1.3366923043231678e-8,0,1,17,7
Xysticus cristatus,Pitfall10,0.9999999999889384,0,1,11,7
Xysticus cristatus,Pitfall8,0.999999999569134,0,1,11,7
Xysticus cristatus,Pitfall6,0.8181976930089508,0.4929899058698442,0.954192187178363,11,7
Xysticus cristatus,Pitfall4,0.6363754991903041,0.3387624447471536,0.8567000853646686,11,7
Xysticus cristatus,Pitfall2,0.2727515139377684,0.09049777993458914,0.5856856043921501,11,7
Xysticus cristatus,GPD,0.6666548152079274,0.3334108324769626,0.8888439043244915,11,7
Xysticus cristatus,DVAC,2.7613984251293886e-6,2.1571099635117398e-187,1,11,7
Xysticus ferrugineus,Pitfall10,0.9999999397922071,0,1,2,7
Xysticus ferrugineus,Pitfall8,0.9999999717681497,0,1,2,7
Xysticus ferrugineus,Pitfall6,0.9999999762313073,0,1,2,7
Xysticus ferrugineus,Pitfall4,0.9999999973681548,0,1,2,7
Xysticus ferrugineus,Pitfall2,0.9999999997809172,NA,NA,2,7
Xysticus ferrugineus,GPD,1.0722193692138654e-10,0,1,2,7
Xysticus ferrugineus,DVAC,2.1302467276134668e-9,0,1,2,7
Xysticus kochi,Pitfall10,0.9999892673387968,5.073912870591939e-47,1,26,7
Xysticus kochi,Pitfall8,0.9626541482622328,0.7762047063237042,0.9948071189918691,26,7
Xysticus kochi,Pitfall6,0.8987270695777464,0.7218676291316536,0.968095258485191,26,7
Xysticus kochi,Pitfall4,0.6419447139580635,0.4433045655521917,0.8014514613676795,26,7
Xysticus kochi,Pitfall2,0.3993527254646811,0.230746614237061,0.595746861609212,26,7
Xysticus kochi,GPD,0.6744373119094399,0.4584746277616242,0.8352266681958294,26,7
Xysticus kochi,DVAC,0.14996650055794047,0.049155878089258725,0.3758093378448183,26,7
Xysticus luctator,Pitfall10,0.9999981199863299,0,1,3,7
Xysticus luctator,Pitfall8,0.9999978752007166,0,1,3,7
Xysticus luctator,Pitfall6,0.9999975693590529,0,1,3,7
Xysticus luctator,Pitfall4,0.5490335959227836,0.05265324751526253,0.9638573900135444,3,7
Xysticus luctator,Pitfall2,0.22549164752246822,0.01053240556898785,0.8884315810968034,3,7
Xysticus luctator,GPD,0.2254877251477599,0.010531954512580207,0.8884314189213608,3,7
Xysticus luctator,DVAC,2.348640279082827e-7,0,1,3,7
Zelotes petrensis,Pitfall10,0.9999999965116455,0,1,7,7
Zelotes petrensis,Pitfall8,0.9673748522922302,0.4971320729996512,0.9988768308349716,7,7
Zelotes petrensis,Pitfall6,0.9270075650135918,0.42450631020004576,0.9954474881366675,7,7
Zelotes petrensis,Pitfall4,0.9142318499854906,0.4095126617281872,0.9939332880973258,7,7
Zelotes petrensis,Pitfall2,0.524371090559121,0.10475025276360689,0.912187932578441,7,7
Zelotes petrensis,GPD,0.3032927358200168,0.026017340483744204,0.8764567988920738,7,7
Zelotes petrensis,DVAC,2.5301468463048724e-7,0,1,7,7
Zodarion italicum,Pitfall10,0.9999982861458917,2.905903083483008e-184,1,11,7
Zodarion italicum,Pitfall8,0.9124483995182593,0.5525938739133586,0.9887564099298767,11,7
Zodarion italicum,Pitfall6,0.7254505859862026,0.3794314621920973,0.9194787252805234,11,7
Zodarion italicum,Pitfall4,0.7294266408375732,0.3885858720415115,0.9195827567743491,11,7
Zodarion italicum,Pitfall2,0.367005755115465,0.13194974489257527,0.6886168513331073,11,7
Zodarion italicum,GPD,0.5197200204688269,0.17839868766809142,0.8435755648020912,11,7
Zodarion italicum,DVAC,7.353591888069852e-6,5.334573110326478e-203,1,11,7
